sid_prefix,collision_group_size,dedup_last,item_id,asin,item_text
43-167-65-198,3,2,6528,B003XFKGRG,"CHI Straight Guard Smoothing Cream, 8.5 Fluid Ounce CHI Thermal Styling allows you to create multiple textures with outstanding style memory. Experience completely new styling possibilities and infuse styling products deeper into the hair with the special CHI 44 ceramic compound to create regenerating style. Beauty Creams, Gels & Lotions Hair Care Styling Products"
6-134-175-134,3,0,2925,B0013UZFLA,Clean &amp; Clear Oil-Free Deep Action Exfoliating Scrub Clean &amp; Clear Clean & Clear Cleansers Deep Action Exfoliating Scrub Oil Free Pack of 1 Beauty Exfoliators & Scrubs Face Scrubs Skin Care
6-134-175-134,3,1,3674,B001E96LWM,"Clean &amp; Clear Oil-Free Foaming Facial Cleanser, 8-Ounce Pump Bottles (Pack of 6) Clean & Clear Foaming Facial Cleanser contains Triclosan, an ingredient that fights problem-causing bacteria to help skin stay clear and healthy-looking. The rich lather is oil-free and gently removes dirt and oil without over-drying and leaves skin clean and refreshed. Beauty Cleansers Face Skin Care"
6-134-175-134,3,2,8094,B0058UY9FY,"Clean &amp; Clear OilFree Daily Pore Cleanser, 5.5 Ounce (Pack of 2) Clean &amp; Clear This unique daily cleanser with gentle microscrubbers effectively removes excess dirt, oil and dead skin cells that can block pores and lead to breakouts. Completely oilfree, the rich lather cleans deep downtothepores and rinses clean without overdrying, leaving your skin feeling soft, smooth and refreshed. Beauty Cleansers Face Skin Care"
61-151-244-2,3,0,1370,B000GCWD6G,"Frizz Ease Daily Nourishment Leave-In Conditioning Spray by John Frieda for Unisex Hair Spray, 8 Ounce John Frieda Nurture your hair and see it shine. Fortifying and conditioning formula instantly detangles and improves manageability while nourishing dry, damaged hair with an infusion of vitamins and nutrients. With a protective blend of vitamins A, E, C and green tea extract, it helps safeguard hair from damage caused by heat-styling and sun exposure. Formula with wheat protein and glycerin helps repair and revitalize. The result: silky-smooth hair with improved strength and a healthy, vibrant shine. Beauty Conditioners Hair Care"
61-151-244-2,3,1,1988,B000P9DS4Q,"John Frieda Frizz-Ease Extra Strength 6 Effects Serum, 1.69 Ounces Frizz-Ease Frizz-ease extra strength serum instantly and dramatically transforms coarse, wiry, unruly frizz for ultra-sleek, purely polished, super-shiny results. It protects and prolongs the life of color treated hair. It has a high-potency blend of silicones infused with aloe and vitamin E which leaves dry, defiant hair extremely supple, easy to manage and healthy-looking. It contains sunscreen and repels humidity to help prevent weather-related frizz and blocks frizz all day. Beauty Hair Care Hair Styling Serums Styling Products"
61-151-244-2,3,2,2312,B000UUNY0I,"John Frieda Collection Frizz-Ease Secret Weapon Straight or Curly Styles Finishing Creme Frizz-Ease Exceptional crme, applied to dried hair, instantly transforms puffy, parched hair into a perfectly smooth, supple, shiny texture.Replaces natural oils lost to blow-drying and daily styling stress.Works instantly on dry hair to camouflage imperfections by smoothing away dullness, puffiness and frayed split ends.Immediately restores ""silkening"" moisture to ""quench"" parched hair.Creates ultra-glossy, supple hair with an incredibly healthy-looking finish. Beauty Creams, Gels & Lotions Hair Care Styling Products"
64-108-159-10,3,0,9047,B006OSZ00C,"K-on! Kotobuki Tsumugi Anime Cosplay Wig (Model:jf010067) cool2day Specifications:*Hair material: 100% Japanese Kanekalon (high quality one) made fiber.*Top Material and design: Adjustable Monofilament Net.*Color: as the picture*Lenght:40inch*Weight: 0.18kg*Texture: straight* AAA High quality*Size: ""One-size-fits-most""and work for both men and women*Hair type: We GUARANTEE that the hair we sell is 100% kanekalon fiber.Package included:*1 x K-ON! Kotobuki Tsumugi Anime blonde Cosplay wig 100cm Beauty Hair Care Hair Extensions & Wigs Styling Products Wigs"
64-108-159-10,3,1,10225,B008Y9B0MG,"Sexy Long Curly Wavy Oblique Bangs Party Wig With Bang For Women GOOACTION Package:1 wig and 1 free wig cap;Color: As the picture show;Material:High temperature wire;Size:Average;Hair Length :As the picture show;Hair Density:Medium;Hairline:Natural Hairline;Hair Style:Sweet, cute type Beauty Hair Care Hair Extensions & Wigs Styling Products Wigs"
64-108-159-10,3,2,11331,B00CQGUSZ8,"Cosplay Inshop 28 &quot; Long Big Wavy Hair Heat Resistant Cosplay Wig Free Shipping (Light Blonde) COSPLAY INSHOP Our wigs are made of high quality synthetic fibers, and every wig is handmade by skillful workers, the quality is guaranteed. The wig is on an adjustable net-cap that fits most head sizes. The closest appearance and real human hair feeling. Beauty Hair Care Hair Extensions & Wigs Styling Products Wigs"
64-108-159-61,3,0,9449,B007IY97U0,"63cm Long Zipper Beige+pink Wavy Cosplay Hair Wig Rw157 Generic LENGTH :70cm/27.55inchColor:mix colorEST. SHIPPING WT. :310gMaterial : Synthetic High Temp FiberCap Construction: CaplessCap Size: Average1.The size is adjustable and no pins or tape should be required. It should be fit on most people. All you should need to do is adjust the hooks inside the cap to the correct size to suit your head.2.Please be aware that colors might look slightly different in person due to camera quality and monitor settings. Stock photos are taken in natural light with no flash.3.Please ask all the questions prior to purchasing. I will replace defective items, please indicate the problem to me before returning. I provide 30 days return/exchange policy as satisfaction guarantee from the day buyer purchases the product. Beauty Hair Care Hair Extensions & Wigs Styling Products Wigs"
64-108-159-61,3,1,10063,B008LQX8J0,MapofBeauty Charming Synthetic Fiber Long Wavy Hair Wig Women's Party Full Wigs (Wine Red) MapofBeauty Gender : LadiesColor : Wine RedMaterial : 100% Top KanekalonDimensions : 65cm*19cmCap Size : AverageHair Length : Long-lengthHair Density : MediumHairline : Natural Hairline Beauty Hair Care Hair Extensions & Wigs Styling Products Wigs
64-108-159-61,3,2,10076,B008MIRO88,MapofBeauty Cosplay Costume Long Curly Hair Wig Ladies Synthetic Wigs (White) MapofBeauty Gender : Ladies Color : White Material : 100% Top Kanekalon Dimensions : 66cm20cm Cap Size : Average Hair Length : Long-length Hair Density : Medium Hairline : Natural Hairline Beauty Hair Care Hair Extensions & Wigs Styling Products Wigs
64-126-254-33,3,0,7963,B0052GADTK,"8&quot; -12&quot; in Length Beautiful Natural Beige &amp; Brown Feathers for Hair Extension with Mixes of Browns &amp; Beiges Feathers with Salon Quality 5 Feathers One bundle of Five feathers bonded together at the tip to make One feather extension -The feathers are real so the sizes and lengths are all different. No two feathers are the same - Feathers will not look identical to those shown in photo - that is just a sample piece. All feathers vary in shape, size and slight color variations and your order will be unique. The feathers are 4-12"" -These are mixes of thin and thick feathers so they blend nicely in the hair. You can curl and straighten them on low heat -They are easy to apply to hair using a micro link hair crimp, threader and pliers (not included). -They will last 1-6 months. Once they grow out you can easily remove them and reapply back into your hair. Extensions are natural rooster feathers. -When you buy an extension you will receive 2 Micro Beads. Beauty Hair Care Hair Extensions Hair Extensions & Wigs Styling Products"
64-126-254-33,3,1,8323,B005IF3I2E,10 Synthetic Grizzly Feather Hair Extensions Mozark Products 10 Synthetic Grizzly Feather Hair Extensions Beauty Hair Care Hair Extensions Hair Extensions & Wigs Styling Products
64-126-254-33,3,2,8590,B005UFN3VS,"Wadoy Feather Hair Extension Kit with 26 Synthetic Feathers, 100 Beads, Pliers and Hook Wadoy We have different colors (WHITE, BROWN, BEIGE, YELLOW, GREEN, TEAL, ROYAL BLUE, DARK PURPLE, LIGHT PURPLE, HOT PINK, MAGENTA, ORANGE AND RED) for the extensions and 4 colors (BLACK, BLONDE, DARK BROWN AND LIGHT BROWN) for the micro beads. Each extension ranges from 14-16 inches .  They can be washed, dried, cut, curled or straightened just like your own hair.  (low temperature only: 120-140 degrees) Beauty Hair Care Hair Extensions Hair Extensions & Wigs Styling Products"
64-19-168-189,3,0,8567,B005TKVM2G,"Twilight Breaking Dawn &quot;Bella's Hair Comb in Velvet Box Twilight Breaking Dawn ""Bella's Hair Comb in Velvet Box Beauty Decorative Combs Hair Care Styling Accessories Styling Tools"
64-19-168-189,3,1,11476,B00E19LRA8,Top Seller Purple Lovely Vintage Jewelry Crystal Butterfly Hairpins Hair stick- for hair clip Beauty Tools amtopseller The Package Content:1xButterfly Hairpins Hair stick for clip Antiqued Beauty Clips Hair Care Styling Accessories Styling Tools
64-19-168-189,3,2,11477,B00E19S2II,Top Seller Brown Lovely Vintage Jewelry Crystal Butterfly Hairpins Hair Stick- For Hair Clip Beauty Tools GOYESTORE The Package Content:1xButterfly Hairpins Hair stick for clip Antiqued Beauty Clips Hair Care Styling Accessories Styling Tools
64-57-254-33,3,0,7514,B004O6ITPE,"Leegoal (TM) Professional Pulling Microneedle For Hair Extension Feather Installation Micro Links leegoal Pulling Microneedle for Hair Extension, Feather Installation, Micro Links and Dread Maintenance Beauty Hair Care Hair Extensions Hair Extensions & Wigs Styling Products"
64-57-254-33,3,1,7685,B004V4HOOQ,"Microring Links Bead Loader, Looper and Threader Lucky Electronics Microring Links Bead Loader, Looper and Threader for Hair Extension and feather Installation tool Beauty Hair Care Hair Extensions Hair Extensions & Wigs Styling Products"
64-57-254-33,3,2,8117,B005AZFREE,100 Multi Color 5mm Silicone Lined Micro-ring Links Beads Linkies for I Stick Hair Extension Installation and Feathers Dashing A thin layer of silicone coats the center of these microlinks giving them extra holding power and to eliminate slippage. For use with a small size threading wire or needle. Silicone lined micro links or beads are to be used with the i-tip extensions. Beauty Hair Care Hair Extensions Hair Extensions & Wigs Styling Products
64-63-254-157,3,0,2349,B000V4PL22,"Conair Quick Gems Hair Jeweler Conair Add dazzle to any style in seconds with the Conair Quick Gems Hair Jeweler. It's fun and easy. Just press a button to attach sparkling jewels to hair and take them off to use again later. Everything you need to create a bedazzling new look in just seconds is contained in this kit. Mix and match jewel colors, shapes, and sizes for your own individual style. The bling&#x2019;s the thing! Quick Gems works on any texture of long or medium-length hair. It&#x2019;s quick and easy to create any look you want &#x2013; just a touch of sparkle on the tips of your hair, all-out glam with strings of jewels, or a mix of color and shape wherever you want it! And it won&#x2019;t tangle or pull hair. Before you begin, insert 2 AAA batteries (not included) in the back of the tool. Then, follow the simple steps to bejewel your hair! Barrettes Beauty Hair Care Styling Accessories Styling Tools"
64-63-254-157,3,1,6602,B003ZJGPPW,Dozen Neon Nylon Braided Hair Pieces FE A must-have for your little diva! Kids will love adding instant flare to their hair with these bright neon clip-on hair extensions. Each clip-on braid features a small plastic clasp that easily clips into place. Accentuate your locks with this detachable braided hair strand! Little girls love to have makeover parties. Celebrate with fun hair accessories to create new looks. Beauty Hair Care Hair Extensions Hair Extensions & Wigs Styling Products
64-63-254-157,3,2,10595,B00A3BWYU0,"32 Color Hair Chalk Set | Lasts up to 3 Days | Blendable Pastel and Primary Colors | for All Hair Types | Sets in 60 Seconds 32 Color Assortment of Hair Chalk. Gypsy Stix set into hair and last up to 3 days. All colors blend into one another. Blend pink into blue or lime green into black. Even Cameleons love them!! So many colors to play with. You can blend light to dark or dark to light, making it the easiest hair chalk to use. Blend the different shades to get the Ombre hair effect. Easy to apply and wash out of hair. Use Gypsy Stix White first on dark hair then add color choice for best results. 32 Pastel and Primary Bright colors come in this set. 100 applications in each stix. The only hair chalk that has a built in sealent so the colors set into hair in 60 secounds and do not rub on pillow, sheet, or clothes. Gypsy Stix lasts in hair up to 3 days. Can be washed out with 1-2 washings with shampoo. Can be styled and sprayed with hair spray. Packaging has been drop tested and approved. Packaged with a foam  protector inside. Thick top and sleeve have been added for optimal protection against chalk breakage. Get the best colors and brightest results with Gypsy Stix Hair Chalk. Beauty Chemical Hair Dyes Hair Care Hair Color"
64-82-23-214,3,0,6917,B0049MA2NU,BONAMART &reg; Hair Bun Sponge Hair Bang Clips (Small) [Apparel] Bonamart 1. Tie your hair into a ponytail. 2. Place it into hair sponge. 3. Tighten hair sponge and pull down to perhaps the last quarter of your ponytail. 4. Start rolling the hair sponge up towards the top of your ponytail. 5. Bend the ends of the hair sponge down to secure bun. 6. Move your hair and confirm it covers the sponge. specification:>br>size:6.30*1.81 inchesweight:1.06 ouncescolor:black Beauty Clips Hair Care Styling Accessories Styling Tools
64-82-23-214,3,1,7735,B004WDV2XA,"BONAMART &reg; Magic Hair Bun Sponge Maker Bonamart 1. Tie your hair into a ponytail. High ponytail recommended for a classy and girly look. 2. Place ponytail into hair sponge. 3. Tighten hair sponge and pull down to perhaps the last quarter of your ponytail. 4. Start rolling the hair sponge up towards the top of your head. 5. Bend the ends of the hair sponge down to secure bun. 6. Move your hair so it covers the sponge. 7. Bobby pin the loose strands in, give it a puff of hairspray (optional) and you're all set! Decorate with hair accessories (such as flowers or hairbands) if you like Beauty Hair Care Hair Sprays Styling Products"
64-82-23-214,3,2,10628,B00A73BVP8,"SODIAL(R) Magic Hair Bun Sponge Maker SODIAL(TM) * Tie your hair into a ponytail. High ponytail recommended for a classy and girly look.* Place ponytail into hair sponge.* Tighten hair sponge and pull down to perhaps the last quarter of your ponytail.* Start rolling the hair sponge up towards the top of your head.* Bend the ends of the hair sponge down to secure bun.* Move your hair so it covers the sponge.* Bobby pin the loose strands in, give it a puff of hairspray (optional) and you're all set!* Decorate with hair accessories (such as flowers or hairbands) if you like Beauty Hair Care Ponytail Holders Styling Accessories Styling Tools"
67-113-56-119,3,0,4431,B001T88N0G,"Aqua*Tica Organic Botanical Night Cream, 2oz This cream feels like thick water on your face, with Sea Kelp, Spirulina and Cucumber, providing continuous hydration to your skin all night long. Combination of essential oils, including rare Argan Oil, rich with fatty acids, add nourishment, elasticity and suppleness,  delay aging process by boosting production of collagen and elastin. Kojic Acid as a part of spores of Reishi mushroom  contributes to the formula by adding mild lightening action while Caviar Extract nourishes your skin with vitamins and minerals. If your skin is depleted and suffers from pigmentation or sun damage, combination of fruit extracts, like Apple, Papaya, Watermelon, Guava, rich with Vitamins A,B and C, and Apricot, will provide gentle exfoliation, prevent oxidation of cells, promote rejuvenation, take away dead skin cells and speed up it's renewal. Healing Calendula and Chamomile help to achieve smooth healthy and glowing skin. Relaxing blend of essential oils will put your mind in a happy place therefore helping you to relax and sleep.

Our skin care is designed for everyone and can be used safely during pregnancy. Bath & Body Beauty Body Scrubs Scrubs & Body Treatments"
67-113-56-119,3,1,4490,B001U23VB2,"C*Bella Organic Brightening Toner with Vitamin C and Enzymes, 6oz C*Bella name of this toner speaks for itself. Rich in Vitamin C this toner packs a punch in the fight against free radicals and sun damage, lightening and brightening your complexion Bilberry, Sugar cane and Lemon Extract help to lighten sun spots. Papaya and Ananas Enzymes like natural alpha hydroxy acids help to exfoliate and renew the skin. AHA's loosen the top layer of dead cells (primarily composed of keratin) while on the other hand enzymes dissolve the keratinized layer. Papaya and pineapple are great sources of proteolytic (protein dissolving) plant enzymes. Papaya is great for blemishes, mature skin, large pores, and sun spots. Raspberry Extract made up of a powerful blend of antioxidants such as vitamin C, quercetin and catechins fight against age related skin damage. Ellagic acid present in raspberries prevents elasticity of skin from degradation as well as enhances elasticity in aged skin. The antioxidant levels of this toner bring a perfect balance to a skin care regime.

Any skin care line is not complete without either a toner or astringent as part of the skin care regime. It is a critical step that is often over looked. This step closes the pores, adjusts the pH of the skin and removes any remaining cleanser or dirt from the skin. Beauty Face Skin Care Toners & Astringents"
67-113-56-119,3,2,4885,B002ERZIPY,"Organic C*Perfect Skin Foaming Face Cleanser with Vitamin C This Organic Foaming Cleanser will be a favorite of any new mom. Foam delivery of a product makes it very gentle on the skin. Proprietary combination of Papaya, Black Willow Bark and Vitamin C help to keep your skin soft and clear.
Papaya fruit contains the enzyme papain, which has wonderful exfoliating properties - removing dead skin, and specifically damaged skin. The enzyme Papain is considered to have great antibacterial and wound healing abilities and it assists in removing damaged and dead skin. Papaya Extract helps reduce freckles or brown spots due to exposure to sunlight. It has skin smoothing properties and helps to create a healthier looking skin. Apple Extract Contains an alpha-hydroxy acid, which refines and rejuvenates the skin. It is best known for it's moisturizing and anti-aging properties, making it perfect for dry or mature skin. It also has exceptional elastase inhibition activity, making it suitable for treatments aimed at maintaining the skin's youthful elasticity. Watermelon extract, rich in Vitamin C. It supports the UV-stressed immune system of the skin and can be used to prevent photo-aging. This extract also helps to protect the skin from every day toxins and promotes cell-renewal. Cucumber Extract and Green Tea have wonderful anti-inflammatory and skin tightening properties, rich in vitamins C and E, minerals and enzymes essential for strong cell growth and repair, they are a natural source of powerful antioxidants. Kelp, Calendula and Chamomile nourish, soften and sooth the skin as well as help skin retain moisture. Beauty Cleansers Face Skin Care Washes"
69-141-150-214,3,0,5013,B002KDNNBS,"Curl Junkie Curl Rehab Moisturizing Hair Treatment, Gardenia-Coconut Scent, 8 oz. Are your Curls Craving Moisture? Give your hair the moisture it deserves. Check your dry, frizzy curls into rehab! Let your hair drink in a wonderfully rich, yet lightweight, 98% natural/naturally derived cocktail of Aloe, herbs, and healing butters & oils to rejuvenate and restore your precious curls! Wonderfully scented with the rich and beautiful Gardenia flower with a hint of Coconut and mystery, this treatment is excellent for taming frizz with much needed moisture. This is a real treat! This treatment is lightweight, yet moisture packed. Give everyone curl envy! Beauty Hair & Scalp Treatments Hair Care"
69-141-150-214,3,1,5694,B0036Q7ZYY,"Curl Junkie Daily Fix Cleansing Hair Conditioner - 12 oz A concentrated, creamy cleansing conditioner offers a gentle, yet efficient option for cleaning your hair and scalp while providing lightweight conditioning. Daily Fix(tm) Cleansing Hair Conditioner allows you to clean your hair without harsh Sulfates or drying detergents and is able to remove all but the heaviest silicones and oils/waxes as well as removing most mineral deposits (if you have ""hard"" water). Daily Fix(tm) lightly preps hair for your conditioners or stylers without the stripping your hair of its natural oils like most traditional shampoos. 97% natural/naturally derived ingredients. For all hair types, especially Dry, Porous, Color Treated or Damaged hair. Directions: Following a Conditioner-wash/no shampoo system? This is the perfect cleansing alternative for you! Apply Daily Fix(tm) to wet hair starting at the top of the head. Using a circular motion, rub scalp and then apply a little more product and water to hair. This product is thick and concentrated, so start with small amounts and add water to distribute. Continue to distribute product through hair lengths. Rinse thoroughly with water and follow with any of our conditioners or styling products, if desired. Ingredients: Water, Cetyl Alcohol, Cetearyl Alcohol, Behentrimonium Methosulfate, Cetrimonium Chloride, Cocamidopropyl Betaine, PEG -7 Olivate, Guar Hydroxypropytrimonium Chloride, Tetrasodium EDTA, Hydrolyzed Oat Flour, Mentha Piperita (Peppermint) Leaf Extract, Matricaria Recuitita (Chamomile) Flower Extract, Yucca Leaf Extract, Urtica Dioica (Nettle) Leaf Extract, Melissa Officinalis (Melissa) Leaf Extract, Polysorbate 60, Equisetum Arvense (Horsetail) Leaf Extract, Tocopheryl Acetate, Phenoxyethanol, Caprylyl Glycol, Fragrance. Beauty Conditioners Hair Care"
69-141-150-214,3,2,6813,B0046HIP1Y,"Curl Junkie Curl Assurance Smoothing Lotion, 12 fl. oz. a super detangling leave-in that can help you moisturize and style your curls and coils. You only need a little to help you smooth our your hair. 

It can be used alone or can provide a great base for other styling products. It can also be used as a rinse-out or on dry hair to add moisture when needed or as a styling aid for twists & braids.

 How To Use It: Apply a small amount of conditioner to damp or dry hair and smooth through hair lengths with fingers or a wide-tooth comb. Follow with any of our stylers if desired.

Who Needs It: All hair types, especially dry, thirsty hair. Beauty Creams, Gels & Lotions Hair Care Styling Products"
69-141-196-214,3,0,5012,B002KDNN86,"Curl Junkie Coffee-Coco Curl Creme, 8 fl. oz. An all-in-one styling product and leave-in conditioner with a light hold. Make super moisturized, defined curls and coils with this rich, bestselling, styling creme! Combines the moisturizing properties of a leave-in conditioner with the hold of a light styling gel. This all-in-one product can be used in place of a leave-in and styling product. It is rich in exotic oils and moisturizing natural ingredients including Agave Nectar, Aloe Vera and Vitamin B5. This product now has a creamier consistency, but the same great ingredients! Helps to impart hydration to dry hair and smooths out curls. Especially wonderful in dry (&/or cold) weather. 97% natural/naturally derived ingredients. Give everyone curl envy! Beauty Curl Enhancers Hair Care Styling Products"
69-141-196-214,3,1,5513,B0030GYDTU,"Curl Junkie Curl Assurance Smoothing Daily Hair Conditioner - 12 oz A daily conditioner that can help you tame frizz and get rid of fly-aways so your curls can look their best. Encourage your ringlets to shine every day! For all Hair Types, especially hair with a tendency to frizz! Directions: Apply a generous amount of Curl Assurance(tm) Smoothing Conditioner to clean, wet hair, smoothing through hair lengths with fingers or a wide-tooth comb. Allow product to remain on hair 1-3 minutes. Rinse hair thoroughly and follow with any of our styling products for best results. Ingredients: Water, Aloe Barbadensis Leaf Juice, Cetearyl Alcohol, Behentrimonium Methosulfate, Cetyl Alcohol, Elaeis Guineensis (Palm) Oil, Butyropermum Parkii (Shea Butter) Fruit, Rosa Canina (Rosehip) fruit Oil, Mentha Piperita (Peppermint) Leaf Extract, Yucca Leaf Extract, Matricaria Recuitita (Chamomile) Flower Water, Equisetum Arvense (Horsetail) Leaf Extract, Melissa Officinalis (Melissa) Leaf Extract, Urtica Dioica (Nettle) Leaf Extract, Triticum Vilgare (Wheat) Germ Oil, Cetyl Esters, Stearamidopropyl Dimethylamine, Polysorbate 60, Simmondsia Chinesis (Jojoba) Seed Oil, Glycerin, Hydroethylcellulose, Tocopheryl Acetate, Phenoxyethanol, Capryly Glycol, Fragrance. Beauty Conditioners Hair Care"
69-141-196-214,3,2,5515,B0030H0MK8,"Curl Junkie Curls in a Bottle! Hair Styling Solution - 12 oz A lightweight liquid styling gel/serum with a light hold. Adds brilliant shine and helps to tame frizz! Curls in a Bottle(tm)! is the ultimate solution to maintain and define your curls every day. For all hair types. Directions: Apply a generous amount of Curls in a Bottle!(tm) to clean, wet hair, smoothing through hair lengths with fingers or a wide-tooth comb. This product can also be layered on top of our other styling products for extra frizz protection. Be sure to saturate your hair with product to help prevent frizz. Gently blot/scrunch hair with a towel and allow to airdry or use a hair dryer with a diffuser attachment to help minimize frizz and set your curls. Ingredients: Water, Hydroethylcellulose, Agave Nectar, Propylene Glycol, Polysorbate 20, Matricaria Recuitita (Chamomile) Flower Water, PVP, Panthenol, PEG-8 Dimethicone*, Polyquaternium-10, PEG-8 Raspberriate**, Diazolidinyl Urea, Iodopropynyl Butylcarbamate, Tetrasodium EDTA, Fragrance. *Water soluble-rinses clean!, **Derived from Raspberry Oil. Beauty Curl Enhancers Hair Care Styling Products"
69-93-98-242,3,0,5786,B0038TVH3Y,"Shea Moisture Coconut Hibiscus Curl Enhancing Smoothie-12 oz Shea Moisture SheaMoisture Coconut Hibiscus Curl Enhancing Smoothie Beauty Creams, Gels & Lotions Hair Care Styling Products"
69-93-98-242,3,1,5792,B0038U4TRO,Shea Moisture Coconut Hibiscus Hold &amp; Shine Daily Moisture Mist-8 oz Shea Moisture Shea Moisture Coconut Hibiscus Hold & Shine Daily Moisture Spritz moisturises and adds volume and shine to hair. It is a 100% organic product made of coconut and hibiscus extracts. Beauty Body Lotions Moisturizers Skin Care
69-93-98-242,3,2,8624,B005W56A5M,Shea Moisture Organic Coconut &amp; Hibiscus Curling Souffl&eacute;! (gel) Shea Moisture Beauty Curl Enhancers Hair Care Styling Products
77-254-154-236,3,0,1682,B000LJCNAK,"Blinc Kiss Me Mascara, Dark Brown Blinc Stop painting your lashes, tube them. Kiss Me is the original mascara invented to form tiny water resistant tubes around your lashes rather than painting them like conventional mascaras. Once applied, the tubes bind to your lashes and cannot run, smudge, clump, or flake, even if you cry or rub your eyes. Kiss Me mascara will add both volume and length to give you a radiant natural look that lasts all day. Only when you are ready for removal, the tubes will effortlessly slide off your lashes into your hand without the use of a harsh makeup remover. Made in Japan Beauty Eyes Makeup Mascara"
77-254-154-236,3,1,1685,B000LJCNG4,"blinc Lash Primer 0.23 oz. Blinc Condition, strengthen, volumize! Blinc's Lash Primer was developed to nourish and enhance your eyelashes. Its building properties create a base coat surrounding even the smallest lashes with incredible volume and length that amplifies your mascara's effect. Long lasting, vitamin enriched conditioning heating agents fortify your lashes to increase their resistance to breakage. Blinc provides great protection from lash damage caused by overheating, free radicals and environmental stresses. Blinc leaves no buildup, is dye-free and does not contain any fumes or fragrances that will sting or irritate your eyes. Beauty Eyes Makeup Mascara"
77-254-154-236,3,2,4711,B002A9JONI,"Blinc Mascara, Black, 0.21-Ounce Tube Blinc Stop painting your lashes, tube them. Blinc is the original mascara invented to form tiny water resistant tubes around your lashes rather than painting them like conventional mascaras. Once applied, the tubes bind to your lashes and cannot run, smudge, clump, or flake, even if you cry or rub your eyes. Blinc mascara will add both volume and length to give you a radiant natural look that lasts all day. Only when you are ready for removal, the tubes will effortlessly slide off your lashes into your hand without the use of a harsh makeup remover. Made in Japan Beauty Eyes Makeup Mascara"
78-160-202-165,3,0,8273,B005GYL9C8,"Housweety Unique Dots Pattern Double Layer Cosmetic Bag Black My Sky The zipper closure makes this cosmetic bag very convenientA must-have for organizing and storing all your beauty essentialsSuitable for a professional stylist, or anyone on the go who needs to organize their makeup
Great for travel or display on your home dresserWith a mirror inside it.perfect for applying makeup. Bags & Cases Beauty Cosmetic Bags Tools & Accessories"
78-160-202-165,3,1,10060,B008LQRMAQ,"BONAMART &reg; Double Layer Cosmetic Bag Black with Pink Dot Travel Toiletry Cosmetic Makeup Bag Organizer With Mirror Bonamart This makeup cosmetic bag is made of high quality material, and with durable handle,With fashionable dot pattern, the cosmetic bag looks elegant,The zipper closure makes this cosmetic bag very convenientSpecifications:1. Material: polyester fabric2. Size: 7.48 x 4.65 x 5.31 inch3. Color: Coffee, White4. Weight: 157 g/ 5.5 oz Bags & Cases Beauty Cosmetic Bags Tools & Accessories"
78-160-202-165,3,2,10061,B008LQSOJO,"BONAMART &reg; Double Layer Cosmetic Bag Black with White Dot Travel Toiletry Cosmetic Makeup Bag Organizer With Mirror Bonamart This makeup cosmetic bag is made of high quality material, and with durable handle,With fashionable dot pattern, the cosmetic bag looks elegant,The zipper closure makes this cosmetic bag very convenientSpecifications:1. Material: polyester fabric2. Size: 7.48 x 4.65 x 5.31 inch3. Color: Coffee, White4. Weight: 157 g/ 5.5 oz Bags & Cases Beauty Cosmetic Bags Tools & Accessories"
78-232-61-112,3,0,10863,B00ATWDTIE,"Teadrop Pro Beauty Makeup Blender Blending Foundation Smooth Sponge Epower Mall Color: roseSize: 5.5*4.3 cmGive you a flawless foundation application every timeLatex free, non-allergenic and odor freeThicker and smoother than makeup cotton with small holesNOTES: If used daily, we recommend washing your sponge once a week with a mild cleanser. Baby shampoo or any low sudsing soap will work. Rinse well and air dry.1 x Makeup sponge Beauty Makeup Brushes & Tools Puffs, Sponges & Wedges Tools & Accessories"
78-232-61-112,3,1,11386,B00D8U570W,"WAWO 4pc New Multi Shape Pro Beauty Flawless Makeup Blender Foundation Puff Sponges WAWO WAWO 4pc New Multi Shape Pro Beauty Flawless Makeup Blender Foundation Puff Sponges Beauty Makeup Brushes & Tools Puffs, Sponges & Wedges Tools & Accessories"
78-232-61-112,3,2,11797,B00GY3ZOMG,"11 pcs Wood Handle Makeup Cosmetic Eyeshadow Foundation Concealer Brush Set Pouch Generic Description: This earth-friendly 11 pcs brush set shows respect for the planet. It is perfect for your everyday makeup. Cruelty free hair, soft fiber bristles Recycled aluminum ferrules Natural & recycled materials Soft and comfortable to use Reusable storage pouch, conveniently store brushes Suitable for professional use or home use Tips: Clean the brushes before the first usege! Specification (Approx): Condition: 100% Brand New Color: Shown in the Pictures Handle Material: Wooden Brush Material: Fiber Cosmetic Brush Pouch Size: 22.5cm x 12cm Package Included: 1 x Eco Kabuki Brush (app 5.5cm) 1 x Flat Top Brush (app 10cm) 1 x Long Handle Kabuki Brush (app 10.5cm) 1 x Blush Brush (app 17cm) 1 x Foundation Blush Brush (app 17.5cm) 1 x Blending Brush (app17cm) 1 x Angled Brow & Liner Brush (app 15cm) 1 x Eye Kabuki Brush (app 13.7cm) 1 x Eyeshadow Brush (app 16.5cm) 1 x Eye Blending Brush (app 17cm) 1 x Concealer Brush (app 15cm) Beauty Brushes & Applicators Makeup Brushes & Tools Tools & Accessories"
