window,item_id,cold_tier,item_count
W3,4040,unseen,0
W3,4041,unseen,0
W3,4042,unseen,0
W3,4043,unseen,0
W3,4044,unseen,0
W3,4045,unseen,0
W3,4046,unseen,0
W3,4047,unseen,0
W3,4048,unseen,0
W3,4049,unseen,0
W3,4050,unseen,0
W3,4051,unseen,0
W3,4052,unseen,0
W3,4053,unseen,0
W3,4054,unseen,0
W3,4055,unseen,0
W3,4056,unseen,0
W3,4057,unseen,0
W3,4058,unseen,0
W3,4059,unseen,0
W3,4060,unseen,0
W3,4061,unseen,0
W3,4062,unseen,0
W3,4063,unseen,0
W3,4064,unseen,0
W3,4065,unseen,0
W3,4066,unseen,0
W3,4067,unseen,0
W3,4068,unseen,0
W3,4069,unseen,0
W3,4070,unseen,0
W3,4071,unseen,0
W3,4072,unseen,0
W3,4073,unseen,0
W3,4074,unseen,0
W3,4075,unseen,0
W3,4076,unseen,0
W3,4077,unseen,0
W3,4078,unseen,0
W3,4079,unseen,0
W3,4080,unseen,0
W3,4081,unseen,0
W3,4082,unseen,0
W3,4083,unseen,0
W3,4084,unseen,0
W3,4085,unseen,0
W3,4086,unseen,0
W3,4087,unseen,0
W3,4088,unseen,0
W3,4089,unseen,0
W3,4090,unseen,0
W3,4091,unseen,0
W3,4092,unseen,0
W3,4093,unseen,0
W3,4094,unseen,0
W3,4095,unseen,0
W3,4096,unseen,0
W3,4097,unseen,0
W3,4098,unseen,0
W3,4099,unseen,0
W3,4100,unseen,0
W3,4101,unseen,0
W3,4102,unseen,0
W3,4103,unseen,0
W3,4104,unseen,0
W3,4105,unseen,0
W3,4106,unseen,0
W3,4107,unseen,0
W3,4108,unseen,0
W3,4109,unseen,0
W3,4110,unseen,0
W3,4111,unseen,0
W3,4112,unseen,0
W3,4113,unseen,0
W3,4114,unseen,0
W3,4115,unseen,0
W3,4116,unseen,0
W3,4117,unseen,0
W3,4118,unseen,0
W3,4119,unseen,0
W3,4120,unseen,0
W3,4121,unseen,0
W3,4122,unseen,0
W3,4123,unseen,0
W3,4124,unseen,0
W3,4125,unseen,0
W3,4126,unseen,0
W3,4127,unseen,0
W3,4128,unseen,0
W3,4129,unseen,0
W3,4130,unseen,0
W3,4131,unseen,0
W3,4132,unseen,0
W3,4133,unseen,0
W3,4134,unseen,0
W3,4135,unseen,0
W3,4136,unseen,0
W3,4137,unseen,0
W3,4138,unseen,0
W3,4139,unseen,0
W3,4140,unseen,0
W3,4141,unseen,0
W3,4142,unseen,0
W3,4143,unseen,0
W3,4144,unseen,0
W3,4145,unseen,0
W3,4146,unseen,0
W3,4147,unseen,0
W3,4148,unseen,0
W3,4149,unseen,0
W3,4150,unseen,0
W3,4151,unseen,0
W3,4152,unseen,0
W3,4153,unseen,0
W3,4154,unseen,0
W3,4155,unseen,0
W3,4156,unseen,0
W3,4157,unseen,0
W3,4158,unseen,0
W3,4159,unseen,0
W3,4160,unseen,0
W3,4161,unseen,0
W3,4162,unseen,0
W3,4163,unseen,0
W3,4164,unseen,0
W3,4165,unseen,0
W3,4166,unseen,0
W3,4167,unseen,0
W3,4168,unseen,0
W3,4169,unseen,0
W3,4170,unseen,0
W3,4171,unseen,0
W3,4172,unseen,0
W3,4173,unseen,0
W3,4174,unseen,0
W3,4175,unseen,0
W3,4176,unseen,0
W3,4177,unseen,0
W3,4178,unseen,0
W3,4179,unseen,0
W3,4180,unseen,0
W3,4181,unseen,0
W3,4182,unseen,0
W3,4183,unseen,0
W3,4184,unseen,0
W3,4185,unseen,0
W3,4186,unseen,0
W3,4187,unseen,0
W3,4188,unseen,0
W3,4189,unseen,0
W3,4190,unseen,0
W3,4191,unseen,0
W3,4192,unseen,0
W3,4193,unseen,0
W3,4194,unseen,0
W3,4195,unseen,0
W3,4196,unseen,0
W3,4197,unseen,0
W3,4198,unseen,0
W3,4199,unseen,0
W3,4200,unseen,0
W3,4201,unseen,0
W3,4202,unseen,0
W3,4203,unseen,0
W3,4204,unseen,0
W3,4205,unseen,0
W3,4206,unseen,0
W3,4207,unseen,0
W3,4208,unseen,0
W3,4209,unseen,0
W3,4210,unseen,0
W3,4211,unseen,0
W3,4212,unseen,0
W3,4213,unseen,0
W3,4214,unseen,0
W3,4215,unseen,0
W3,4216,unseen,0
W3,4217,unseen,0
W3,4218,unseen,0
W3,4219,unseen,0
W3,4220,unseen,0
W3,4221,unseen,0
W3,4222,unseen,0
W3,4223,unseen,0
W3,4224,unseen,0
W3,4225,unseen,0
W3,4226,unseen,0
W3,4227,unseen,0
W3,4228,unseen,0
W3,4229,unseen,0
W3,4230,unseen,0
W3,4231,unseen,0
W3,4232,unseen,0
W3,4233,unseen,0
W3,4234,unseen,0
W3,4235,unseen,0
W3,4236,unseen,0
W3,4237,unseen,0
W3,4238,unseen,0
W3,4239,unseen,0
W3,4240,unseen,0
W3,4241,unseen,0
W3,4242,unseen,0
W3,4243,unseen,0
W3,4244,unseen,0
W3,4245,unseen,0
W3,4246,unseen,0
W3,4247,unseen,0
W3,4248,unseen,0
W3,4249,unseen,0
W3,4250,unseen,0
W3,4251,unseen,0
W3,4252,unseen,0
W3,4253,unseen,0
W3,4254,unseen,0
W3,4255,unseen,0
W3,4256,unseen,0
W3,4257,unseen,0
W3,4258,unseen,0
W3,4259,unseen,0
W3,4260,unseen,0
W3,4261,unseen,0
W3,4262,unseen,0
W3,4263,unseen,0
W3,4264,unseen,0
W3,4265,unseen,0
W3,4266,unseen,0
W3,4267,unseen,0
W3,4268,unseen,0
W3,4269,unseen,0
W3,4270,unseen,0
W3,4271,unseen,0
W3,4272,unseen,0
W3,4273,unseen,0
W3,4274,unseen,0
W3,4275,unseen,0
W3,4276,unseen,0
W3,4277,unseen,0
W3,4278,unseen,0
W3,4279,unseen,0
W3,4280,unseen,0
W3,4281,unseen,0
W3,4282,unseen,0
W3,4283,unseen,0
W3,4284,unseen,0
W3,4285,unseen,0
W3,4286,unseen,0
W3,4287,unseen,0
W3,4288,unseen,0
W3,4289,unseen,0
W3,4290,unseen,0
W3,4291,unseen,0
W3,4292,unseen,0
W3,4293,unseen,0
W3,4294,unseen,0
W3,4295,unseen,0
W3,4296,unseen,0
W3,4297,unseen,0
W3,4298,unseen,0
W3,4299,unseen,0
W3,4300,unseen,0
W3,4301,unseen,0
W3,4302,unseen,0
W3,4303,unseen,0
W3,4304,unseen,0
W3,4305,unseen,0
W3,4306,unseen,0
W3,4307,unseen,0
W3,4308,unseen,0
W3,4309,unseen,0
W3,4310,unseen,0
W3,4311,unseen,0
W3,4312,unseen,0
W3,4313,unseen,0
W3,4314,unseen,0
W3,4315,unseen,0
W3,4316,unseen,0
W3,4317,unseen,0
W3,4318,unseen,0
W3,4319,unseen,0
W3,4320,unseen,0
W3,4321,unseen,0
W3,4322,unseen,0
W3,4323,unseen,0
W3,4324,unseen,0
W3,4325,unseen,0
W3,4326,unseen,0
W3,4327,unseen,0
W3,4328,unseen,0
W3,4329,unseen,0
W3,4330,unseen,0
W3,4331,unseen,0
W3,4332,unseen,0
W3,4333,unseen,0
W3,4334,unseen,0
W3,4335,unseen,0
W3,4336,unseen,0
W3,4337,unseen,0
W3,4338,unseen,0
W3,4339,unseen,0
W3,4340,unseen,0
W3,4341,unseen,0
W3,4342,unseen,0
W3,4343,unseen,0
W3,4344,unseen,0
W3,4345,unseen,0
W3,4346,unseen,0
W3,4347,unseen,0
W3,4348,unseen,0
W3,4349,unseen,0
W3,4350,unseen,0
W3,4351,unseen,0
W3,4352,unseen,0
W3,4353,unseen,0
W3,4354,unseen,0
W3,4355,unseen,0
W3,4356,unseen,0
W3,4357,unseen,0
W3,4358,unseen,0
W3,4359,unseen,0
W3,4360,unseen,0
W3,4361,unseen,0
W3,4362,unseen,0
W3,4363,unseen,0
W3,4364,unseen,0
W3,4365,unseen,0
W3,4366,unseen,0
W3,4367,unseen,0
W3,4368,unseen,0
W3,4369,unseen,0
W3,4370,unseen,0
W3,4371,unseen,0
W3,4372,unseen,0
W3,4373,unseen,0
W3,4374,unseen,0
W3,4375,unseen,0
W3,4376,unseen,0
W3,4377,unseen,0
W3,4378,unseen,0
W3,4379,unseen,0
W3,4380,unseen,0
W3,4381,unseen,0
W3,4382,unseen,0
W3,4383,unseen,0
W3,4384,unseen,0
W3,4385,unseen,0
W3,4386,unseen,0
W3,4387,unseen,0
W3,4388,unseen,0
W3,4389,unseen,0
W3,4390,unseen,0
W3,4391,unseen,0
W3,4392,unseen,0
W3,4393,unseen,0
W3,4394,unseen,0
W3,4395,unseen,0
W3,4396,unseen,0
W3,4397,unseen,0
W3,4398,unseen,0
W3,4399,unseen,0
W3,4400,unseen,0
W3,4401,unseen,0
W3,4402,unseen,0
W3,4403,unseen,0
W3,4404,unseen,0
W3,4405,unseen,0
W3,4406,unseen,0
W3,4407,unseen,0
W3,4408,unseen,0
W3,4409,unseen,0
W3,4410,unseen,0
W3,4411,unseen,0
W3,4412,unseen,0
W3,4413,unseen,0
W3,4414,unseen,0
W3,4415,unseen,0
W3,4416,unseen,0
W3,4417,unseen,0
W3,4418,unseen,0
W3,4419,unseen,0
W3,4420,unseen,0
W3,4421,unseen,0
W3,4422,unseen,0
W3,4423,unseen,0
W3,4424,unseen,0
W3,4425,unseen,0
W3,4426,unseen,0
W3,4427,unseen,0
W3,4428,unseen,0
W3,4429,unseen,0
W3,4430,unseen,0
W3,4431,unseen,0
W3,4432,unseen,0
W3,4433,unseen,0
W3,4434,unseen,0
W3,4435,unseen,0
W3,4436,unseen,0
W3,4437,unseen,0
W3,4438,unseen,0
W3,4439,unseen,0
W3,4440,unseen,0
W3,4441,unseen,0
W3,4442,unseen,0
W3,4443,unseen,0
W3,4444,unseen,0
W3,4445,unseen,0
W3,4446,unseen,0
W3,4447,unseen,0
W3,4448,unseen,0
W3,4449,unseen,0
W3,4450,unseen,0
W3,4451,unseen,0
W3,4452,unseen,0
W3,4453,unseen,0
W3,4454,unseen,0
W3,4455,unseen,0
W3,4456,unseen,0
W3,4457,unseen,0
W3,4458,unseen,0
W3,4459,unseen,0
W3,4460,unseen,0
W3,4461,unseen,0
W3,4462,unseen,0
W3,4463,unseen,0
W3,4464,unseen,0
W3,4465,unseen,0
W3,4466,unseen,0
W3,4467,unseen,0
W3,4468,unseen,0
W3,4469,unseen,0
W3,4470,unseen,0
W3,4471,unseen,0
W3,4472,unseen,0
W3,4473,unseen,0
W3,4474,unseen,0
W3,4475,unseen,0
W3,4476,unseen,0
W3,4477,unseen,0
W3,4478,unseen,0
W3,4479,unseen,0
W3,4480,unseen,0
W3,4481,unseen,0
W3,4482,unseen,0
W3,4483,unseen,0
W3,4484,unseen,0
W3,4485,unseen,0
W3,4486,unseen,0
W3,4487,unseen,0
W3,4488,unseen,0
W3,4489,unseen,0
W3,4490,unseen,0
W3,4491,unseen,0
W3,4492,unseen,0
W3,4493,unseen,0
W3,4494,unseen,0
W3,4495,unseen,0
W3,4496,unseen,0
W3,4497,unseen,0
W3,4498,unseen,0
W3,4499,unseen,0
W3,4500,unseen,0
W3,4501,unseen,0
W3,4502,unseen,0
W3,4503,unseen,0
W3,4504,unseen,0
W3,4505,unseen,0
W3,4506,unseen,0
W3,4507,unseen,0
W3,4508,unseen,0
W3,4509,unseen,0
W3,4510,unseen,0
W3,4511,unseen,0
W3,4512,unseen,0
W3,4513,unseen,0
W3,4514,unseen,0
W3,4515,unseen,0
W3,4516,unseen,0
W3,4517,unseen,0
W3,4518,unseen,0
W3,4519,unseen,0
W3,4520,unseen,0
W3,4521,unseen,0
W3,4522,unseen,0
W3,4523,unseen,0
W3,4524,unseen,0
W3,4525,unseen,0
W3,4526,unseen,0
W3,4527,unseen,0
W3,4528,unseen,0
W3,4529,unseen,0
W3,4530,unseen,0
W3,4531,unseen,0
W3,4532,unseen,0
W3,4533,unseen,0
W3,4534,unseen,0
W3,4535,unseen,0
W3,4536,unseen,0
W3,4537,unseen,0
W3,4538,unseen,0
W3,4539,unseen,0
W3,4540,unseen,0
W3,4541,unseen,0
W3,4542,unseen,0
W3,4543,unseen,0
W3,4544,unseen,0
W3,4545,unseen,0
W3,4546,unseen,0
W3,4547,unseen,0
W3,4548,unseen,0
W3,4549,unseen,0
W3,4550,unseen,0
W3,4551,unseen,0
W3,4552,unseen,0
W3,4553,unseen,0
W3,4554,unseen,0
W3,4555,unseen,0
W3,4556,unseen,0
W3,4557,unseen,0
W3,4558,unseen,0
W3,4559,unseen,0
W3,4560,unseen,0
W3,4561,unseen,0
W3,4562,unseen,0
W3,4563,unseen,0
W3,4564,unseen,0
W3,4565,unseen,0
W3,4566,unseen,0
W3,4567,unseen,0
W3,4568,unseen,0
W3,4569,unseen,0
W3,4570,unseen,0
W3,4571,unseen,0
W3,4572,unseen,0
W3,4573,unseen,0
W3,4574,unseen,0
W3,4575,unseen,0
W3,4576,unseen,0
W3,4577,unseen,0
W3,4578,unseen,0
W3,4579,unseen,0
W3,4580,unseen,0
W3,4581,unseen,0
W3,4582,unseen,0
W3,4583,unseen,0
W3,4584,unseen,0
W3,4585,unseen,0
W3,4586,unseen,0
W3,4587,unseen,0
W3,4588,unseen,0
W3,4589,unseen,0
W3,4590,unseen,0
W3,4591,unseen,0
W3,4592,unseen,0
W3,4593,unseen,0
W3,4594,unseen,0
W3,4595,unseen,0
W3,4596,unseen,0
W3,4597,unseen,0
W3,4598,unseen,0
W3,4599,unseen,0
W3,4600,unseen,0
W3,4601,unseen,0
W3,4602,unseen,0
W3,4603,unseen,0
W3,4604,unseen,0
W3,4605,unseen,0
W3,4606,unseen,0
W3,4607,unseen,0
W3,4608,unseen,0
W3,4609,unseen,0
W3,4610,unseen,0
W3,4611,unseen,0
W3,4612,unseen,0
W3,4613,unseen,0
W3,4614,unseen,0
W3,4615,unseen,0
W3,4616,unseen,0
W3,4617,unseen,0
W3,4618,unseen,0
W3,4619,unseen,0
W3,4620,unseen,0
W3,4621,unseen,0
W3,4622,unseen,0
W3,4623,unseen,0
W3,4624,unseen,0
W3,4625,unseen,0
W3,4626,unseen,0
W3,4627,unseen,0
W3,4628,unseen,0
W3,4629,unseen,0
W3,4630,unseen,0
W3,4631,unseen,0
W3,4632,unseen,0
W3,4633,unseen,0
W3,4634,unseen,0
W3,4635,unseen,0
W3,4636,unseen,0
W3,4637,unseen,0
W3,4638,unseen,0
W3,4639,unseen,0
W3,4640,unseen,0
W3,4641,unseen,0
W3,4642,unseen,0
W3,4643,unseen,0
W3,4644,unseen,0
W3,4645,unseen,0
W3,4646,unseen,0
W3,4647,unseen,0
W3,4648,unseen,0
W3,4649,unseen,0
W3,4650,unseen,0
W3,4651,unseen,0
W3,4652,unseen,0
W3,4653,unseen,0
W3,4654,unseen,0
W3,4655,unseen,0
W3,4656,unseen,0
W3,4657,unseen,0
W3,4658,unseen,0
W3,4659,unseen,0
W3,4660,unseen,0
W3,4661,unseen,0
W3,4662,unseen,0
W3,4663,unseen,0
W3,4664,unseen,0
W3,4665,unseen,0
W3,4666,unseen,0
W3,4667,unseen,0
W3,4668,unseen,0
W3,4669,unseen,0
W3,4670,unseen,0
W3,4671,unseen,0
W3,4672,unseen,0
W3,4673,unseen,0
W3,4674,unseen,0
W3,4675,unseen,0
W3,4676,unseen,0
W3,4677,unseen,0
W3,4678,unseen,0
W3,4679,unseen,0
W3,4680,unseen,0
W3,4681,unseen,0
W3,4682,unseen,0
W3,4683,unseen,0
W3,4684,unseen,0
W3,4685,unseen,0
W3,4686,unseen,0
W3,4687,unseen,0
W3,4688,unseen,0
W3,4689,unseen,0
W3,4690,unseen,0
W3,4691,unseen,0
W3,4692,unseen,0
W3,4693,unseen,0
W3,4694,unseen,0
W3,4695,unseen,0
W3,4696,unseen,0
W3,4697,unseen,0
W3,4698,unseen,0
W3,4699,unseen,0
W3,4700,unseen,0
W3,4701,unseen,0
W3,4702,unseen,0
W3,4703,unseen,0
W3,4704,unseen,0
W3,4705,unseen,0
W3,4706,unseen,0
W3,4707,unseen,0
W3,4708,unseen,0
W3,4709,unseen,0
W3,4710,unseen,0
W3,4711,unseen,0
W3,4712,unseen,0
W3,4713,unseen,0
W3,4714,unseen,0
W3,4715,unseen,0
W3,4716,unseen,0
W3,4717,unseen,0
W3,4718,unseen,0
W3,4719,unseen,0
W3,4720,unseen,0
W3,4721,unseen,0
W3,4722,unseen,0
W3,4723,unseen,0
W3,4724,unseen,0
W3,4725,unseen,0
W3,4726,unseen,0
W3,4727,unseen,0
W3,4728,unseen,0
W3,4729,unseen,0
W3,4730,unseen,0
W3,4731,unseen,0
W3,4732,unseen,0
W3,4733,unseen,0
W3,4734,unseen,0
W3,4735,unseen,0
W3,4736,unseen,0
W3,4737,unseen,0
W3,4738,unseen,0
W3,4739,unseen,0
W3,4740,unseen,0
W3,4741,unseen,0
W3,4742,unseen,0
W3,4743,unseen,0
W3,4744,unseen,0
W3,4745,unseen,0
W3,4746,unseen,0
W3,4747,unseen,0
W3,4748,unseen,0
W3,4749,unseen,0
W3,4750,unseen,0
W3,4751,unseen,0
W3,4752,unseen,0
W3,4753,unseen,0
W3,4754,unseen,0
W3,4755,unseen,0
W3,4756,unseen,0
W3,4757,unseen,0
W3,4758,unseen,0
W3,4759,unseen,0
W3,4760,unseen,0
W3,4761,unseen,0
W3,4762,unseen,0
W3,4763,unseen,0
W3,4764,unseen,0
W3,4765,unseen,0
W3,4766,unseen,0
W3,4767,unseen,0
W3,4768,unseen,0
W3,4769,unseen,0
W3,4770,unseen,0
W3,4771,unseen,0
W3,4772,unseen,0
W3,4773,unseen,0
W3,4774,unseen,0
W3,4775,unseen,0
W3,4776,unseen,0
W3,4777,unseen,0
W3,4778,unseen,0
W3,4779,unseen,0
W3,4780,unseen,0
W3,4781,unseen,0
W3,4782,unseen,0
W3,4783,unseen,0
W3,4784,unseen,0
W3,4785,unseen,0
W3,4786,unseen,0
W3,4787,unseen,0
W3,4788,unseen,0
W3,4789,unseen,0
W3,4790,unseen,0
W3,4791,unseen,0
W3,4792,unseen,0
W3,4793,unseen,0
W3,4794,unseen,0
W3,4795,unseen,0
W3,4796,unseen,0
W3,4797,unseen,0
W3,4798,unseen,0
W3,4799,unseen,0
W3,4800,unseen,0
W3,4801,unseen,0
W3,4802,unseen,0
W3,4803,unseen,0
W3,4804,unseen,0
W3,4805,unseen,0
W3,4806,unseen,0
W3,4807,unseen,0
W3,4808,unseen,0
W3,4809,unseen,0
W3,4810,unseen,0
W3,4811,unseen,0
W3,4812,unseen,0
W3,4813,unseen,0
W3,4814,unseen,0
W3,4815,unseen,0
W3,4816,unseen,0
W3,4817,unseen,0
W3,4818,unseen,0
W3,4819,unseen,0
W3,4820,unseen,0
W3,4821,unseen,0
W3,4822,unseen,0
W3,4823,unseen,0
W3,4824,unseen,0
W3,4825,unseen,0
W3,4826,unseen,0
W3,4827,unseen,0
W3,4828,unseen,0
W3,4829,unseen,0
W3,4830,unseen,0
W3,4831,unseen,0
W3,4832,unseen,0
W3,4833,unseen,0
W3,4834,unseen,0
W3,4835,unseen,0
W3,4836,unseen,0
W3,4837,unseen,0
W3,4838,unseen,0
W3,4839,unseen,0
W3,4840,unseen,0
W3,4841,unseen,0
W3,4842,unseen,0
W3,4843,unseen,0
W3,4844,unseen,0
W3,4845,unseen,0
W3,4846,unseen,0
W3,4847,unseen,0
W3,4848,unseen,0
W3,4849,unseen,0
W3,4850,very_rare,1
W3,4851,unseen,0
W3,4852,unseen,0
W3,4853,unseen,0
W3,4854,unseen,0
W3,4855,unseen,0
W3,4856,unseen,0
W3,4857,unseen,0
W3,4858,unseen,0
W3,4859,unseen,0
W3,4860,unseen,0
W3,4861,unseen,0
W3,4862,unseen,0
W3,4863,unseen,0
W3,4864,unseen,0
W3,4865,unseen,0
W3,4866,unseen,0
W3,4867,unseen,0
W3,4868,unseen,0
W3,4869,unseen,0
W3,4870,unseen,0
W3,4871,unseen,0
W3,4872,unseen,0
W3,4873,unseen,0
W3,4874,unseen,0
W3,4875,unseen,0
W3,4876,unseen,0
W3,4877,unseen,0
W3,4878,unseen,0
W3,4879,unseen,0
W3,4880,unseen,0
W3,4881,unseen,0
W3,4882,unseen,0
W3,4883,unseen,0
W3,4884,unseen,0
W3,4885,unseen,0
W3,4886,unseen,0
W3,4887,unseen,0
W3,4888,unseen,0
W3,4889,unseen,0
W3,4890,unseen,0
W3,4891,unseen,0
W3,4892,unseen,0
W3,4893,unseen,0
W3,4894,unseen,0
W3,4895,unseen,0
W3,4896,unseen,0
W3,4897,unseen,0
W3,4898,unseen,0
W3,4899,unseen,0
W3,4900,unseen,0
W3,4901,unseen,0
W3,4902,unseen,0
W3,4903,unseen,0
W3,4904,unseen,0
W3,4905,unseen,0
W3,4906,unseen,0
W3,4907,unseen,0
W3,4908,unseen,0
W3,4909,unseen,0
W3,4910,unseen,0
W3,4911,unseen,0
W3,4912,unseen,0
W3,4913,unseen,0
W3,4914,unseen,0
W3,4915,unseen,0
W3,4916,unseen,0
W3,4917,unseen,0
W3,4918,unseen,0
W3,4919,unseen,0
W3,4920,unseen,0
W3,4921,unseen,0
W3,4922,unseen,0
W3,4923,unseen,0
W3,4924,unseen,0
W3,4925,unseen,0
W3,4926,unseen,0
W3,4927,unseen,0
W3,4928,unseen,0
W3,4929,unseen,0
W3,4930,unseen,0
W3,4931,unseen,0
W3,4932,unseen,0
W3,4933,unseen,0
W3,4934,unseen,0
W3,4935,unseen,0
W3,4936,unseen,0
W3,4937,unseen,0
W3,4938,unseen,0
W3,4939,unseen,0
W3,4940,very_rare,1
W3,4941,unseen,0
W3,4942,unseen,0
W3,4943,unseen,0
W3,4944,unseen,0
W3,4945,unseen,0
W3,4946,unseen,0
W3,4947,unseen,0
W3,4948,unseen,0
W3,4949,unseen,0
W3,4950,unseen,0
W3,4951,unseen,0
W3,4952,unseen,0
W3,4953,unseen,0
W3,4954,unseen,0
W3,4955,unseen,0
W3,4956,unseen,0
W3,4957,unseen,0
W3,4958,unseen,0
W3,4959,unseen,0
W3,4960,unseen,0
W3,4961,unseen,0
W3,4962,unseen,0
W3,4963,unseen,0
W3,4964,unseen,0
W3,4965,unseen,0
W3,4966,unseen,0
W3,4967,unseen,0
W3,4968,unseen,0
W3,4969,unseen,0
W3,4970,unseen,0
W3,4971,unseen,0
W3,4972,unseen,0
W3,4973,unseen,0
W3,4974,unseen,0
W3,4975,unseen,0
W3,4976,unseen,0
W3,4977,unseen,0
W3,4978,unseen,0
W3,4979,unseen,0
W3,4980,unseen,0
W3,4981,unseen,0
W3,4982,unseen,0
W3,4983,unseen,0
W3,4984,unseen,0
W3,4985,unseen,0
W3,4986,unseen,0
W3,4987,unseen,0
W3,4988,unseen,0
W3,4989,unseen,0
W3,4990,unseen,0
W3,4991,unseen,0
W3,4992,unseen,0
W3,4993,unseen,0
W3,4994,unseen,0
W3,4995,unseen,0
W3,4996,unseen,0
W3,4997,unseen,0
W3,4998,unseen,0
W3,4999,unseen,0
W3,5000,unseen,0
W3,5001,unseen,0
W3,5002,unseen,0
W3,5003,unseen,0
W3,5004,unseen,0
W3,5005,unseen,0
W3,5006,unseen,0
W3,5007,unseen,0
W3,5008,unseen,0
W3,5009,very_rare,1
W3,5010,unseen,0
W3,5011,unseen,0
W3,5012,unseen,0
W3,5013,unseen,0
W3,5014,unseen,0
W3,5015,unseen,0
W3,5016,unseen,0
W3,5017,unseen,0
W3,5018,unseen,0
W3,5019,unseen,0
W3,5020,unseen,0
W3,5021,unseen,0
W3,5022,unseen,0
W3,5023,unseen,0
W3,5024,unseen,0
W3,5025,unseen,0
W3,5026,unseen,0
W3,5027,unseen,0
W3,5028,unseen,0
W3,5029,unseen,0
W3,5030,unseen,0
W3,5031,unseen,0
W3,5032,unseen,0
W3,5033,unseen,0
W3,5034,unseen,0
W3,5035,unseen,0
W3,5036,unseen,0
W3,5037,unseen,0
W3,5038,unseen,0
W3,5039,unseen,0
W3,5040,unseen,0
W3,5041,unseen,0
W3,5042,unseen,0
W3,5043,unseen,0
W3,5044,unseen,0
W3,5045,unseen,0
W3,5046,unseen,0
W3,5047,unseen,0
W3,5048,unseen,0
W3,5049,unseen,0
W3,5050,unseen,0
W3,5051,unseen,0
W3,5052,unseen,0
W3,5053,unseen,0
W3,5054,unseen,0
W3,5055,unseen,0
W3,5056,unseen,0
W3,5057,unseen,0
W3,5058,unseen,0
W3,5059,unseen,0
W3,5060,unseen,0
W3,5061,unseen,0
W3,5062,unseen,0
W3,5063,unseen,0
W3,5064,unseen,0
W3,5065,unseen,0
W3,5066,unseen,0
W3,5067,unseen,0
W3,5068,unseen,0
W3,5069,unseen,0
W3,5070,unseen,0
W3,5071,unseen,0
W3,5072,unseen,0
W3,5073,unseen,0
W3,5074,unseen,0
W3,5075,unseen,0
W3,5076,unseen,0
W3,5077,unseen,0
W3,5078,unseen,0
W3,5079,unseen,0
W3,5080,unseen,0
W3,5081,unseen,0
W3,5082,unseen,0
W3,5083,unseen,0
W3,5084,unseen,0
W3,5085,unseen,0
W3,5086,unseen,0
W3,5087,unseen,0
W3,5088,unseen,0
W3,5089,unseen,0
W3,5090,unseen,0
W3,5091,unseen,0
W3,5092,unseen,0
W3,5093,unseen,0
W3,5094,unseen,0
W3,5095,unseen,0
W3,5096,unseen,0
W3,5097,unseen,0
W3,5098,unseen,0
W3,5099,unseen,0
W3,5100,unseen,0
W3,5101,unseen,0
W3,5102,unseen,0
W3,5103,unseen,0
W3,5104,unseen,0
W3,5105,unseen,0
W3,5106,unseen,0
W3,5107,unseen,0
W3,5108,unseen,0
W3,5109,unseen,0
W3,5110,unseen,0
W3,5111,unseen,0
W3,5112,unseen,0
W3,5113,unseen,0
W3,5114,unseen,0
W3,5115,unseen,0
W3,5116,unseen,0
W3,5117,unseen,0
W3,5118,unseen,0
W3,5119,unseen,0
W3,5120,unseen,0
W3,5121,unseen,0
W3,5122,unseen,0
W3,5123,unseen,0
W3,5124,unseen,0
W3,5125,unseen,0
W3,5126,unseen,0
W3,5127,unseen,0
W3,5128,unseen,0
W3,5129,unseen,0
W3,5130,unseen,0
W3,5131,unseen,0
W3,5132,unseen,0
W3,5133,unseen,0
W3,5134,unseen,0
W3,5135,unseen,0
W3,5136,unseen,0
W3,5137,unseen,0
W3,5138,unseen,0
W3,5139,unseen,0
W3,5140,unseen,0
W3,5141,unseen,0
W3,5142,unseen,0
W3,5143,unseen,0
W3,5144,unseen,0
W3,5145,unseen,0
W3,5146,unseen,0
W3,5147,unseen,0
W3,5148,unseen,0
W3,5149,unseen,0
W3,5150,unseen,0
W3,5151,unseen,0
W3,5152,unseen,0
W3,5153,unseen,0
W3,5154,unseen,0
W3,5155,unseen,0
W3,5156,unseen,0
W3,5157,unseen,0
W3,5158,unseen,0
W3,5159,unseen,0
W3,5160,unseen,0
W3,5161,unseen,0
W3,5162,unseen,0
W3,5163,unseen,0
W3,5164,unseen,0
W3,5165,unseen,0
W3,5166,unseen,0
W3,5167,unseen,0
W3,5168,unseen,0
W3,5169,unseen,0
W3,5170,unseen,0
W3,5171,unseen,0
W3,5172,unseen,0
W3,5173,unseen,0
W3,5174,unseen,0
W3,5175,unseen,0
W3,5176,unseen,0
W3,5177,unseen,0
W3,5178,unseen,0
W3,5179,unseen,0
W3,5180,unseen,0
W3,5181,unseen,0
W3,5182,unseen,0
W3,5183,unseen,0
W3,5184,unseen,0
W3,5185,unseen,0
W3,5186,unseen,0
W3,5187,unseen,0
W3,5188,unseen,0
W3,5189,unseen,0
W3,5190,unseen,0
W3,5191,unseen,0
W3,5192,unseen,0
W3,5193,unseen,0
W3,5194,unseen,0
W3,5195,unseen,0
W3,5196,unseen,0
W3,5197,unseen,0
W3,5198,unseen,0
W3,5199,unseen,0
W3,5200,unseen,0
W3,5201,unseen,0
W3,5202,unseen,0
W3,5203,unseen,0
W3,5204,unseen,0
