src_item_id,dst_item_id,relation
3848,4202,also_viewed
3848,4203,also_viewed
3849,10384,also_viewed
3849,10384,bought_together
3849,10384,also_bought
3849,9691,also_viewed
3849,9691,also_bought
3849,56,also_viewed
3849,56,also_bought
3849,3846,also_viewed
3849,3846,also_bought
3849,7064,also_viewed
3849,7064,also_bought
3849,3843,also_viewed
3849,3843,also_bought
3849,3919,also_viewed
3849,3919,also_bought
3849,10975,also_bought
3849,55,also_viewed
3849,55,also_bought
3849,4145,also_viewed
3849,3920,also_viewed
3849,6310,also_viewed
3849,7699,also_viewed
3849,11645,also_viewed
3849,2803,also_viewed
3849,8783,also_viewed
3849,8555,also_viewed
3849,4676,also_viewed
3849,1416,also_viewed
3849,191,also_viewed
3849,3725,also_viewed
3850,3865,also_viewed
3850,3865,bought_together
3850,3865,also_bought
3850,3919,also_viewed
3850,3919,also_bought
3850,10975,also_viewed
3850,10975,also_bought
3850,3540,also_bought
3850,4041,also_viewed
3850,4041,also_bought
3850,6612,also_bought
3850,1849,also_viewed
3850,1849,also_bought
3850,69,also_bought
3850,56,also_bought
3850,5344,also_bought
3850,3921,also_bought
3850,1373,also_bought
3850,3847,also_bought
3850,6934,also_viewed
3850,6934,also_bought
3850,5305,also_bought
3850,4040,also_viewed
3850,3848,also_viewed
3850,10974,also_viewed
3850,6931,also_viewed
3850,1830,also_viewed
3850,10973,also_viewed
3850,10976,also_viewed
3850,6954,also_viewed
3850,2731,also_viewed
3850,5654,also_viewed
3850,4364,also_viewed
3851,5295,also_bought
3851,11764,also_bought
3851,9519,also_bought
3851,10956,also_bought
3851,7113,also_bought
3851,10975,also_bought
3851,6612,also_bought
3851,8300,also_bought
3851,69,also_bought
3851,10707,also_bought
3851,9942,also_bought
3851,7304,also_viewed
3851,10938,also_viewed
3851,8956,also_viewed
3852,3853,also_viewed
3852,3853,bought_together
3852,3853,also_bought
3852,1986,also_viewed
3852,1986,also_bought
3852,9519,also_bought
3852,6112,also_bought
3852,10975,also_bought
3852,10564,also_bought
3852,10888,also_bought
3852,9258,also_bought
3852,10976,also_bought
3852,56,also_bought
3852,5964,also_viewed
3852,659,also_viewed
3853,3852,also_viewed
3853,3852,bought_together
3853,3852,also_bought
3853,1986,also_viewed
3853,1986,also_bought
3853,9519,also_bought
3853,659,also_viewed
3853,659,also_bought
3853,10975,also_bought
3853,9082,also_bought
3853,8378,also_bought
3853,5964,also_viewed
3853,9257,also_viewed
3854,160,also_viewed
3854,160,also_bought
3854,5981,also_viewed
3854,5981,also_bought
3854,5980,also_viewed
3854,5980,also_bought
3854,3651,also_bought
3854,7400,also_bought
3854,3776,also_bought
3854,6441,also_bought
3854,10015,also_bought
3854,7699,also_bought
3854,11641,also_viewed
3854,88,also_viewed
3854,310,also_viewed
3854,3645,also_viewed
3854,8337,also_viewed
3854,7716,also_viewed
3855,5348,also_viewed
3855,5348,bought_together
3855,5348,also_bought
3855,9287,also_viewed
3855,9287,also_bought
3855,10976,also_bought
3855,3921,also_viewed
3855,3921,also_bought
3855,10975,also_bought
3855,11033,also_bought
3855,10813,also_bought
3855,9519,also_bought
3855,2303,also_bought
3855,11394,also_bought
3855,3848,also_bought
3855,11695,also_bought
3855,10385,also_bought
3855,10838,also_bought
3855,9154,also_bought
3855,12009,also_bought
3855,6992,also_bought
3855,10888,also_viewed
3855,1883,also_viewed
3855,4203,also_viewed
3855,4202,also_viewed
3855,10613,also_viewed
3855,11799,also_viewed
3855,4199,also_viewed
3856,10975,also_viewed
3856,10975,also_bought
3856,4203,also_viewed
3856,4203,also_bought
3856,9287,also_viewed
3856,9287,also_bought
3856,56,also_bought
3856,2303,also_bought
3856,5295,also_bought
3856,4200,also_bought
3856,5027,also_bought
3856,4202,also_viewed
3856,4202,also_bought
3856,10976,also_bought
3856,4204,also_bought
3856,5344,also_bought
3856,6310,also_bought
3856,5523,also_viewed
3856,5523,also_bought
3856,8239,also_bought
3856,10917,also_bought
3856,4854,also_viewed
3856,5625,also_viewed
3856,7095,also_viewed
3856,9920,also_viewed
3856,1179,also_viewed
3856,7104,also_viewed
3856,7765,also_viewed
3856,3921,also_viewed
3857,1500,also_viewed
3857,1500,bought_together
3857,1500,also_bought
3857,1501,also_viewed
3857,1501,also_bought
3857,6719,also_viewed
3857,6719,also_bought
3857,10815,also_viewed
3857,10815,also_bought
3857,7043,also_bought
3857,4558,also_bought
3857,5599,also_bought
3857,7086,also_bought
3857,9088,also_viewed
3857,11212,also_viewed
3857,6654,also_viewed
3857,8239,also_viewed
3857,10814,also_viewed
3857,7826,also_viewed
3857,7984,also_viewed
3857,5864,also_viewed
3857,345,also_viewed
3857,5866,also_viewed
3858,2901,also_viewed
3858,2901,bought_together
3858,2901,also_bought
3858,3859,also_viewed
3858,3859,also_bought
3858,740,also_bought
3858,1942,also_viewed
3858,1942,also_bought
3858,3864,also_viewed
3858,3864,also_bought
3858,3862,also_bought
3858,11402,also_bought
3858,4614,also_bought
3858,6867,also_bought
3858,1840,also_bought
3858,4802,also_bought
3858,5746,also_viewed
3858,11576,also_viewed
3858,1880,also_viewed
3858,3794,also_viewed
3858,7716,also_viewed
3858,7699,also_viewed
3859,11728,also_bought
3859,4614,also_bought
3859,11402,also_viewed
3859,11402,also_bought
3859,2901,also_viewed
3859,2901,also_bought
3859,3858,also_viewed
3859,3858,also_bought
3859,740,also_viewed
3859,740,also_bought
3859,7191,also_bought
3859,6996,also_bought
3859,4007,also_bought
3859,3862,also_viewed
3859,3864,also_viewed
3859,1880,also_viewed
3860,3857,also_viewed
3860,3857,bought_together
3860,3857,also_bought
3860,1500,also_viewed
3860,1500,bought_together
3860,1500,also_bought
3860,1501,also_viewed
3860,1501,also_bought
3860,3540,also_bought
3860,3843,also_bought
3860,10669,also_bought
3860,1840,also_viewed
3860,345,also_viewed
3860,3858,also_viewed
3860,3791,also_viewed
3860,5002,also_viewed
3860,12065,also_viewed
3860,11641,also_viewed
3860,7716,also_viewed
3860,10477,also_viewed
3860,2771,also_viewed
3860,4504,also_viewed
3860,6544,also_viewed
3860,5344,also_viewed
3861,1636,also_viewed
3861,1636,bought_together
3861,1636,also_bought
3861,9287,also_bought
3861,4200,also_bought
3861,3665,also_bought
3861,4204,also_bought
3861,2775,also_bought
3861,10865,also_viewed
3861,6310,also_viewed
3861,2303,also_viewed
3861,4203,also_viewed
3861,5348,also_viewed
3862,3859,also_viewed
3862,3859,also_bought
3862,11402,also_viewed
3862,11402,also_bought
3862,3864,also_viewed
3862,3864,also_bought
3862,2901,also_viewed
3862,2901,also_bought
3862,740,also_viewed
3862,740,also_bought
3862,5746,also_viewed
3862,5746,also_bought
3862,11728,also_viewed
3862,11728,also_bought
3862,3858,also_viewed
3862,3858,also_bought
3862,4614,also_bought
3862,1942,also_viewed
3862,1942,also_bought
3862,4876,also_bought
3862,1880,also_viewed
3863,5348,also_viewed
3863,5348,bought_together
3863,5348,also_bought
3863,11033,also_viewed
3863,11033,also_bought
3863,11695,also_viewed
3863,11695,bought_together
3863,11695,also_bought
3863,1883,also_viewed
3863,1883,also_bought
3863,4199,also_viewed
3863,4199,also_bought
3863,11559,also_viewed
3863,11559,also_bought
3863,11696,also_viewed
3863,11696,also_bought
3863,10976,also_bought
3863,9287,also_bought
3863,1827,also_bought
3863,10441,also_viewed
3863,10441,also_bought
3863,3921,also_viewed
3863,3921,also_bought
3863,3848,also_bought
3863,12035,also_bought
3863,995,also_bought
3863,4762,also_viewed
3863,4762,also_bought
3863,4202,also_bought
3863,8275,also_bought
3863,11394,also_viewed
3863,11394,also_bought
3863,1986,also_bought
3863,10975,also_bought
3863,6867,also_bought
3863,3784,also_bought
3863,4074,also_bought
3863,2765,also_bought
3863,8232,also_bought
3863,10846,also_bought
3863,11512,also_bought
3863,443,also_bought
3863,6407,also_viewed
3863,6407,also_bought
3863,8276,also_bought
3863,9494,also_bought
3863,10564,also_bought
3863,11717,also_viewed
3863,11717,also_bought
3863,11712,also_bought
3863,11424,also_bought
3863,11462,also_viewed
3863,6440,also_viewed
3863,10613,also_viewed
3863,11542,also_viewed
3863,9684,also_viewed
3864,3859,also_viewed
3864,3859,bought_together
3864,3859,also_bought
3864,3862,also_viewed
3864,3862,also_bought
3864,11402,also_viewed
3864,11402,also_bought
3864,3858,also_viewed
3864,3858,also_bought
3864,3707,also_bought
3864,4614,also_bought
3864,740,also_viewed
3864,740,also_bought
3864,1880,also_viewed
3864,2901,also_viewed
3864,11728,also_viewed
3864,1942,also_viewed
3865,4041,also_viewed
3865,4041,also_bought
3865,3850,also_viewed
3865,3850,also_bought
3865,10975,also_viewed
3865,10975,bought_together
3865,10975,also_bought
3865,4040,also_viewed
3865,4040,also_bought
3865,3919,also_viewed
3865,3919,also_bought
3865,3848,also_viewed
3865,3848,also_bought
3865,10976,also_viewed
3865,10976,also_bought
3865,4830,also_bought
3865,6654,also_bought
3865,1373,also_bought
3865,71,also_bought
3865,3526,also_bought
3865,4045,also_bought
3865,1830,also_viewed
3865,10973,also_viewed
3865,6931,also_viewed
3865,3921,also_viewed
3865,4200,also_viewed
3865,5654,also_viewed
3865,1849,also_viewed
3865,6933,also_viewed
3865,6934,also_viewed
3865,10974,also_viewed
3866,4364,also_viewed
3866,4364,also_bought
3866,3728,also_bought
3866,6612,also_bought
3866,9377,also_bought
3866,4202,also_bought
3866,1441,also_viewed
3866,1441,also_bought
3866,1442,also_bought
3866,1443,also_bought
3866,9673,also_bought
3866,3806,also_bought
3866,4204,also_bought
3866,10560,also_bought
3866,9943,also_bought
3866,3540,also_bought
3866,7304,also_bought
3866,4200,also_bought
3866,11900,also_viewed
3866,11897,also_viewed
3866,11896,also_viewed
3866,4696,also_viewed
3866,11899,also_viewed
3866,10975,also_viewed
3866,6934,also_viewed
3866,7096,also_viewed
3866,5295,also_viewed
3866,4040,also_viewed
3867,3301,also_viewed
3867,3301,also_bought
3867,3436,also_viewed
3867,3436,also_bought
3867,923,also_bought
3867,969,also_viewed
3867,969,also_bought
3867,10318,also_viewed
3867,10318,also_bought
3867,9476,also_bought
3867,950,also_viewed
3867,5226,also_viewed
3867,168,also_viewed
3867,7678,also_viewed
3867,5562,also_viewed
3868,6411,also_viewed
3868,6411,bought_together
3868,6411,also_bought
3868,7238,also_viewed
3868,7238,also_bought
3868,763,also_viewed
3868,763,bought_together
3868,763,also_bought
3868,10774,also_viewed
3868,10774,also_bought
3868,1406,also_viewed
3868,1406,also_bought
3868,7239,also_viewed
3868,7239,also_bought
3868,9113,also_viewed
3868,9113,also_bought
3868,10709,also_viewed
3868,10709,also_bought
3868,10772,also_bought
3868,2579,also_bought
3868,10704,also_viewed
3868,10704,also_bought
3868,9751,also_viewed
3868,9751,also_bought
3868,10775,also_viewed
3868,10775,also_bought
3868,5530,also_bought
3868,10708,also_viewed
3868,10708,also_bought
3868,2239,also_viewed
3868,2239,also_bought
3868,4256,also_bought
3868,3028,also_bought
3868,1604,also_viewed
3868,1604,also_bought
3868,7977,also_bought
3868,1210,also_bought
3868,10020,also_bought
3868,10563,also_bought
3868,1411,also_viewed
3868,7830,also_viewed
3868,5025,also_viewed
3868,71,also_viewed
3869,3139,also_viewed
3869,3139,bought_together
3869,3139,also_bought
3869,3521,also_viewed
3869,3521,also_bought
3869,6506,also_viewed
3869,6506,also_bought
3869,10435,also_viewed
3869,10435,also_bought
3869,9695,also_viewed
3869,9695,also_bought
3869,3519,also_viewed
3869,3519,also_bought
3869,3520,also_viewed
3869,3520,also_bought
3869,11074,also_viewed
3869,11074,also_bought
3869,8411,also_viewed
3869,8411,also_bought
3869,8410,also_viewed
3869,8410,also_bought
3869,5339,also_viewed
3869,5339,also_bought
3869,7089,also_viewed
3869,7089,also_bought
3869,8412,also_viewed
3869,8412,also_bought
3869,8119,also_viewed
3869,8119,also_bought
3870,10742,also_viewed
3870,10742,also_bought
3870,8432,also_bought
3870,1600,also_bought
3870,9630,also_bought
3870,2490,also_bought
3870,3697,also_bought
3870,11087,also_viewed
3870,11087,also_bought
3870,1210,also_bought
3870,10244,also_bought
3870,8960,also_bought
3870,2359,also_bought
3870,513,also_viewed
3870,11686,also_viewed
3871,10071,also_viewed
3871,10071,also_bought
3871,10072,also_viewed
3871,10072,also_bought
3871,10073,also_viewed
3871,10073,also_bought
3871,4615,also_viewed
3871,4615,also_bought
3871,3543,also_bought
3871,7600,also_viewed
3871,7600,also_bought
3871,3497,also_bought
3871,2223,also_bought
3871,11594,also_bought
3871,6172,also_bought
3871,8051,also_bought
3872,9247,also_viewed
3872,9247,bought_together
3872,9247,also_bought
3872,4775,also_bought
3872,4555,also_bought
3872,11464,also_bought
3872,9476,also_bought
3872,8217,also_bought
3872,12058,also_viewed
3872,6894,also_viewed
3872,8671,also_viewed
3872,11987,also_viewed
3872,4758,also_viewed
3872,11703,also_viewed
3872,10563,also_viewed
3872,11719,also_viewed
3873,1037,also_bought
3873,1105,also_bought
3873,1041,also_bought
3873,5448,also_bought
3873,4705,also_viewed
3873,4705,also_bought
3873,1102,also_bought
3873,1026,also_bought
3873,1596,also_viewed
3874,3597,also_viewed
3874,3597,also_bought
3874,8276,also_viewed
3874,8276,also_bought
3874,6868,also_viewed
3874,6868,also_bought
3874,11406,also_viewed
3874,11406,also_bought
3874,11405,also_viewed
3874,11405,also_bought
3874,3600,also_bought
3874,9200,also_bought
3874,6866,also_bought
3874,176,also_viewed
3874,176,also_bought
3874,9254,also_bought
3874,7836,also_bought
3874,6867,also_bought
3874,160,also_viewed
3874,160,also_bought
3874,3847,also_viewed
3874,3847,also_bought
3874,9155,also_bought
3874,3357,also_bought
3874,9083,also_viewed
3874,9083,also_bought
3874,1244,also_bought
3874,5926,also_viewed
3874,12075,also_viewed
3874,8036,also_viewed
3874,10979,also_viewed
3874,6869,also_viewed
3874,9522,also_viewed
3874,3812,also_viewed
3874,11541,also_viewed
3875,7406,also_viewed
3875,7406,also_bought
3875,10728,also_bought
3875,7517,also_viewed
3875,7517,also_bought
3875,10727,also_bought
3875,2526,also_viewed
3875,2526,also_bought
3875,6143,also_viewed
3875,6143,also_bought
3875,7140,also_bought
3875,6405,also_bought
3875,6991,also_bought
3875,8979,also_viewed
3875,12053,also_viewed
3875,11790,also_viewed
3875,11847,also_viewed
3875,4287,also_viewed
3875,2244,also_viewed
3875,11853,also_viewed
3875,2846,also_viewed
3876,1693,also_bought
3876,1693,bought_together
3876,1485,also_viewed
3876,1485,also_bought
3876,3494,also_viewed
3876,3494,also_bought
3876,6149,also_bought
3876,4544,also_viewed
3876,4544,also_bought
3876,4950,also_viewed
3876,4950,also_bought
3876,2379,also_viewed
3876,2379,also_bought
3876,3593,also_bought
3876,3591,also_viewed
3876,3591,also_bought
3876,11358,also_bought
3876,6118,also_viewed
3876,7141,also_viewed
3876,11035,also_viewed
3876,6216,also_viewed
3876,3590,also_viewed
3876,10942,also_viewed
3876,122,also_viewed
3876,7142,also_viewed
3876,11632,also_viewed
3876,7669,also_viewed
3876,4385,also_viewed
3876,10004,also_viewed
3877,9950,also_viewed
3877,9950,also_bought
3877,11781,also_bought
3877,11780,also_bought
3877,10693,also_viewed
3877,10693,also_bought
3877,6612,also_bought
3877,11782,also_viewed
3877,10692,also_viewed
3877,8292,also_viewed
3877,6301,also_viewed
3878,10696,also_viewed
3878,10696,also_bought
3878,3181,also_bought
3878,10669,also_bought
3878,10505,also_bought
3878,10917,also_bought
3878,11091,also_bought
3878,11784,also_viewed
3878,11778,also_viewed
3878,10694,also_viewed
3878,11779,also_viewed
3878,10695,also_viewed
3878,10697,also_viewed
3878,7674,also_viewed
3878,10699,also_viewed
3879,4047,also_viewed
3879,4047,also_bought
3879,4045,also_viewed
3879,4045,bought_together
3879,4045,also_bought
3879,5345,also_viewed
3879,5345,also_bought
3879,4427,also_viewed
3879,4427,also_bought
3879,4704,also_viewed
3879,4704,also_bought
3879,4677,also_viewed
3879,4677,also_bought
3879,3012,also_viewed
3879,3012,also_bought
3879,2804,also_viewed
3879,2804,also_bought
3879,4048,also_viewed
3879,4048,also_bought
3879,10387,also_viewed
3879,10387,also_bought
3879,7667,also_viewed
3879,7667,also_bought
3879,5346,also_viewed
3879,5346,also_bought
3879,9731,also_viewed
3879,9731,also_bought
3879,3921,also_bought
3879,1786,also_bought
3879,5837,also_bought
3879,7200,also_bought
3879,2807,also_bought
3879,443,also_bought
3879,7405,also_bought
3879,5866,also_bought
3879,9995,also_bought
3879,6053,also_bought
3879,5344,also_bought
3879,1244,also_bought
3879,9949,also_bought
3879,1245,also_viewed
3879,1245,also_bought
3879,10385,also_bought
3879,3250,also_bought
3879,191,also_bought
3879,3847,also_bought
3879,4772,also_bought
3879,11351,also_bought
3879,9732,also_viewed
3879,9732,also_bought
3879,9495,also_viewed
3879,5347,also_viewed
3879,4676,also_viewed
3879,9494,also_viewed
3879,11849,also_viewed
3879,2800,also_viewed
3880,4045,also_viewed
3880,4045,bought_together
3880,4045,also_bought
3880,4047,also_viewed
3880,4047,also_bought
3880,3879,also_viewed
3880,3879,also_bought
3880,5345,also_viewed
3880,5345,also_bought
3880,4677,also_viewed
3880,4677,also_bought
3880,4048,also_viewed
3880,4048,also_bought
3880,5346,also_viewed
3880,5346,also_bought
3880,10387,also_viewed
3880,10387,also_bought
3880,9731,also_viewed
3880,9731,also_bought
3880,11911,also_bought
3880,4676,also_viewed
3880,4676,also_bought
3880,5344,also_bought
3880,5866,also_bought
3880,7667,also_viewed
3880,7667,also_bought
3880,2803,also_bought
3880,7405,also_viewed
3880,7405,also_bought
3880,2804,also_bought
3880,11351,also_viewed
3880,11351,also_bought
3880,839,also_bought
3880,3847,also_viewed
3880,3847,also_bought
3880,9732,also_viewed
3880,9732,also_bought
3880,9494,also_viewed
3880,9494,also_bought
3880,1244,also_viewed
3880,1244,also_bought
3880,2807,also_viewed
3880,2807,also_bought
3880,191,also_viewed
3880,191,also_bought
3880,3921,also_bought
3880,1245,also_bought
3880,11849,also_viewed
3880,3843,also_viewed
3880,5347,also_viewed
3880,10385,also_viewed
3880,56,also_viewed
3880,9496,also_viewed
3881,4788,also_viewed
3881,4788,bought_together
3881,4788,also_bought
3881,11422,also_viewed
3881,11422,also_bought
3881,10750,also_viewed
3881,10750,also_bought
3881,3441,also_bought
3881,922,also_bought
3881,2853,also_viewed
3881,2853,also_bought
3881,1605,also_bought
3881,5922,also_bought
3881,11662,also_bought
3881,7936,also_viewed
3881,8728,also_viewed
3881,6091,also_viewed
3881,699,also_viewed
3881,11200,also_viewed
3882,5448,also_viewed
3882,5448,also_bought
3882,4705,also_viewed
3882,4705,also_bought
3882,4596,also_bought
3882,4596,bought_together
3882,1435,also_bought
3882,1080,also_bought
3882,1041,also_bought
3882,5547,also_bought
3882,1105,also_bought
3882,2540,also_bought
3882,1077,also_bought
3882,3053,also_bought
3882,1079,also_bought
3882,1037,also_bought
3882,2544,also_bought
3882,3417,also_bought
3882,1083,also_viewed
3883,501,also_viewed
3883,501,bought_together
3883,501,also_bought
3883,1117,also_viewed
3883,1117,also_bought
3883,1754,also_viewed
3883,1754,also_bought
3883,1051,also_bought
3883,2600,also_bought
3883,2414,also_bought
3883,1323,also_viewed
3883,1323,also_bought
3883,373,also_bought
3883,7035,also_bought
3883,1913,also_bought
3883,1086,also_bought
3883,383,also_bought
3883,4596,also_bought
3883,1946,also_bought
3883,1144,also_viewed
3883,6969,also_viewed
3883,1268,also_viewed
3883,2518,also_viewed
3883,7128,also_viewed
3883,2412,also_viewed
3884,2402,also_viewed
3884,2402,bought_together
3884,2402,also_bought
3884,2407,also_viewed
3884,2407,also_bought
3884,1946,also_viewed
3884,1946,bought_together
3884,1946,also_bought
3884,3417,also_viewed
3884,3417,also_bought
3884,4596,also_viewed
3884,4596,also_bought
3884,2412,also_viewed
3884,2412,also_bought
3884,3320,also_viewed
3884,3320,also_bought
3884,4396,also_viewed
3884,4396,also_bought
3884,3220,also_viewed
3884,3220,also_bought
3884,7192,also_viewed
3884,7192,also_bought
3884,2405,also_viewed
3884,2405,also_bought
3884,1090,also_bought
3884,1009,also_viewed
3884,1009,also_bought
3884,2404,also_bought
3884,5448,also_bought
3884,1041,also_bought
3884,1044,also_bought
3884,1083,also_bought
3884,1435,also_viewed
3884,1435,also_bought
3884,1268,also_bought
3884,2580,also_viewed
3885,5716,also_bought
3885,1595,also_viewed
3885,1595,also_bought
3885,1034,also_bought
3885,8573,also_bought
3885,1102,also_bought
3885,1037,also_bought
3885,3220,also_bought
3885,1079,also_bought
3885,5448,also_viewed
3885,5448,also_bought
3885,1596,also_viewed
3885,4705,also_viewed
3886,3053,also_viewed
3886,3053,bought_together
3886,3053,also_bought
3886,1083,also_viewed
3886,1083,also_bought
3886,2537,also_bought
3886,2112,also_viewed
3886,2112,also_bought
3886,4596,also_bought
3886,1037,also_bought
3886,2400,also_bought
3886,3320,also_bought
3886,1435,also_bought
3886,1953,also_bought
3886,3220,also_bought
3886,4396,also_bought
3886,1041,also_bought
3887,2544,also_viewed
3887,2544,bought_together
3887,2544,also_bought
3887,1913,also_viewed
3887,1913,also_bought
3887,1041,also_viewed
3887,1041,also_bought
3887,1435,also_viewed
3887,1435,also_bought
3887,1946,also_bought
3887,4596,also_bought
3887,2412,also_bought
3887,1079,also_bought
3887,1037,also_bought
3887,4327,also_bought
3887,1105,also_bought
3887,776,also_viewed
3887,776,also_bought
3887,10442,also_bought
3887,3013,also_viewed
3888,7086,also_bought
3888,829,also_bought
3888,1902,also_bought
3888,2070,also_bought
3889,1595,also_viewed
3889,1595,also_bought
3889,2990,also_viewed
3889,2990,also_bought
3889,10486,also_bought
3889,783,also_bought
3889,1077,also_bought
3889,2840,also_bought
3889,776,also_viewed
3889,776,also_bought
3889,8049,also_bought
3889,917,also_bought
3889,11384,also_bought
3889,1913,also_bought
3889,11358,also_bought
3889,1056,also_bought
3890,8031,also_viewed
3890,8031,bought_together
3890,8031,also_bought
3890,8277,also_viewed
3890,8277,also_bought
3890,5150,also_viewed
3890,5150,also_bought
3890,7836,also_viewed
3890,7836,also_bought
3890,3812,also_viewed
3890,3812,also_bought
3890,4983,also_viewed
3890,4983,also_bought
3890,4427,also_bought
3890,1650,also_bought
3890,9949,also_bought
3890,1647,also_bought
3890,5843,also_viewed
3890,5843,also_bought
3890,2983,also_bought
3890,9995,also_viewed
3890,9995,also_bought
3890,9977,also_viewed
3890,9977,also_bought
3890,8276,also_viewed
3890,6869,also_viewed
3890,6868,also_viewed
3890,8288,also_viewed
3890,10838,also_viewed
3890,8275,also_viewed
3890,6866,also_viewed
3890,6870,also_viewed
3890,6867,also_viewed
3890,7030,also_viewed
3890,11405,also_viewed
3890,9930,also_viewed
3890,4984,also_viewed
3890,7716,also_viewed
3890,2913,also_viewed
3891,11265,also_viewed
3891,11265,bought_together
3891,11265,also_bought
3891,10495,also_viewed
3891,10495,bought_together
3891,10495,also_bought
3891,2384,also_viewed
3891,2384,also_bought
3891,6788,also_viewed
3891,6788,also_bought
3891,9516,also_viewed
3891,9516,also_bought
3891,9545,also_viewed
3891,9545,also_bought
3891,6787,also_viewed
3891,6787,also_bought
3891,9442,also_viewed
3891,9442,also_bought
3891,9145,also_bought
3891,8945,also_viewed
3891,8945,also_bought
3891,5697,also_bought
3891,8415,also_bought
3891,3505,also_bought
3891,2387,also_viewed
3892,2985,also_viewed
3892,2985,also_bought
3892,3574,also_viewed
3892,3574,also_bought
3892,4801,also_viewed
3892,4801,also_bought
3892,3019,also_viewed
3892,3019,also_bought
3892,5038,also_viewed
3892,5038,also_bought
3892,2957,also_viewed
3892,2957,also_bought
3892,5019,also_viewed
3892,5019,also_bought
3892,2564,also_bought
3892,3203,also_viewed
3892,3203,also_bought
3892,6792,also_bought
3892,5043,also_bought
3892,6637,also_bought
3892,4822,also_bought
3892,7750,also_bought
3892,5806,also_bought
3892,10497,also_bought
3892,6423,also_bought
3892,4744,also_bought
3892,6347,also_bought
3892,7221,also_bought
3892,2001,also_bought
3892,6682,also_bought
3892,3391,also_bought
3892,10670,also_bought
3892,7453,also_bought
3892,430,also_viewed
3892,2735,also_viewed
3893,6792,also_viewed
3893,6792,bought_together
3893,6792,also_bought
3893,2001,also_viewed
3893,2001,also_bought
3893,6647,also_viewed
3893,6647,also_bought
3893,10194,also_viewed
3893,10194,also_bought
3893,11224,also_viewed
3893,11224,also_bought
3893,11223,also_viewed
3893,11223,also_bought
3893,7453,also_viewed
3893,7453,also_bought
3893,8728,also_bought
3893,2642,also_viewed
3893,2642,also_bought
3893,9512,also_bought
3893,2133,also_bought
3893,4802,also_viewed
3893,4802,also_bought
3893,4800,also_bought
3893,11045,also_bought
3893,6636,also_bought
3893,4539,also_bought
3893,10670,also_bought
3893,3498,also_bought
3893,922,also_bought
3893,7415,also_viewed
3893,1269,also_viewed
3893,1536,also_viewed
3893,7086,also_viewed
3894,2732,also_viewed
3894,2732,also_bought
3894,830,also_viewed
3894,830,also_bought
3894,1189,also_bought
3894,9079,also_viewed
3894,9079,also_bought
3894,1531,also_bought
3894,2970,also_viewed
3894,2970,also_bought
3894,3540,also_bought
3894,11411,also_bought
3894,334,also_viewed
3895,6606,also_viewed
3895,6606,also_bought
3895,6669,also_viewed
3895,6669,bought_together
3895,6669,also_bought
3895,6376,also_bought
3895,6608,also_viewed
3895,6608,also_bought
3895,1898,also_viewed
3895,1898,also_bought
3895,4814,also_viewed
3895,4814,also_bought
3895,6604,also_viewed
3895,6604,also_bought
3895,6609,also_viewed
3895,6609,also_bought
3895,6611,also_bought
3895,6762,also_bought
3895,4210,also_bought
3895,11443,also_viewed
3895,11443,also_bought
3895,6667,also_viewed
3895,6667,also_bought
3895,4757,also_viewed
3895,4757,also_bought
3895,3903,also_viewed
3895,3903,also_bought
3895,2017,also_bought
3895,3489,also_viewed
3895,3489,also_bought
3895,6741,also_bought
3895,7788,also_bought
3895,7650,also_bought
3895,3904,also_viewed
3895,3904,also_bought
3895,2146,also_bought
3895,9487,also_bought
3895,8989,also_viewed
3895,8989,also_bought
3895,7651,also_bought
3895,8086,also_viewed
3895,8086,also_bought
3895,5962,also_bought
3895,11253,also_viewed
3895,9493,also_viewed
3895,9076,also_viewed
3895,9111,also_viewed
3895,9491,also_viewed
3896,6803,also_viewed
3896,6803,also_bought
3896,10670,also_viewed
3896,10670,also_bought
3896,10497,also_viewed
3896,10497,also_bought
3896,589,also_viewed
3896,589,also_bought
3896,7453,also_viewed
3896,7453,also_bought
3896,11241,also_viewed
3896,11241,also_bought
3896,10315,also_viewed
3896,10315,also_bought
3896,4799,also_bought
3896,2771,also_bought
3896,3511,also_viewed
3896,3511,also_bought
3896,1000,also_viewed
3896,1000,also_bought
3896,11517,also_bought
3896,504,also_viewed
3896,504,also_bought
3896,5019,also_bought
3896,11836,also_bought
3896,6921,also_bought
3896,6347,also_bought
3896,3506,also_bought
3896,722,also_bought
3896,2711,also_bought
3896,3505,also_bought
3896,6637,also_bought
3896,6636,also_bought
3896,3498,also_bought
3896,3391,also_bought
3896,10314,also_bought
3896,11691,also_bought
3896,5415,also_bought
3897,504,also_viewed
3897,504,also_bought
3897,10497,also_viewed
3897,10497,also_bought
3897,10670,also_viewed
3897,10670,also_bought
3897,7453,also_viewed
3897,7453,also_bought
3897,6796,also_viewed
3897,6796,also_bought
3897,11241,also_viewed
3897,11241,also_bought
3897,10315,also_viewed
3897,10315,also_bought
3897,6803,also_viewed
3897,6803,also_bought
3897,3896,also_viewed
3897,3896,also_bought
3897,3511,also_viewed
3897,3511,also_bought
3897,2771,also_viewed
3897,2771,also_bought
3897,1000,also_viewed
3897,1000,also_bought
3897,11517,also_bought
3897,3506,also_bought
3897,5043,also_bought
3897,3391,also_bought
3897,4744,also_bought
3897,6563,also_bought
3897,4356,also_bought
3897,11642,also_bought
3897,5806,also_bought
3897,846,also_bought
