user_id,position,item_id,split
2031,0,2043,train
2031,1,11553,train
2031,2,2769,train
2031,3,10744,val
2031,4,4101,test
2032,0,8968,train
2032,1,9780,train
2032,2,10162,train
2032,3,2427,train
2032,4,3513,train
2032,5,4335,train
2032,6,5661,train
2032,7,6801,train
2032,8,7852,train
2032,9,8967,val
2032,10,9999,test
2033,0,2769,train
2033,1,1339,train
2033,2,4137,train
2033,3,3634,val
2033,4,246,test
2034,0,51,train
2034,1,189,train
2034,2,3420,train
2034,3,3153,train
2034,4,5147,train
2034,5,2914,train
2034,6,5189,val
2034,7,7020,test
2035,0,6868,train
2035,1,3342,train
2035,2,3847,train
2035,3,4331,train
2035,4,6725,train
2035,5,6726,train
2035,6,8419,train
2035,7,3838,train
2035,8,2807,train
2035,9,5653,train
2035,10,6934,train
2035,11,7106,train
2035,12,7104,train
2035,13,8823,train
2035,14,8968,train
2035,15,10060,val
2035,16,10631,test
2036,0,8509,train
2036,1,1426,train
2036,2,1699,train
2036,3,3227,train
2036,4,5156,val
2036,5,6906,test
2037,0,2177,train
2037,1,2832,train
2037,2,49,train
2037,3,1056,val
2037,4,2853,test
2038,0,9292,train
2038,1,6465,train
2038,2,10605,train
2038,3,8897,train
2038,4,11472,train
2038,5,6467,train
2038,6,11838,val
2038,7,6466,test
2039,0,2177,train
2039,1,10991,train
2039,2,11162,train
2039,3,10853,val
2039,4,11007,test
2040,0,239,train
2040,1,2240,train
2040,2,2757,train
2040,3,3105,val
2040,4,131,test
2041,0,1869,train
2041,1,2267,train
2041,2,5788,train
2041,3,7328,train
2041,4,7746,train
2041,5,8970,train
2041,6,552,train
2041,7,1646,train
2041,8,2318,train
2041,9,6527,train
2041,10,9207,train
2041,11,8406,train
2041,12,8115,train
2041,13,1330,train
2041,14,5191,train
2041,15,9573,train
2041,16,7829,val
2041,17,2780,test
2042,0,6471,train
2042,1,6483,train
2042,2,7611,train
2042,3,8060,train
2042,4,6639,train
2042,5,2489,val
2042,6,6087,test
2043,0,4893,train
2043,1,7059,train
2043,2,190,train
2043,3,2427,train
2043,4,2986,train
2043,5,246,val
2043,6,2647,test
2044,0,8066,train
2044,1,2419,train
2044,2,2183,train
2044,3,1449,train
2044,4,4270,train
2044,5,7892,train
2044,6,9200,train
2044,7,4309,val
2044,8,1674,test
2045,0,7301,train
2045,1,10925,train
2045,2,11478,train
2045,3,9024,val
2045,4,2756,test
2046,0,63,train
2046,1,9226,train
2046,2,11335,train
2046,3,11527,train
2046,4,11586,train
2046,5,11592,train
2046,6,11672,train
2046,7,11673,train
2046,8,11674,train
2046,9,11676,val
2046,10,11587,test
2047,0,8354,train
2047,1,9130,train
2047,2,9776,train
2047,3,10150,val
2047,4,10914,test
2048,0,8630,train
2048,1,2446,train
2048,2,2053,train
2048,3,7101,val
2048,4,5852,test
2049,0,2299,train
2049,1,2341,train
2049,2,1449,train
2049,3,3248,train
2049,4,3817,train
2049,5,6432,train
2049,6,10752,train
2049,7,2837,train
2049,8,5470,train
2049,9,7090,val
2049,10,1077,test
2050,0,8439,train
2050,1,7976,train
2050,2,10028,train
2050,3,11389,train
2050,4,11438,train
2050,5,9636,train
2050,6,5030,train
2050,7,11138,train
2050,8,11863,val
2050,9,11003,test
2051,0,6110,train
2051,1,6407,train
2051,2,3744,train
2051,3,6782,val
2051,4,6722,test
2052,0,8967,train
2052,1,3209,train
2052,2,9108,train
2052,3,10155,train
2052,4,11398,train
2052,5,8506,train
2052,6,8898,train
2052,7,9766,train
2052,8,10520,train
2052,9,2095,train
2052,10,7531,train
2052,11,8714,train
2052,12,11214,train
2052,13,3940,val
2052,14,10200,test
2053,0,429,train
2053,1,5033,train
2053,2,7121,train
2053,3,8249,train
2053,4,8700,train
2053,5,9912,train
2053,6,7129,train
2053,7,2647,train
2053,8,4076,train
2053,9,5097,train
2053,10,3883,val
2053,11,4036,test
2054,0,1211,train
2054,1,5539,train
2054,2,164,train
2054,3,464,train
2054,4,10563,train
2054,5,6140,train
2054,6,9159,train
2054,7,11053,val
2054,8,941,test
2055,0,4790,train
2055,1,7745,train
2055,2,7929,train
2055,3,8801,val
2055,4,5712,test
2056,0,6720,train
2056,1,6835,train
2056,2,8910,train
2056,3,9257,val
2056,4,9258,test
2057,0,2958,train
2057,1,2790,train
2057,2,769,train
2057,3,4759,train
2057,4,4598,train
2057,5,4520,train
2057,6,6074,train
2057,7,7820,train
2057,8,63,val
2057,9,2359,test
2058,0,8769,train
2058,1,2139,train
2058,2,4438,train
2058,3,8334,train
2058,4,10707,train
2058,5,4990,val
2058,6,8624,test
2059,0,11275,train
2059,1,11938,train
2059,2,11304,train
2059,3,12019,train
2059,4,11704,train
2059,5,12038,train
2059,6,11227,train
2059,7,11971,train
2059,8,12053,train
2059,9,11868,train
2059,10,12057,train
2059,11,12058,train
2059,12,12064,train
2059,13,12065,train
2059,14,11661,train
2059,15,11839,train
2059,16,11948,train
2059,17,11975,train
2059,18,11603,train
2059,19,11918,train
2059,20,12078,val
2059,21,12056,test
2060,0,8429,train
2060,1,6847,train
2060,2,8394,train
2060,3,6328,train
2060,4,6677,val
2060,5,11006,test
2061,0,843,train
2061,1,4293,train
2061,2,5478,train
2061,3,6469,train
2061,4,4767,train
2061,5,7294,train
2061,6,421,train
2061,7,2720,val
2061,8,5813,test
2062,0,5187,train
2062,1,4229,train
2062,2,1084,train
2062,3,4417,train
2062,4,3586,train
2062,5,8671,train
2062,6,9757,val
2062,7,477,test
2063,0,5094,train
2063,1,3936,train
2063,2,2808,train
2063,3,4607,train
2063,4,4776,val
2063,5,6630,test
2064,0,3133,train
2064,1,3558,train
2064,2,8910,train
2064,3,8912,train
2064,4,8920,train
2064,5,8909,val
2064,6,8913,test
2065,0,5354,train
2065,1,3684,train
2065,2,7443,train
2065,3,7348,val
2065,4,5352,test
2066,0,6407,train
2066,1,4992,train
2066,2,3434,train
2066,3,10497,train
2066,4,1410,val
2066,5,4762,test
2067,0,237,train
2067,1,5525,train
2067,2,5035,train
2067,3,5676,train
2067,4,5721,train
2067,5,252,val
2067,6,7398,test
2068,0,3325,train
2068,1,4429,train
2068,2,1170,train
2068,3,1234,train
2068,4,1306,train
2068,5,1561,train
2068,6,2472,train
2068,7,2976,train
2068,8,3426,train
2068,9,4257,train
2068,10,4894,train
2068,11,5667,train
2068,12,6407,train
2068,13,9198,train
2068,14,11054,val
2068,15,7050,test
2069,0,4602,train
2069,1,4603,train
2069,2,8310,train
2069,3,8924,val
2069,4,11221,test
2070,0,4724,train
2070,1,4811,train
2070,2,6114,train
2070,3,6432,train
2070,4,9582,train
2070,5,9587,train
2070,6,10168,val
2070,7,7593,test
2071,0,2662,train
2071,1,5980,train
2071,2,5981,train
2071,3,8230,train
2071,4,9903,val
2071,5,8239,test
2072,0,23,train
2072,1,3764,train
2072,2,330,train
2072,3,6122,val
2072,4,8998,test
2073,0,2293,train
2073,1,1531,train
2073,2,2570,train
2073,3,2696,train
2073,4,11162,val
2073,5,11437,test
2074,0,981,train
2074,1,6310,train
2074,2,7850,train
2074,3,7856,train
2074,4,7632,train
2074,5,10318,train
2074,6,2561,train
2074,7,3207,train
2074,8,2769,val
2074,9,10938,test
2075,0,8217,train
2075,1,8334,train
2075,2,2471,train
2075,3,7330,val
2075,4,9675,test
2076,0,206,train
2076,1,2920,train
2076,2,11704,train
2076,3,4379,train
2076,4,9605,train
2076,5,2552,train
2076,6,11255,val
2076,7,3923,test
2077,0,11296,train
2077,1,11682,train
2077,2,11529,train
2077,3,11530,train
2077,4,12037,train
2077,5,5129,train
2077,6,12026,train
2077,7,11914,train
2077,8,9067,train
2077,9,11942,train
2077,10,11407,train
2077,11,12066,train
2077,12,12067,train
2077,13,12056,train
2077,14,12057,train
2077,15,12038,val
2077,16,12058,test
2078,0,5691,train
2078,1,7714,train
2078,2,7589,train
2078,3,3565,train
2078,4,2647,val
2078,5,769,test
2079,0,6191,train
2079,1,3260,train
2079,2,4229,train
2079,3,6853,train
2079,4,3258,train
2079,5,5413,train
2079,6,839,train
2079,7,7350,train
2079,8,10944,train
2079,9,640,val
2079,10,6509,test
2080,0,4036,train
2080,1,7129,train
2080,2,8517,train
2080,3,8634,train
2080,4,8635,train
2080,5,8706,train
2080,6,8743,train
2080,7,4627,val
2080,8,6019,test
2081,0,10557,train
2081,1,11255,train
2081,2,11326,train
2081,3,11661,train
2081,4,3530,val
2081,5,9611,test
2082,0,2512,train
2082,1,3628,train
2082,2,1986,train
2082,3,2829,val
2082,4,6070,test
2083,0,7993,train
2083,1,1429,train
2083,2,8167,train
2083,3,514,val
2083,4,7147,test
2084,0,29,train
2084,1,407,train
2084,2,2439,train
2084,3,2934,train
2084,4,5480,val
2084,5,8037,test
2085,0,167,train
2085,1,1531,train
2085,2,3847,train
2085,3,3913,train
2085,4,4204,val
2085,5,6725,test
2086,0,1518,train
2086,1,10961,train
2086,2,1201,train
2086,3,911,val
2086,4,10087,test
2087,0,7329,train
2087,1,482,train
2087,2,2243,train
2087,3,2645,train
2087,4,4745,train
2087,5,4892,train
2087,6,6143,train
2087,7,10161,train
2087,8,436,val
2087,9,4199,test
2088,0,5510,train
2088,1,6432,train
2088,2,6259,train
2088,3,10280,val
2088,4,10163,test
2089,0,5174,train
2089,1,1620,train
2089,2,6434,train
2089,3,3580,train
2089,4,2630,train
2089,5,1884,val
2089,6,3176,test
2090,0,1522,train
2090,1,4698,train
2090,2,3153,train
2090,3,3312,val
2090,4,5101,test
2091,0,4349,train
2091,1,4753,train
2091,2,6726,train
2091,3,7856,train
2091,4,8874,val
2091,5,7850,test
2092,0,5587,train
2092,1,2002,train
2092,2,2756,train
2092,3,7976,val
2092,4,11905,test
2093,0,8629,train
2093,1,5196,train
2093,2,282,train
2093,3,2817,val
2093,4,3275,test
2094,0,960,train
2094,1,953,train
2094,2,951,train
2094,3,956,train
2094,4,958,train
2094,5,959,val
2094,6,3396,test
2095,0,5587,train
2095,1,8338,train
2095,2,8153,train
2095,3,2607,val
2095,4,5039,test
2096,0,3175,train
2096,1,2004,train
2096,2,6502,train
2096,3,10290,train
2096,4,1728,val
2096,5,9171,test
2097,0,7941,train
2097,1,8279,train
2097,2,1370,train
2097,3,2499,train
2097,4,11433,train
2097,5,717,val
2097,6,11088,test
2098,0,807,train
2098,1,1268,train
2098,2,2398,train
2098,3,1099,val
2098,4,564,test
2099,0,9625,train
2099,1,6110,train
2099,2,7752,train
2099,3,5700,train
2099,4,5708,train
2099,5,6551,val
2099,6,9028,test
2100,0,585,train
2100,1,2328,train
2100,2,2601,train
2100,3,4597,val
2100,4,7400,test
2101,0,1350,train
2101,1,3025,train
2101,2,5357,train
2101,3,6880,val
2101,4,9777,test
2102,0,478,train
2102,1,1674,train
2102,2,8217,train
2102,3,10257,train
2102,4,5135,val
2102,5,7317,test
2103,0,533,train
2103,1,726,train
2103,2,4399,train
2103,3,5177,train
2103,4,5522,train
2103,5,5463,val
2103,6,176,test
2104,0,3878,train
2104,1,4039,train
2104,2,6296,train
2104,3,6434,train
2104,4,10163,train
2104,5,11764,val
2104,6,11766,test
2105,0,8827,train
2105,1,3434,train
2105,2,11122,train
2105,3,9196,val
2105,4,1949,test
2106,0,1705,train
2106,1,941,train
2106,2,1701,train
2106,3,1704,val
2106,4,1709,test
2107,0,9935,train
2107,1,687,train
2107,2,7224,train
2107,3,9857,val
2107,4,10286,test
2108,0,5861,train
2108,1,9606,train
2108,2,5097,train
2108,3,6753,train
2108,4,8279,val
2108,5,10100,test
2109,0,98,train
2109,1,492,train
2109,2,1554,train
2109,3,2598,train
2109,4,7600,val
2109,5,10071,test
2110,0,709,train
2110,1,725,train
2110,2,2199,train
2110,3,8462,val
2110,4,6434,test
2111,0,8564,train
2111,1,1798,train
2111,2,7663,train
2111,3,9059,val
2111,4,5479,test
2112,0,5684,train
2112,1,3570,train
2112,2,4896,train
2112,3,9363,val
2112,4,11425,test
2113,0,6853,train
2113,1,8156,train
2113,2,496,train
2113,3,6998,train
2113,4,1978,train
2113,5,4170,train
2113,6,1921,val
2113,7,5035,test
2114,0,2164,train
2114,1,3176,train
2114,2,139,train
2114,3,6420,val
2114,4,7081,test
2115,0,2341,train
2115,1,138,train
2115,2,726,train
2115,3,3680,train
2115,4,6520,val
2115,5,8047,test
2116,0,4402,train
2116,1,4404,train
2116,2,7294,train
2116,3,70,train
2116,4,7305,train
2116,5,3538,train
2116,6,801,train
2116,7,811,val
2116,8,6726,test
2117,0,10401,train
2117,1,2661,train
2117,2,10571,train
2117,3,5089,train
2117,4,5780,train
2117,5,11770,train
2117,6,11698,train
2117,7,11911,train
2117,8,11903,train
2117,9,11829,train
2117,10,11328,val
2117,11,11621,test
2118,0,5342,train
2118,1,2445,train
2118,2,10234,train
2118,3,11115,val
2118,4,8819,test
2119,0,2373,train
2119,1,1927,train
2119,2,6825,train
2119,3,389,val
2119,4,3357,test
2120,0,7553,train
2120,1,10729,train
2120,2,10373,train
2120,3,6234,train
2120,4,4015,train
2120,5,11758,val
2120,6,11984,test
2121,0,1261,train
2121,1,6112,train
2121,2,7957,train
2121,3,9265,train
2121,4,9466,train
2121,5,9594,train
2121,6,9588,train
2121,7,9591,train
2121,8,10317,train
2121,9,10688,train
2121,10,10689,train
2121,11,10691,train
2121,12,10809,val
2121,13,10811,test
2122,0,5243,train
2122,1,7436,train
2122,2,10771,train
2122,3,11632,val
2122,4,11268,test
2123,0,10056,train
2123,1,2956,train
2123,2,2298,train
2123,3,11839,train
2123,4,10245,val
2123,5,11989,test
2124,0,18,train
2124,1,21,train
2124,2,1687,train
2124,3,4834,val
2124,4,4836,test
2125,0,4184,train
2125,1,6434,train
2125,2,691,train
2125,3,10261,train
2125,4,8193,train
2125,5,915,train
2125,6,9529,train
2125,7,6626,train
2125,8,10458,train
2125,9,2986,val
2125,10,8384,test
2126,0,710,train
2126,1,3906,train
2126,2,5561,train
2126,3,9204,val
2126,4,11233,test
2127,0,638,train
2127,1,2774,train
2127,2,2780,train
2127,3,3901,train
2127,4,5012,val
2127,5,5695,test
2128,0,5863,train
2128,1,5521,train
2128,2,7116,train
2128,3,7976,val
2128,4,10488,test
2129,0,1217,train
2129,1,5498,train
2129,2,2762,train
2129,3,5039,train
2129,4,5681,train
2129,5,3081,train
2129,6,10497,train
2129,7,11594,val
2129,8,964,test
2130,0,4253,train
2130,1,7354,train
2130,2,7993,train
2130,3,240,train
2130,4,8736,train
2130,5,11290,val
2130,6,8986,test
2131,0,158,train
2131,1,5312,train
2131,2,5174,train
2131,3,8454,train
2131,4,8818,val
2131,5,9955,test
2132,0,5300,train
2132,1,7707,train
2132,2,7951,train
2132,3,7962,val
2132,4,8101,test
2133,0,737,train
2133,1,1306,train
2133,2,4384,train
2133,3,6840,val
2133,4,8444,test
2134,0,4448,train
2134,1,8251,train
2134,2,2147,train
2134,3,5487,train
2134,4,4867,train
2134,5,6,train
2134,6,5877,train
2134,7,2044,val
2134,8,8299,test
2135,0,6083,train
2135,1,6676,train
2135,2,8068,train
2135,3,3462,train
2135,4,2986,train
2135,5,8356,train
2135,6,6449,train
2135,7,688,train
2135,8,4683,train
2135,9,8632,train
2135,10,9068,train
2135,11,9335,val
2135,12,8871,test
2136,0,7257,train
2136,1,7326,train
2136,2,7329,train
2136,3,7330,train
2136,4,7331,train
2136,5,7332,train
2136,6,102,train
2136,7,267,train
2136,8,425,train
2136,9,6202,train
2136,10,7982,train
2136,11,1895,train
2136,12,2318,train
2136,13,9223,train
2136,14,3080,train
2136,15,9390,train
2136,16,11193,train
2136,17,1527,train
2136,18,4245,train
2136,19,6119,train
2136,20,2031,val
2136,21,5409,test
2137,0,2758,train
2137,1,6268,train
2137,2,6274,train
2137,3,9856,train
2137,4,2010,train
2137,5,8736,train
2137,6,10631,train
2137,7,11548,val
2137,8,8068,test
2138,0,2201,train
2138,1,6520,train
2138,2,7820,train
2138,3,3112,train
2138,4,8645,train
2138,5,9200,val
2138,6,11603,test
2139,0,7531,train
2139,1,28,train
2139,2,7092,train
2139,3,3129,train
2139,4,10586,train
2139,5,1632,train
2139,6,4400,train
2139,7,5825,train
2139,8,7675,train
2139,9,3544,train
2139,10,5002,train
2139,11,1765,val
2139,12,2605,test
2140,0,10319,train
2140,1,10317,train
2140,2,1491,train
2140,3,9088,train
2140,4,10709,train
2140,5,3714,train
2140,6,10706,train
2140,7,10751,train
2140,8,10752,train
2140,9,10811,train
2140,10,9159,train
2140,11,8291,train
2140,12,10904,train
2140,13,11229,train
2140,14,8976,train
2140,15,11708,train
2140,16,11805,train
2140,17,32,train
2140,18,2731,train
2140,19,11806,train
2140,20,11362,val
2140,21,10378,test
2141,0,737,train
2141,1,1934,train
2141,2,5025,train
2141,3,8630,train
2141,4,8661,train
2141,5,8662,val
2141,6,11160,test
2142,0,5314,train
2142,1,5522,train
2142,2,6678,train
2142,3,8620,train
2142,4,8632,train
2142,5,9513,train
2142,6,9762,train
2142,7,9796,train
2142,8,10054,train
2142,9,883,train
2142,10,3942,train
2142,11,4020,train
2142,12,5970,train
2142,13,9794,train
2142,14,9842,train
2142,15,10578,train
2142,16,10736,train
2142,17,10858,train
2142,18,2141,train
2142,19,3438,train
2142,20,9365,val
2142,21,5253,test
2143,0,9009,train
2143,1,9019,train
2143,2,9057,train
2143,3,11061,train
2143,4,598,train
2143,5,8042,train
2143,6,8135,train
2143,7,8823,train
2143,8,8968,train
2143,9,9915,train
2143,10,10099,train
2143,11,10155,train
2143,12,10618,train
2143,13,11214,train
2143,14,9999,train
2143,15,3495,train
2143,16,8967,train
2143,17,9365,train
2143,18,10131,train
2143,19,10518,train
2143,20,8123,val
2143,21,6959,test
2144,0,5072,train
2144,1,2830,train
2144,2,5065,train
2144,3,6540,train
2144,4,5789,train
2144,5,2519,train
2144,6,10846,val
2144,7,5585,test
2145,0,1135,train
2145,1,457,train
2145,2,321,train
2145,3,2329,train
2145,4,4197,train
2145,5,5346,train
2145,6,6432,train
2145,7,6434,train
2145,8,7994,train
2145,9,11281,train
2145,10,11178,train
2145,11,7286,val
2145,12,11734,test
2146,0,1833,train
2146,1,82,train
2146,2,9331,train
2146,3,5161,train
2146,4,165,train
2146,5,1412,val
2146,6,2719,test
2147,0,28,train
2147,1,1107,train
2147,2,6337,train
2147,3,535,train
2147,4,4187,val
2147,5,3434,test
2148,0,5098,train
2148,1,443,train
2148,2,7973,train
2148,3,8027,train
2148,4,5638,train
2148,5,10872,train
2148,6,5769,train
2148,7,2203,val
2148,8,3251,test
2149,0,1818,train
2149,1,4943,train
2149,2,6963,train
2149,3,4802,train
2149,4,4670,val
2149,5,11743,test
2150,0,5506,train
2150,1,8423,train
2150,2,717,train
2150,3,3159,train
2150,4,3084,train
2150,5,7391,train
2150,6,4098,val
2150,7,6588,test
2151,0,15,train
2151,1,4086,train
2151,2,5521,train
2151,3,5715,val
2151,4,8546,test
2152,0,4386,train
2152,1,8935,train
2152,2,9119,train
2152,3,8060,train
2152,4,6471,train
2152,5,9807,train
2152,6,5712,val
2152,7,9368,test
2153,0,2609,train
2153,1,8123,train
2153,2,8150,train
2153,3,8647,val
2153,4,10251,test
2154,0,2993,train
2154,1,3075,train
2154,2,691,train
2154,3,4029,train
2154,4,6028,train
2154,5,183,train
2154,6,489,val
2154,7,2169,test
2155,0,6771,train
2155,1,9158,train
2155,2,1520,train
2155,3,1879,train
2155,4,9780,train
2155,5,9810,train
2155,6,1157,train
2155,7,3658,train
2155,8,4793,train
2155,9,6927,train
2155,10,7652,train
2155,11,8589,train
2155,12,10331,val
2155,13,7609,test
2156,0,8514,train
2156,1,5154,train
2156,2,4243,train
2156,3,9582,train
2156,4,9586,train
2156,5,9251,train
2156,6,10318,train
2156,7,10290,train
2156,8,10564,train
2156,9,10812,train
2156,10,10709,train
2156,11,10690,train
2156,12,11048,train
2156,13,10904,train
2156,14,11663,train
2156,15,11713,train
2156,16,11775,val
2156,17,11883,test
2157,0,2757,train
2157,1,7678,train
2157,2,4555,train
2157,3,10322,val
2157,4,5972,test
2158,0,11664,train
2158,1,11394,train
2158,2,12012,train
2158,3,12035,train
2158,4,11642,train
2158,5,11935,train
2158,6,12043,val
2158,7,12044,test
2159,0,3718,train
2159,1,6749,train
2159,2,10368,train
2159,3,492,train
2159,4,1862,val
2159,5,2450,test
2160,0,10706,train
2160,1,10569,train
2160,2,10695,train
2160,3,10698,train
2160,4,10537,train
2160,5,10773,train
2160,6,10812,train
2160,7,10689,train
2160,8,11049,train
2160,9,2661,train
2160,10,10163,train
2160,11,10898,train
2160,12,6640,train
2160,13,10894,train
2160,14,10897,train
2160,15,11678,train
2160,16,11707,train
2160,17,11708,train
2160,18,11711,train
2160,19,11460,train
2160,20,11972,val
2160,21,11459,test
2161,0,11956,train
2161,1,11982,train
2161,2,12046,train
2161,3,11603,train
2161,4,11394,train
2161,5,11989,train
2161,6,12030,train
2161,7,12035,train
2161,8,11996,train
2161,9,12001,train
2161,10,12051,train
2161,11,11677,train
2161,12,11995,train
2161,13,11718,train
2161,14,11642,train
2161,15,11880,train
2161,16,11918,train
2161,17,12027,train
2161,18,11421,train
2161,19,12072,train
2161,20,11957,val
2161,21,12071,test
2162,0,3555,train
2162,1,4152,train
2162,2,5991,train
2162,3,1942,val
2162,4,11372,test
2163,0,4180,train
2163,1,2948,train
2163,2,8868,train
2163,3,2366,train
2163,4,4079,val
2163,5,9164,test
2164,0,10773,train
2164,1,2661,train
2164,2,1134,train
2164,3,10807,train
2164,4,10814,train
2164,5,10788,train
2164,6,10789,train
2164,7,10896,train
2164,8,10688,train
2164,9,6234,train
2164,10,91,train
2164,11,11762,train
2164,12,11817,train
2164,13,11771,train
2164,14,11883,train
2164,15,11881,train
2164,16,11882,train
2164,17,11878,train
2164,18,5915,train
2164,19,9770,train
2164,20,11620,val
2164,21,11625,test
2165,0,7431,train
2165,1,2708,train
2165,2,3799,train
2165,3,8299,train
2165,4,3939,train
2165,5,1901,val
2165,6,20,test
2166,0,7650,train
2166,1,8777,train
2166,2,9370,train
2166,3,10510,train
2166,4,5861,train
2166,5,7651,train
2166,6,8815,train
2166,7,8818,train
2166,8,7848,train
2166,9,9636,train
2166,10,10863,val
2166,11,11263,test
2167,0,5320,train
2167,1,6527,train
2167,2,3052,train
2167,3,6378,train
2167,4,7918,train
2167,5,2786,train
2167,6,5582,train
2167,7,5583,train
2167,8,8158,train
2167,9,2432,train
2167,10,9904,val
2167,11,7008,test
2168,0,6434,train
2168,1,7993,train
2168,2,5950,train
2168,3,7976,train
2168,4,9099,val
2168,5,1306,test
2169,0,1000,train
2169,1,988,train
2169,2,2025,train
2169,3,5043,val
2169,4,6351,test
2170,0,9368,train
2170,1,9561,train
2170,2,11478,train
2170,3,5655,train
2170,4,8102,train
2170,5,5036,val
2170,6,11345,test
2171,0,4573,train
2171,1,5787,train
2171,2,1710,train
2171,3,2474,train
2171,4,2962,val
2171,5,9546,test
2172,0,7429,train
2172,1,4887,train
2172,2,5882,train
2172,3,7214,train
2172,4,9786,train
2172,5,9881,train
2172,6,5236,train
2172,7,5239,val
2172,8,555,test
2173,0,1349,train
2173,1,5487,train
2173,2,8835,train
2173,3,2613,train
2173,4,1226,train
2173,5,9568,train
2173,6,9947,val
2173,7,3634,test
2174,0,5031,train
2174,1,6997,train
2174,2,7372,train
2174,3,7998,val
2174,4,5983,test
2175,0,4523,train
2175,1,4402,train
2175,2,6011,train
2175,3,4549,train
2175,4,1669,val
2175,5,8582,test
2176,0,2100,train
2176,1,6678,train
2176,2,3666,train
2176,3,7856,train
2176,4,687,train
2176,5,7699,train
2176,6,3432,train
2176,7,11067,train
2176,8,1663,train
2176,9,6378,train
2176,10,6590,train
2176,11,6999,train
2176,12,169,train
2176,13,3202,train
2176,14,6921,train
2176,15,168,val
2176,16,11650,test
2177,0,6905,train
2177,1,1398,train
2177,2,1397,train
2177,3,2002,val
2177,4,3496,test
2178,0,1727,train
2178,1,5600,train
2178,2,11032,train
2178,3,11078,val
2178,4,3446,test
2179,0,4081,train
2179,1,2204,train
2179,2,2894,train
2179,3,331,train
2179,4,654,train
2179,5,9781,train
2179,6,11366,train
2179,7,9643,val
2179,8,7004,test
2180,0,145,train
2180,1,5132,train
2180,2,8610,train
2180,3,8968,val
2180,4,9368,test
2181,0,2178,train
2181,1,3891,train
2181,2,401,train
2181,3,3503,val
2181,4,9172,test
2182,0,5744,train
2182,1,267,train
2182,2,7464,train
2182,3,5165,train
2182,4,8885,train
2182,5,10508,val
2182,6,11023,test
2183,0,6434,train
2183,1,8279,train
2183,2,6236,train
2183,3,232,val
2183,4,5993,test
2184,0,2751,train
2184,1,8330,train
2184,2,3903,train
2184,3,6741,train
2184,4,9508,train
2184,5,1788,train
2184,6,1473,train
2184,7,3316,train
2184,8,7521,train
2184,9,7955,train
2184,10,3106,val
2184,11,4791,test
2185,0,10155,train
2185,1,2149,train
2185,2,10131,train
2185,3,9666,val
2185,4,11264,test
2186,0,5577,train
2186,1,8150,train
2186,2,8632,train
2186,3,5230,val
2186,4,1189,test
2187,0,10269,train
2187,1,4992,train
2187,2,6453,train
2187,3,4229,val
2187,4,7970,test
2188,0,10599,train
2188,1,8917,train
2188,2,9025,train
2188,3,9070,train
2188,4,7947,val
2188,5,267,test
2189,0,6170,train
2189,1,6355,train
2189,2,8077,train
2189,3,8319,train
2189,4,8720,train
2189,5,8968,train
2189,6,9513,val
2189,7,9835,test
2190,0,3725,train
2190,1,6178,train
2190,2,7645,train
2190,3,9778,train
2190,4,6308,val
2190,5,10088,test
2191,0,6464,train
2191,1,8745,train
2191,2,8858,train
2191,3,10075,train
2191,4,8736,train
2191,5,10423,train
2191,6,3133,train
2191,7,6486,val
2191,8,9923,test
2192,0,5056,train
2192,1,3988,train
2192,2,5971,train
2192,3,3791,train
2192,4,4754,train
2192,5,5898,train
2192,6,4896,train
2192,7,6204,val
2192,8,10112,test
2193,0,387,train
2193,1,1598,train
2193,2,1490,train
2193,3,1407,train
2193,4,4437,train
2193,5,5583,train
2193,6,6654,val
2193,7,7199,test
2194,0,9884,train
2194,1,2111,train
2194,2,10281,train
2194,3,10708,train
2194,4,10709,train
2194,5,10758,train
2194,6,70,train
2194,7,10895,train
2194,8,4484,train
2194,9,11159,train
2194,10,11051,train
2194,11,1942,train
2194,12,8291,train
2194,13,11373,train
2194,14,10720,train
2194,15,10598,train
2194,16,9777,train
2194,17,8977,train
2194,18,11930,train
2194,19,11706,train
2194,20,11830,val
2194,21,10378,test
2195,0,8729,train
2195,1,2615,train
2195,2,10693,train
2195,3,8555,train
2195,4,10810,train
2195,5,10372,train
2195,6,10373,train
2195,7,10843,train
2195,8,10570,train
2195,9,10557,train
2195,10,11781,val
2195,11,11930,test
2196,0,3877,train
2196,1,1030,train
2196,2,868,train
2196,3,11759,train
2196,4,11780,train
2196,5,11930,val
2196,6,11763,test
2197,0,314,train
2197,1,315,train
2197,2,244,train
2197,3,1674,train
2197,4,9582,val
2197,5,9587,test
2198,0,8420,train
2198,1,9070,train
2198,2,11234,train
2198,3,3940,val
2198,4,11073,test
2199,0,447,train
2199,1,1552,train
2199,2,3080,train
2199,3,6411,train
2199,4,7867,val
2199,5,9129,test
2200,0,3389,train
2200,1,2500,train
2200,2,6840,train
2200,3,1244,train
2200,4,6726,train
2200,5,1199,train
2200,6,323,train
2200,7,4558,val
2200,8,3767,test
2201,0,6337,train
2201,1,5697,train
2201,2,6250,train
2201,3,2027,val
2201,4,2029,test
2202,0,1088,train
2202,1,2496,train
2202,2,2780,train
2202,3,2792,train
2202,4,6742,train
2202,5,3602,train
2202,6,391,val
2202,7,4579,test
2203,0,4652,train
2203,1,5147,train
2203,2,5819,train
2203,3,5825,train
2203,4,6277,train
2203,5,6848,train
2203,6,7078,train
2203,7,9591,train
2203,8,8687,train
