window,split,user_raw_id,user_id,item_id
W4,test,A3KCS53FLXJA16,15209,6137
W4,test,A3KCS53FLXJA16,15209,1522
W4,test,A3KCS53FLXJA16,15209,1990
W4,test,A3KCS53FLXJA16,15209,2911
W4,test,A3KCS53FLXJA16,15209,8604
W4,test,A1CWFW12HXBDRS,2090,1522
W4,test,A1CWFW12HXBDRS,2090,4698
W4,test,A1CWFW12HXBDRS,2090,3153
W4,test,A3TTCDV2J5GRAI,16791,1523
W4,test,A3TTCDV2J5GRAI,16791,6786
W4,test,A3TTCDV2J5GRAI,16791,6787
W4,test,A3TTCDV2J5GRAI,16791,6788
W4,test,A1M35VZYR5YVNX,3542,1524
W4,test,A1M35VZYR5YVNX,3542,3200
W4,test,A1B4AJLXBYVA7E,1801,1524
W4,test,A1B4AJLXBYVA7E,1801,5158
W4,test,A3GRDKF7O7W0OO,14616,1525
W4,test,A3GRDKF7O7W0OO,14616,3297
W4,test,AXBCJP1XW2ZOF,21948,4902
W4,test,AXBCJP1XW2ZOF,21948,5691
W4,test,AXBCJP1XW2ZOF,21948,1526
W4,test,ANBJXONZERFE,20367,7255
W4,test,ANBJXONZERFE,20367,1526
W4,test,AQABZDFWNOWLS,20808,3595
W4,test,AQABZDFWNOWLS,20808,6305
W4,test,AQABZDFWNOWLS,20808,3755
W4,test,AQABZDFWNOWLS,20808,2355
W4,test,AQABZDFWNOWLS,20808,2316
W4,test,AQABZDFWNOWLS,20808,1530
W4,test,AJHGYCP02PH31,19740,1530
W4,test,A3S4YVPGHSD5I8,16499,1531
W4,test,A2Q4MDUOIFXPGB,10241,1531
W4,test,A2Q4MDUOIFXPGB,10241,2576
W4,test,A2Q4MDUOIFXPGB,10241,4676
W4,test,A2Q4MDUOIFXPGB,10241,7294
W4,test,A3355KTO807WZ0,12354,1533
W4,test,A14SQZYCYYE6NT,780,1533
W4,test,A17IJIMDCNQ3RZ,1200,1535
W4,test,A17IJIMDCNQ3RZ,1200,2627
W4,test,A17IJIMDCNQ3RZ,1200,3531
W4,test,A17IJIMDCNQ3RZ,1200,2140
W4,test,A17IJIMDCNQ3RZ,1200,4218
W4,test,A17IJIMDCNQ3RZ,1200,6569
W4,test,A17IJIMDCNQ3RZ,1200,7649
W4,test,A17IJIMDCNQ3RZ,1200,7651
W4,test,A17IJIMDCNQ3RZ,1200,9122
W4,test,A17IJIMDCNQ3RZ,1200,1727
W4,test,A17IJIMDCNQ3RZ,1200,5902
W4,test,A17IJIMDCNQ3RZ,1200,6296
W4,test,A17IJIMDCNQ3RZ,1200,6974
W4,test,A17IJIMDCNQ3RZ,1200,6993
W4,test,A17IJIMDCNQ3RZ,1200,6999
W4,test,A17IJIMDCNQ3RZ,1200,7215
W4,test,A3SZAN83WQGL2I,16643,1535
W4,test,AWXUMTDWFUQU2,21873,1535
W4,test,A1PAGHECG401K1,4077,5539
W4,test,A1PAGHECG401K1,4077,3675
W4,test,A1PAGHECG401K1,4077,1536
W4,test,A2YWN2GXXX9F7M,11684,2328
W4,test,A2YWN2GXXX9F7M,11684,5537
W4,test,A2YWN2GXXX9F7M,11684,2647
W4,test,A2YWN2GXXX9F7M,11684,1538
W4,test,A2YWN2GXXX9F7M,11684,5107
W4,test,A2MEIWN337HZOU,9604,1538
W4,test,A1MFI4ANYE70CO,3600,6412
W4,test,A1MFI4ANYE70CO,3600,2342
W4,test,A1MFI4ANYE70CO,3600,6401
W4,test,A1MFI4ANYE70CO,3600,1538
W4,test,A1MFI4ANYE70CO,3600,3342
W4,test,A2VH3OHZU4SQNH,11121,1538
W4,test,A2VH3OHZU4SQNH,11121,4495
W4,test,A2VH3OHZU4SQNH,11121,6609
W4,test,A35LT14WG5BX0T,12781,1539
W4,test,A35LT14WG5BX0T,12781,7791
W4,test,A35LT14WG5BX0T,12781,6732
W4,test,A35LT14WG5BX0T,12781,7957
W4,test,A2R5UEUVQUT56Z,10399,2245
W4,test,A2R5UEUVQUT56Z,10399,4305
W4,test,A2R5UEUVQUT56Z,10399,5521
W4,test,A2R5UEUVQUT56Z,10399,5553
W4,test,A2R5UEUVQUT56Z,10399,1539
W4,test,A2R5UEUVQUT56Z,10399,6103
W4,test,A2R5UEUVQUT56Z,10399,7860
W4,test,A15JB2HEZ6RKGW,882,1542
W4,test,A15JB2HEZ6RKGW,882,2601
W4,test,A15JB2HEZ6RKGW,882,6433
W4,test,ADEFGEYL605GW,18705,2660
W4,test,ADEFGEYL605GW,18705,5808
W4,test,ADEFGEYL605GW,18705,1543
W4,test,A32STGRWB3FI2U,12305,1545
W4,test,A32STGRWB3FI2U,12305,5279
W4,test,A32STGRWB3FI2U,12305,5583
W4,test,A340J26B7RKSN1,12518,4043
W4,test,A340J26B7RKSN1,12518,1546
W4,test,A340J26B7RKSN1,12518,5772
W4,test,A340J26B7RKSN1,12518,1783
W4,test,AO9KZ2D5EH0N4,20518,6946
W4,test,AO9KZ2D5EH0N4,20518,1553
W4,test,A1SRCJ3IQSRTOH,4631,1554
W4,test,A3V1A3C9DTLPME,16981,4598
W4,test,A3V1A3C9DTLPME,16981,1555
W4,test,A3V1A3C9DTLPME,16981,2214
W4,test,A3RJGP3MFFG6PV,16392,1556
W4,test,A3RJGP3MFFG6PV,16392,3064
W4,test,A2XZD1EQ7FMYN3,11535,1556
W4,test,A2XZD1EQ7FMYN3,11535,1665
W4,test,A2XZD1EQ7FMYN3,11535,1787
W4,test,A2XZD1EQ7FMYN3,11535,3681
W4,test,A2XZD1EQ7FMYN3,11535,2932
W4,test,A2XZD1EQ7FMYN3,11535,7496
W4,test,A1VUN4JU731CBH,5118,4805
W4,test,A1VUN4JU731CBH,5118,1557
W4,test,A1VUN4JU731CBH,5118,6381
W4,test,A1VUN4JU731CBH,5118,4259
W4,test,A1VUN4JU731CBH,5118,1695
W4,test,A1VUN4JU731CBH,5118,2678
W4,test,A2AJ85T9EYTMUO,7599,1559
W4,test,A2AJ85T9EYTMUO,7599,5396
W4,test,A2AJ85T9EYTMUO,7599,5954
W4,test,A1GQ5ORAW7MYCU,2676,1559
W4,test,AHDWR9J9PSP9Y,19387,5377
W4,test,AHDWR9J9PSP9Y,19387,1560
W4,test,A1SKTMYIR5EF0,4605,2025
W4,test,A1SKTMYIR5EF0,4605,1561
W4,test,A1SKTMYIR5EF0,4605,2720
W4,test,A1SKTMYIR5EF0,4605,6840
W4,test,A1GSB2MRA6LV6B,2691,2237
W4,test,A1GSB2MRA6LV6B,2691,1561
W4,test,A1GSB2MRA6LV6B,2691,7469
W4,test,A2GJBEDWM7V1JJ,8603,1565
W4,test,A2GJBEDWM7V1JJ,8603,8000
W4,test,A2GJBEDWM7V1JJ,8603,7999
W4,test,A3B7900K4X1AY5,13688,1566
W4,test,A3B7900K4X1AY5,13688,2867
W4,test,A3B7900K4X1AY5,13688,3215
W4,test,AXAVWKGD1336,21945,1567
W4,test,AXAVWKGD1336,21945,1888
W4,test,AXAVWKGD1336,21945,5997
W4,test,A36B7TZNERS5IW,12891,1567
W4,test,A36B7TZNERS5IW,12891,5539
W4,test,ATJ22NADXNLD9,21337,1569
W4,test,ATJ22NADXNLD9,21337,6275
W4,test,A3M174IC0VXOS2,15464,4650
W4,test,A3M174IC0VXOS2,15464,2520
W4,test,A3M174IC0VXOS2,15464,5510
W4,test,A3M174IC0VXOS2,15464,4366
W4,test,A3M174IC0VXOS2,15464,6434
W4,test,A3M174IC0VXOS2,15464,6547
W4,test,A3M174IC0VXOS2,15464,2002
W4,test,A3M174IC0VXOS2,15464,1569
W4,test,A3M174IC0VXOS2,15464,7294
W4,test,A3M174IC0VXOS2,15464,2263
W4,test,A3M174IC0VXOS2,15464,7841
W4,test,A3M174IC0VXOS2,15464,2055
W4,test,A3M174IC0VXOS2,15464,7697
W4,test,A3M174IC0VXOS2,15464,4827
W4,test,A3M174IC0VXOS2,15464,7915
W4,test,A3M174IC0VXOS2,15464,8554
W4,test,A3RRACWJCIGR1Y,16430,1574
W4,test,A2CRWXTXO2C4I,7995,1575
W4,test,A2CRWXTXO2C4I,7995,1859
W4,test,A2CRWXTXO2C4I,7995,4597
W4,test,A2CRWXTXO2C4I,7995,4256
W4,test,A22WDYA9A5DU45,6331,5415
W4,test,A22WDYA9A5DU45,6331,1576
W4,test,A22WDYA9A5DU45,6331,4759
W4,test,A106YK8JBW1JBP,72,1576
W4,test,A106YK8JBW1JBP,72,3779
W4,test,A106YK8JBW1JBP,72,3166
W4,test,A106YK8JBW1JBP,72,4440
W4,test,A106YK8JBW1JBP,72,6769
W4,test,A106YK8JBW1JBP,72,8029
W4,test,A3RBM7CTJ7I0DE,16357,3338
W4,test,A3RBM7CTJ7I0DE,16357,1576
W4,test,A3RBM7CTJ7I0DE,16357,2943
W4,test,A2GRFYA2LX8STE,8635,1579
W4,test,A30QZ5R9QCT2C9,11970,1579
W4,test,A30QZ5R9QCT2C9,11970,7536
W4,test,A29Z956I9EXU1C,7512,1580
W4,test,A29Z956I9EXU1C,7512,7134
W4,test,A3JX53X4LT4VA2,15135,1581
W4,test,A15WIF4WWIIJ0C,939,1581
W4,test,A15WIF4WWIIJ0C,939,3518
W4,test,A15WIF4WWIIJ0C,939,5165
W4,test,A15CLB0OADMQKA,845,2020
W4,test,A15CLB0OADMQKA,845,1582
W4,test,A36FRHTLK7BOTG,12923,5723
W4,test,A36FRHTLK7BOTG,12923,1582
W4,test,A36FRHTLK7BOTG,12923,5039
W4,test,A36FRHTLK7BOTG,12923,5697
W4,test,A36FRHTLK7BOTG,12923,5526
W4,test,A10LWFKVC21F82,137,1583
W4,test,A10LWFKVC21F82,137,5437
W4,test,A10BK26EN1YSZT,94,1584
W4,test,A10BK26EN1YSZT,94,2199
W4,test,A26SO3TOT2TLJE,6980,4650
W4,test,A26SO3TOT2TLJE,6980,5819
W4,test,A26SO3TOT2TLJE,6980,1585
W4,test,A26SO3TOT2TLJE,6980,6434
W4,test,A22NT5D3VX41OA,6284,1592
W4,test,A22NT5D3VX41OA,6284,1967
W4,test,A2S3WOK5QOX2R8,10555,4627
W4,test,A2S3WOK5QOX2R8,10555,1967
W4,test,A2S3WOK5QOX2R8,10555,1592
W4,test,A2S3WOK5QOX2R8,10555,1699
W4,test,A2S3WOK5QOX2R8,10555,4352
W4,test,A3MW6AIZWLJCOO,15595,3176
W4,test,A3MW6AIZWLJCOO,15595,2636
W4,test,A3MW6AIZWLJCOO,15595,1595
W4,test,A3MW6AIZWLJCOO,15595,1615
W4,test,A3MW6AIZWLJCOO,15595,2483
W4,test,A31A4VYY4IVAJ7,12054,1595
W4,test,AF19DB3JIPX9O,18993,1595
W4,test,AF19DB3JIPX9O,18993,5947
W4,test,AF19DB3JIPX9O,18993,5508
W4,test,AF19DB3JIPX9O,18993,7071
W4,test,A1F09METOUKOCH,2397,1597
W4,test,A2H53T0PKZASO8,8689,6678
W4,test,A2H53T0PKZASO8,8689,6773
W4,test,A2H53T0PKZASO8,8689,7530
W4,test,A2H53T0PKZASO8,8689,1598
W4,test,A2H53T0PKZASO8,8689,3328
W4,test,A179IEL746YSPW,1156,3121
W4,test,A179IEL746YSPW,1156,2997
W4,test,A179IEL746YSPW,1156,1599
W4,test,ACJSJAAY4H037,18578,1599
W4,test,ACJSJAAY4H037,18578,3150
W4,test,ACJSJAAY4H037,18578,7997
W4,test,A1PL7QILVQV3IF,4128,5346
W4,test,A1PL7QILVQV3IF,4128,6012
W4,test,A1PL7QILVQV3IF,4128,1599
W4,test,A1PL7QILVQV3IF,4128,2858
W4,test,A1PL7QILVQV3IF,4128,3724
W4,test,A1PL7QILVQV3IF,4128,3726
W4,test,A1PL7QILVQV3IF,4128,5068
W4,test,A1PL7QILVQV3IF,4128,6235
W4,test,A256ETJUW8C9BQ,6718,1600
W4,test,A2DF1BGAKXQCLC,8107,1600
W4,test,A10XDLC8AII00M,184,3057
W4,test,A10XDLC8AII00M,184,1602
W4,test,A10XDLC8AII00M,184,2374
W4,test,A32F7XPPKIILVC,12251,3317
W4,test,A32F7XPPKIILVC,12251,1602
W4,test,A32F7XPPKIILVC,12251,5761
W4,test,A32F7XPPKIILVC,12251,5704
W4,test,A32F7XPPKIILVC,12251,8073
W4,test,A2LXY9PNTAF04V,9509,2608
W4,test,A2LXY9PNTAF04V,9509,2830
W4,test,A2LXY9PNTAF04V,9509,5502
W4,test,A2LXY9PNTAF04V,9509,1604
W4,test,A2LXY9PNTAF04V,9509,8722
W4,test,A2LXY9PNTAF04V,9509,8723
W4,test,A2LXY9PNTAF04V,9509,8724
W4,test,A2LXY9PNTAF04V,9509,8288
W4,test,A2AI4HR9UUXOJG,7597,1604
W4,test,ABT99EO1BEHOL,18455,5522
W4,test,ABT99EO1BEHOL,18455,1606
W4,test,ABT99EO1BEHOL,18455,1912
W4,test,A2FC24ZIW1KUM8,8394,3004
W4,test,A2FC24ZIW1KUM8,8394,6132
W4,test,A2FC24ZIW1KUM8,8394,1606
W4,test,A1X8AQGQC5TTJN,5364,1611
W4,test,A17TA9QPWFYEJZ,1244,1612
W4,test,A17TA9QPWFYEJZ,1244,1887
W4,test,A17TA9QPWFYEJZ,1244,3931
W4,test,A1WNIYYH0ZF9E3,5258,1612
W4,test,A1MEJ6NI3GHZNE,3594,2267
W4,test,A1MEJ6NI3GHZNE,3594,2231
W4,test,A1MEJ6NI3GHZNE,3594,6576
W4,test,A1MEJ6NI3GHZNE,3594,6556
W4,test,A1MEJ6NI3GHZNE,3594,5139
W4,test,A1MEJ6NI3GHZNE,3594,5145
W4,test,A1MEJ6NI3GHZNE,3594,1612
W4,test,AKLLMPUAHUYTU,19918,1615
W4,test,AKLLMPUAHUYTU,19918,1616
W4,test,A302VU0L0V3CGV,11863,1616
W4,test,A302VU0L0V3CGV,11863,4557
W4,test,A302VU0L0V3CGV,11863,5679
W4,test,A302VU0L0V3CGV,11863,6555
W4,test,A302VU0L0V3CGV,11863,7475
W4,test,A302VU0L0V3CGV,11863,3183
W4,test,A302VU0L0V3CGV,11863,2376
W4,test,A302VU0L0V3CGV,11863,3153
W4,test,A302VU0L0V3CGV,11863,4825
W4,test,A1Y91AXTNDEIWW,5539,1617
W4,test,A35NW7SXC0G13W,12793,1617
W4,test,A35NW7SXC0G13W,12793,3124
W4,test,A35NW7SXC0G13W,12793,5204
W4,test,A1NVV06ZVLV7A4,3853,1619
W4,test,A3ASQOSRYLKIOE,13616,6709
W4,test,A3ASQOSRYLKIOE,13616,1619
W4,test,A1CW8RJSKRZ1Z5,2089,5174
W4,test,A1CW8RJSKRZ1Z5,2089,1620
W4,test,A1CW8RJSKRZ1Z5,2089,6434
W4,test,A2SSV6KM3W1VFD,10660,3544
W4,test,A2SSV6KM3W1VFD,10660,6432
W4,test,A2SSV6KM3W1VFD,10660,7553
W4,test,A2SSV6KM3W1VFD,10660,7079
W4,test,A2SSV6KM3W1VFD,10660,7674
W4,test,A2SSV6KM3W1VFD,10660,1622
W4,test,A2SSV6KM3W1VFD,10660,6434
W4,test,AY50SU275W5B,22078,1622
W4,test,AY50SU275W5B,22078,4150
W4,test,AY50SU275W5B,22078,5388
W4,test,A1IHK8GL1ESOND,2970,4652
W4,test,A1IHK8GL1ESOND,2970,6434
W4,test,A1IHK8GL1ESOND,2970,7553
W4,test,A1IHK8GL1ESOND,2970,1622
W4,test,AZFHSPEZUPGD2,22280,5347
W4,test,AZFHSPEZUPGD2,22280,6112
W4,test,AZFHSPEZUPGD2,22280,6113
W4,test,AZFHSPEZUPGD2,22280,1622
W4,test,AZFHSPEZUPGD2,22280,8004
W4,test,A1OWRLSD7LTSQ9,4018,1622
W4,test,A2R4WK3VU38KC6,10395,6432
W4,test,A2R4WK3VU38KC6,10395,7079
W4,test,A2R4WK3VU38KC6,10395,1622
W4,test,A2YCUCEYXT9VHX,11590,6434
W4,test,A2YCUCEYXT9VHX,11590,8073
W4,test,A2YCUCEYXT9VHX,11590,1622
W4,test,A2YCUCEYXT9VHX,11590,8657
W4,test,A2YCUCEYXT9VHX,11590,8514
W4,test,ATJE929ETFFNH,21338,5986
W4,test,ATJE929ETFFNH,21338,7078
W4,test,ATJE929ETFFNH,21338,1622
W4,test,ATJE929ETFFNH,21338,6259
W4,test,A87EKDKFDHH6L,17854,6434
W4,test,A87EKDKFDHH6L,17854,1744
W4,test,A87EKDKFDHH6L,17854,6259
W4,test,A87EKDKFDHH6L,17854,1622
W4,test,A215WH6RUDUCMP,6026,6112
W4,test,A215WH6RUDUCMP,6026,1622
W4,test,A5GPH59NDWJRB,17416,1657
W4,test,A5GPH59NDWJRB,17416,3025
W4,test,A5GPH59NDWJRB,17416,6115
W4,test,A5GPH59NDWJRB,17416,5922
W4,test,A5GPH59NDWJRB,17416,6112
W4,test,A5GPH59NDWJRB,17416,6002
W4,test,A5GPH59NDWJRB,17416,6432
W4,test,A5GPH59NDWJRB,17416,7294
W4,test,A5GPH59NDWJRB,17416,1674
W4,test,A5GPH59NDWJRB,17416,7279
W4,test,A5GPH59NDWJRB,17416,1622
W4,test,A5GPH59NDWJRB,17416,7911
W4,test,A27RVRXXT1JLO3,7148,1622
W4,test,A27RVRXXT1JLO3,7148,8073
W4,test,A2JMJVNTBL7K7E,9103,6296
W4,test,A2JMJVNTBL7K7E,9103,6434
W4,test,A2JMJVNTBL7K7E,9103,6432
W4,test,A2JMJVNTBL7K7E,9103,1622
W4,test,A2JMJVNTBL7K7E,9103,8004
W4,test,A221AYJCX6Y5WB,6176,6848
W4,test,A221AYJCX6Y5WB,6176,7294
W4,test,A221AYJCX6Y5WB,6176,1622
W4,test,ASHO96ZB8AL1Z,21172,1622
W4,test,A3OIQ3T0OIKY66,15873,1622
W4,test,A1RZ0J2CZZJOTX,4508,5966
W4,test,A1RZ0J2CZZJOTX,4508,1622
W4,test,A3L2KYOYDWSRPL,15313,4724
W4,test,A3L2KYOYDWSRPL,15313,5539
W4,test,A3L2KYOYDWSRPL,15313,1622
W4,test,A1ZVMTIRYZQDL4,5826,4650
W4,test,A1ZVMTIRYZQDL4,5826,6296
W4,test,A1ZVMTIRYZQDL4,5826,7078
W4,test,A1ZVMTIRYZQDL4,5826,1622
W4,test,A2VHCA21QKNEKE,11122,1622
W4,test,AEWYUPCNDV7HY,18975,7074
W4,test,AEWYUPCNDV7HY,18975,7294
W4,test,AEWYUPCNDV7HY,18975,1622
W4,test,A13M9XSQ4O6NLY,587,4652
W4,test,A13M9XSQ4O6NLY,587,6296
W4,test,A13M9XSQ4O6NLY,587,6432
W4,test,A13M9XSQ4O6NLY,587,6848
W4,test,A13M9XSQ4O6NLY,587,1622
W4,test,A3VBZDYGHF4NK8,17030,5293
W4,test,A3VBZDYGHF4NK8,17030,5510
W4,test,A3VBZDYGHF4NK8,17030,5967
W4,test,A3VBZDYGHF4NK8,17030,6432
W4,test,A3VBZDYGHF4NK8,17030,6547
W4,test,A3VBZDYGHF4NK8,17030,1622
W4,test,A3VBZDYGHF4NK8,17030,6259
W4,test,A3VBZDYGHF4NK8,17030,8660
W4,test,A18NS2LFYCLOTH,1396,5510
W4,test,A18NS2LFYCLOTH,1396,5825
W4,test,A18NS2LFYCLOTH,1396,5894
W4,test,A18NS2LFYCLOTH,1396,1622
W4,test,A25C5MVVCIYT5D,6745,5967
W4,test,A25C5MVVCIYT5D,6745,6432
W4,test,A25C5MVVCIYT5D,6745,7553
W4,test,A25C5MVVCIYT5D,6745,7839
W4,test,A25C5MVVCIYT5D,6745,1622
W4,test,A11K70GWSB7A5Z,281,5510
W4,test,A11K70GWSB7A5Z,281,1622
W4,test,A11K70GWSB7A5Z,281,6259
W4,test,AQ9XY9JC7HE8D,20805,1622
W4,test,AQ9XY9JC7HE8D,20805,3494
W4,test,AQ9XY9JC7HE8D,20805,4443
W4,test,A1H1BPKUMGVIA8,2737,5767
W4,test,A1H1BPKUMGVIA8,2737,5059
W4,test,A1H1BPKUMGVIA8,2737,6869
W4,test,A1H1BPKUMGVIA8,2737,1622
W4,test,A20J4FB33G3X4X,5930,6301
W4,test,A20J4FB33G3X4X,5930,6848
W4,test,A20J4FB33G3X4X,5930,1622
W4,test,A31AVWI2Q6OU0P,12058,1622
W4,test,A31AVWI2Q6OU0P,12058,4288
W4,test,A31AVWI2Q6OU0P,12058,6861
W4,test,A140ICK18NAAYR,635,5474
W4,test,A140ICK18NAAYR,635,1622
W4,test,A39KOJG83K8F1U,13418,1622
W4,test,A1VK6EKINVYAT7,5066,7553
W4,test,A1VK6EKINVYAT7,5066,1622
W4,test,A1VK6EKINVYAT7,5066,6259
W4,test,A1ZNCMFIECPTVT,5789,5767
W4,test,A1ZNCMFIECPTVT,5789,6432
W4,test,A1ZNCMFIECPTVT,5789,1622
W4,test,A1ZNCMFIECPTVT,5789,7910
W4,test,A2S6CP0U27XCY,10568,1626
W4,test,A26V8IOSXSTORJ,6993,2921
W4,test,A26V8IOSXSTORJ,6993,3644
W4,test,A26V8IOSXSTORJ,6993,3948
W4,test,A26V8IOSXSTORJ,6993,4868
W4,test,A26V8IOSXSTORJ,6993,1626
W4,test,A2V4I78RMTHLW6,11053,3590
W4,test,A2V4I78RMTHLW6,11053,5097
W4,test,A2V4I78RMTHLW6,11053,8149
W4,test,A2V4I78RMTHLW6,11053,1628
W4,test,A2V4I78RMTHLW6,11053,3446
W4,test,A2V4I78RMTHLW6,11053,6096
W4,test,A2GTSJ9O70AANB,8649,1629
W4,test,A2GTSJ9O70AANB,8649,4216
W4,test,A2GTSJ9O70AANB,8649,5595
W4,test,A38BLF1LARYG9K,13193,5640
W4,test,A38BLF1LARYG9K,13193,5577
W4,test,A38BLF1LARYG9K,13193,1630
W4,test,A29MISJTF6ZWNE,7450,1632
W4,test,A29MISJTF6ZWNE,7450,3823
W4,test,AAJ9JIIX30EKZ,18244,1635
W4,test,AAJ9JIIX30EKZ,18244,5403
W4,test,AAJ9JIIX30EKZ,18244,8790
W4,test,A1R377IPZOKLMM,4359,5346
W4,test,A1R377IPZOKLMM,4359,3221
W4,test,A1R377IPZOKLMM,4359,5767
W4,test,A1R377IPZOKLMM,4359,1635
W4,test,A1R377IPZOKLMM,4359,3745
W4,test,A1R377IPZOKLMM,4359,7294
W4,test,A1TY14KGQR6NJX,4817,2298
W4,test,A1TY14KGQR6NJX,4817,1635
W4,test,A4OMFE9CAGBNH,17290,2645
W4,test,A4OMFE9CAGBNH,17290,3949
W4,test,A4OMFE9CAGBNH,17290,4657
W4,test,A4OMFE9CAGBNH,17290,1635
W4,test,A4OMFE9CAGBNH,17290,2148
W4,test,A4OMFE9CAGBNH,17290,4852
W4,test,A4OMFE9CAGBNH,17290,7285
W4,test,A261I3W883RWCM,6852,1635
W4,test,A261I3W883RWCM,6852,2577
W4,test,A29SLA94SB3B0,7476,1636
W4,test,A29SLA94SB3B0,7476,3705
W4,test,A29SLA94SB3B0,7476,4011
W4,test,A29SLA94SB3B0,7476,2110
W4,test,A29SLA94SB3B0,7476,3411
W4,test,A1BFPD345TE5G3,1851,1638
W4,test,A1BFPD345TE5G3,1851,4005
W4,test,A1BFPD345TE5G3,1851,4377
W4,test,A1BFPD345TE5G3,1851,4464
W4,test,A1BFPD345TE5G3,1851,5288
W4,test,A1BFPD345TE5G3,1851,6105
W4,test,A2PBF8V7UDJ5CP,10109,1643
W4,test,A2PBF8V7UDJ5CP,10109,4036
W4,test,A2PBF8V7UDJ5CP,10109,6321
W4,test,A2PBF8V7UDJ5CP,10109,8089
W4,test,A2PBF8V7UDJ5CP,10109,5950
W4,test,A39M2GERA0BVFF,13429,1643
W4,test,A39M2GERA0BVFF,13429,3800
W4,test,AK1X6JAJ2L389,19824,1643
W4,test,AK1X6JAJ2L389,19824,4185
W4,test,A1MFG9E45RX5OW,3599,1646
W4,test,A2E7CEPDGY42VQ,8226,5059
W4,test,A2E7CEPDGY42VQ,8226,1648
W4,test,A2E7CEPDGY42VQ,8226,5513
W4,test,A2E7CEPDGY42VQ,8226,5694
W4,test,A2E7CEPDGY42VQ,8226,6813
W4,test,A1BPEZTXGJNZEP,1895,6354
W4,test,A1BPEZTXGJNZEP,1895,1648
W4,test,A2WW7EIN5MFNWB,11354,7731
W4,test,A2WW7EIN5MFNWB,11354,1648
W4,test,A2WW7EIN5MFNWB,11354,7130
W4,test,A1ZTRCYKAI19O6,5815,1649
W4,test,A1ZTRCYKAI19O6,5815,6259
W4,test,AN1K7LC331CJ2,20314,4267
W4,test,AN1K7LC331CJ2,20314,1650
W4,test,A2H0G0L0E6DPCA,8672,1650
W4,test,A2H0G0L0E6DPCA,8672,5712
W4,test,A2O0GTDI0GR5BY,9889,6710
W4,test,A2O0GTDI0GR5BY,9889,1650
W4,test,A1NR2J0NL36GKV,3828,4681
W4,test,A1NR2J0NL36GKV,3828,1787
W4,test,A1NR2J0NL36GKV,3828,1651
W4,test,A1NR2J0NL36GKV,3828,6860
W4,test,A5CDMTW6JKV5G,17406,1651
W4,test,A2FXSX1RJ2KNNX,8498,1651
W4,test,A2FXSX1RJ2KNNX,8498,3874
W4,test,A1II2ZRPKZAQQD,2975,1652
W4,test,A1II2ZRPKZAQQD,2975,7073
W4,test,A1II2ZRPKZAQQD,2975,2398
W4,test,A1II2ZRPKZAQQD,2975,5876
W4,test,A1II2ZRPKZAQQD,2975,6259
W4,test,A6XHF110BC856,17648,1652
W4,test,A6XHF110BC856,17648,6309
W4,test,A2AHUQ7QASUV75,7595,2859
W4,test,A2AHUQ7QASUV75,7595,6422
W4,test,A2AHUQ7QASUV75,7595,1911
W4,test,A2AHUQ7QASUV75,7595,1652
W4,test,A22JU70AS1K7CY,6265,6772
W4,test,A22JU70AS1K7CY,6265,1653
W4,test,A22JU70AS1K7CY,6265,2560
W4,test,A22JU70AS1K7CY,6265,6199
W4,test,A22JU70AS1K7CY,6265,8533
W4,test,A22JU70AS1K7CY,6265,6912
W4,test,A3BUG7BM52PNH5,13797,8020
W4,test,A3BUG7BM52PNH5,13797,1654
W4,test,A36L7VJWDO7AN2,12950,1654
W4,test,A36L7VJWDO7AN2,12950,5725
W4,test,A36L7VJWDO7AN2,12950,8556
W4,test,A2EU95NHTJSDWR,8318,5063
W4,test,A2EU95NHTJSDWR,8318,1657
W4,test,A2EU95NHTJSDWR,8318,5907
W4,test,A2EU95NHTJSDWR,8318,1669
W4,test,A1GV96H0YYWC61,2703,2229
W4,test,A1GV96H0YYWC61,2703,4496
W4,test,A1GV96H0YYWC61,2703,4759
W4,test,A1GV96H0YYWC61,2703,1659
W4,test,A1GV96H0YYWC61,2703,5423
W4,test,A1O8360Y0ZGEY,3909,1660
W4,test,A2AC68C4B88P6U,7568,1662
W4,test,AJKN1OQ368JGH,19759,1663
W4,test,A186O8757MA89Y,1312,1663
W4,test,A186O8757MA89Y,1312,5312
W4,test,A186O8757MA89Y,1312,6463
W4,test,A186O8757MA89Y,1312,7615
W4,test,A186O8757MA89Y,1312,8344
W4,test,A160X2GYUQNQW0,957,4051
W4,test,A160X2GYUQNQW0,957,1665
W4,test,A2C7Y560674CSJ,7899,6949
W4,test,A2C7Y560674CSJ,7899,1666
W4,test,A1W813CSYW41I9,5187,1669
W4,test,A1W813CSYW41I9,5187,6211
W4,test,A1Z5T0WHIN0O9O,5707,5726
W4,test,A1Z5T0WHIN0O9O,5707,5768
W4,test,A1Z5T0WHIN0O9O,5707,1669
W4,test,A1Z5T0WHIN0O9O,5707,7082
W4,test,A3KVJ2DVCLO0HB,15286,1669
W4,test,A3KVJ2DVCLO0HB,15286,5094
W4,test,A3KVJ2DVCLO0HB,15286,2001
W4,test,A3KVJ2DVCLO0HB,15286,3561
W4,test,A3KVJ2DVCLO0HB,15286,4549
W4,test,A13E3L5NR2VOOQ,544,3158
W4,test,A13E3L5NR2VOOQ,544,1669
W4,test,AP5AOYHQT3AQ7,20650,5045
