src_item_id,dst_item_id,relation
1890,10760,skill_vector
1890,11293,related_occupation
1891,414,skill_vector
1891,796,skill_vector
1891,1713,related_occupation
1891,2394,skill_vector
1891,2407,related_occupation
1891,3431,skill_vector
1891,3496,related_occupation
1891,4361,skill_vector
1891,4868,skill_vector
1891,6221,related_occupation
1891,6466,skill_vector
1891,7678,related_occupation
1891,7932,skill_vector
1891,8092,skill_vector
1891,8464,related_occupation
1891,10284,skill_vector
1891,10307,skill_vector
1891,11731,skill_vector
1891,11762,related_occupation
1891,11890,related_occupation
1892,3641,skill_vector
1892,3944,related_occupation
1892,3947,related_occupation
1892,4029,related_occupation
1892,7068,related_occupation
1892,7150,related_occupation
1892,8914,skill_vector
1892,10078,related_occupation
1892,10126,related_occupation
1892,10746,related_occupation
1893,233,skill_vector
1893,1312,skill_vector
1893,1939,related_occupation
1893,2765,skill_vector
1893,3330,skill_vector
1893,3486,skill_vector
1893,3690,skill_vector
1893,3724,related_occupation
1893,3923,skill_vector
1893,4517,related_occupation
1893,5330,skill_vector
1893,5880,related_occupation
1893,6822,related_occupation
1893,7235,skill_vector
1893,7472,related_occupation
1893,8868,related_occupation
1893,9174,related_occupation
1893,9398,skill_vector
1893,10109,skill_vector
1893,10817,skill_vector
1894,986,related_occupation
1894,2518,related_occupation
1894,2790,skill_vector
1894,3798,related_occupation
1894,4136,related_occupation
1894,4412,skill_vector
1894,4641,skill_vector
1894,4813,skill_vector
1894,5249,related_occupation
1894,5358,skill_vector
1894,5465,skill_vector
1894,5814,skill_vector
1894,6415,skill_vector
1894,6862,related_occupation
1894,8651,skill_vector
1894,9388,skill_vector
1894,9772,skill_vector
1894,10603,related_occupation
1894,10645,skill_vector
1894,10768,related_occupation
1895,8,related_occupation
1895,713,skill_vector
1895,725,related_occupation
1895,888,skill_vector
1895,918,skill_vector
1895,3099,related_occupation
1895,3235,related_occupation
1895,4968,related_occupation
1895,5169,skill_vector
1895,5309,skill_vector
1895,6366,skill_vector
1895,6550,skill_vector
1895,7203,related_occupation
1895,7261,skill_vector
1895,8030,skill_vector
1895,8041,skill_vector
1895,9104,skill_vector
1895,9925,related_occupation
1895,10103,related_occupation
1895,11046,skill_vector
1896,2649,skill_vector
1896,3272,skill_vector
1896,3637,skill_vector
1896,3939,skill_vector
1896,4116,related_occupation
1896,4160,skill_vector
1896,4379,skill_vector
1896,4809,related_occupation
1896,4974,skill_vector
1896,5024,skill_vector
1896,5557,skill_vector
1896,5648,related_occupation
1896,7657,related_occupation
1896,7800,skill_vector
1896,9289,related_occupation
1896,9377,related_occupation
1896,10074,skill_vector
1896,10194,skill_vector
1896,10284,related_occupation
1896,11814,related_occupation
1897,78,skill_vector
1897,1709,skill_vector
1897,1747,skill_vector
1897,2156,skill_vector
1897,2862,skill_vector
1897,3281,skill_vector
1897,4519,related_occupation
1897,4561,related_occupation
1897,5021,skill_vector
1897,6859,skill_vector
1897,6887,related_occupation
1897,7998,skill_vector
1897,8098,related_occupation
1897,8918,skill_vector
1897,9463,related_occupation
1897,9693,skill_vector
1897,9734,skill_vector
1897,9904,related_occupation
1897,11538,related_occupation
1897,11984,related_occupation
1898,567,related_occupation
1898,2598,related_occupation
1898,4939,related_occupation
1898,6495,related_occupation
1898,7250,related_occupation
1898,7882,related_occupation
1898,11830,related_occupation
1898,11916,related_occupation
1899,1036,skill_vector
1899,1079,related_occupation
1899,2562,related_occupation
1899,2641,related_occupation
1899,3187,related_occupation
1899,3884,skill_vector
1899,4120,related_occupation
1899,4359,skill_vector
1899,4565,related_occupation
1899,4781,skill_vector
1899,4802,related_occupation
1899,5164,skill_vector
1899,5613,related_occupation
1899,6187,skill_vector
1899,7944,skill_vector
1899,8597,skill_vector
1899,8918,skill_vector
1899,8986,skill_vector
1899,9464,skill_vector
1899,11112,skill_vector
1900,287,related_occupation
1900,370,skill_vector
1900,443,skill_vector
1900,2044,skill_vector
1900,2262,related_occupation
1900,2344,skill_vector
1900,2531,related_occupation
1900,2771,skill_vector
1900,3661,skill_vector
1900,3875,related_occupation
1900,4336,related_occupation
1900,5277,related_occupation
1900,8772,skill_vector
1900,9662,related_occupation
1900,10255,skill_vector
1900,10774,skill_vector
1900,10846,skill_vector
1900,11246,skill_vector
1900,11332,skill_vector
1900,11514,related_occupation
1901,591,career_path
1901,918,skill_vector
1901,2792,related_occupation
1901,3061,skill_vector
1901,4128,career_path
1901,4277,skill_vector
1901,5807,skill_vector
1901,6322,skill_vector
1901,6407,related_occupation
1901,6486,career_path
1901,6524,skill_vector
1901,7052,skill_vector
1901,7675,related_occupation
1901,8239,skill_vector
1901,8452,related_occupation
1901,8594,related_occupation
1901,8981,career_path
1901,9111,skill_vector
1901,9190,skill_vector
1901,9366,skill_vector
1901,9875,related_occupation
1901,10417,related_occupation
1901,10473,skill_vector
1901,10642,related_occupation
1902,98,skill_vector
1902,1610,skill_vector
1902,1865,skill_vector
1902,2762,related_occupation
1902,4117,skill_vector
1902,4838,skill_vector
1902,5183,skill_vector
1902,6008,skill_vector
1902,6165,related_occupation
1902,7506,skill_vector
1902,7511,related_occupation
1902,7662,skill_vector
1902,7972,related_occupation
1902,8126,skill_vector
1902,8180,skill_vector
1902,8977,related_occupation
1902,10024,skill_vector
1902,11380,related_occupation
1902,11780,related_occupation
1902,11977,related_occupation
1903,400,related_occupation
1903,730,skill_vector
1903,4654,related_occupation
1903,4741,related_occupation
1903,4839,skill_vector
1903,4923,skill_vector
1903,5030,related_occupation
1903,5071,skill_vector
1903,5430,skill_vector
1903,5518,skill_vector
1903,5815,skill_vector
1903,7176,skill_vector
1903,7504,skill_vector
1903,9284,skill_vector
1903,9339,related_occupation
1903,10075,skill_vector
1903,10107,related_occupation
1903,10349,related_occupation
1903,10917,skill_vector
1903,11692,related_occupation
1904,1169,skill_vector
1904,1395,related_occupation
1904,1514,skill_vector
1904,1615,related_occupation
1904,2103,skill_vector
1904,2699,related_occupation
1904,4097,skill_vector
1904,4865,related_occupation
1904,4993,skill_vector
1904,5182,skill_vector
1904,5460,skill_vector
1904,7261,skill_vector
1904,7441,related_occupation
1904,7755,related_occupation
1904,7988,related_occupation
1904,8339,skill_vector
1904,8468,skill_vector
1904,9990,skill_vector
1904,10443,skill_vector
1904,11874,related_occupation
1905,33,skill_vector
1905,146,skill_vector
1905,1295,skill_vector
1905,1301,skill_vector
1905,1606,skill_vector
1905,1717,skill_vector
1905,2669,related_occupation
1905,3149,skill_vector
1905,3315,skill_vector
1905,3765,related_occupation
1905,4819,skill_vector
1905,4834,related_occupation
1905,4931,related_occupation
1905,5197,skill_vector
1905,5494,related_occupation
1905,7555,related_occupation
1905,7669,related_occupation
1905,8302,skill_vector
1905,8879,skill_vector
1905,10625,related_occupation
1906,37,career_path
1906,214,skill_vector
1906,1298,career_path
1906,1478,skill_vector
1906,1689,skill_vector
1906,2395,skill_vector
1906,3547,career_path
1906,3759,career_path
1906,4337,skill_vector
1906,6772,skill_vector
1906,7640,skill_vector
1906,8623,skill_vector
1906,8677,skill_vector
1906,9742,skill_vector
1906,11071,skill_vector
1906,11578,skill_vector
1907,67,skill_vector
1907,627,skill_vector
1907,2607,related_occupation
1907,2657,skill_vector
1907,2951,skill_vector
1907,3192,related_occupation
1907,3517,related_occupation
1907,4537,skill_vector
1907,6585,skill_vector
1907,6995,skill_vector
1907,7036,related_occupation
1907,8577,skill_vector
1907,8656,skill_vector
1907,8738,skill_vector
1907,8880,related_occupation
1907,9123,related_occupation
1907,10633,skill_vector
1907,11208,related_occupation
1907,11569,skill_vector
1907,11944,related_occupation
1908,1395,related_occupation
1908,4595,related_occupation
1908,6134,related_occupation
1908,6395,related_occupation
1908,9167,related_occupation
1908,9755,related_occupation
1908,10657,related_occupation
1908,10834,related_occupation
1909,375,related_occupation
1909,821,skill_vector
1909,2365,skill_vector
1909,2826,related_occupation
1909,3785,skill_vector
1909,4592,related_occupation
1909,4764,related_occupation
1909,5030,related_occupation
1909,5487,related_occupation
1909,5802,skill_vector
1909,6598,skill_vector
1909,8118,skill_vector
1909,8415,skill_vector
1909,8438,related_occupation
1909,8890,skill_vector
1909,8935,skill_vector
1909,10272,skill_vector
1909,10643,skill_vector
1909,10691,related_occupation
1909,11056,skill_vector
1911,157,skill_vector
1911,343,skill_vector
1911,596,skill_vector
1911,803,related_occupation
1911,843,related_occupation
1911,1191,related_occupation
1911,1315,related_occupation
1911,1902,skill_vector
1911,3934,skill_vector
1911,5044,related_occupation
1911,5478,skill_vector
1911,5519,related_occupation
1911,5857,skill_vector
1911,6440,related_occupation
1911,6989,skill_vector
1911,7379,skill_vector
1911,8161,skill_vector
1911,9030,related_occupation
1911,9457,skill_vector
1911,11810,skill_vector
1912,206,skill_vector
1912,955,related_occupation
1912,1329,skill_vector
1912,2778,skill_vector
1912,2896,related_occupation
1912,3228,skill_vector
1912,3653,skill_vector
1912,4243,skill_vector
1912,4731,skill_vector
1912,5519,skill_vector
1912,6272,skill_vector
1912,7239,skill_vector
1912,7527,related_occupation
1912,7534,related_occupation
1912,8705,related_occupation
1912,8933,related_occupation
1912,9936,related_occupation
1912,10478,related_occupation
1912,11713,skill_vector
1912,11920,skill_vector
1913,745,skill_vector
1913,750,related_occupation
1913,1153,related_occupation
1913,1258,skill_vector
1913,1643,skill_vector
1913,2017,related_occupation
1913,3212,related_occupation
1913,4214,skill_vector
1913,6071,related_occupation
1913,6223,skill_vector
1913,6804,skill_vector
1913,7287,related_occupation
1913,7514,skill_vector
1913,7990,skill_vector
1913,9010,skill_vector
1913,9051,skill_vector
1913,10070,skill_vector
1913,11182,related_occupation
1913,11359,related_occupation
1913,11745,skill_vector
1914,824,related_occupation
1914,1129,related_occupation
1914,1413,skill_vector
1914,1476,skill_vector
1914,1631,related_occupation
1914,2218,skill_vector
1914,2303,related_occupation
1914,2635,related_occupation
1914,3085,skill_vector
1914,3131,skill_vector
1914,3355,skill_vector
1914,5169,skill_vector
1914,5565,skill_vector
1914,5724,related_occupation
1914,5937,skill_vector
1914,7886,skill_vector
1914,8741,related_occupation
1914,9095,related_occupation
1914,10671,skill_vector
1914,11591,skill_vector
1915,511,skill_vector
1915,1298,skill_vector
1915,1789,skill_vector
1915,2799,skill_vector
1915,3127,skill_vector
1915,3548,related_occupation
1915,3787,related_occupation
1915,3842,skill_vector
1915,4365,skill_vector
1915,4996,related_occupation
1915,5003,related_occupation
1915,5277,related_occupation
1915,6587,skill_vector
1915,6813,related_occupation
1915,7610,skill_vector
1915,7877,skill_vector
1915,8347,skill_vector
1915,9829,skill_vector
1915,10318,related_occupation
1915,11020,related_occupation
1916,72,related_occupation
1916,586,related_occupation
1916,822,skill_vector
1916,3433,related_occupation
1916,4460,skill_vector
1916,4839,skill_vector
1916,5085,skill_vector
1916,5109,skill_vector
1916,5312,skill_vector
1916,5570,skill_vector
1916,6622,skill_vector
1916,6695,skill_vector
1916,7584,related_occupation
1916,8430,related_occupation
1916,8504,skill_vector
1916,8961,skill_vector
1916,9891,related_occupation
1916,10046,related_occupation
1916,10110,skill_vector
1916,11668,related_occupation
1917,54,related_occupation
1917,142,related_occupation
1917,3318,skill_vector
1917,3734,related_occupation
1917,6244,related_occupation
1917,6502,related_occupation
1917,7029,skill_vector
1917,7513,related_occupation
1917,9068,related_occupation
1917,9690,related_occupation
1917,10792,skill_vector
1917,11555,skill_vector
1918,880,career_path
1918,1279,skill_vector
1918,1599,skill_vector
1918,2059,skill_vector
1918,2791,skill_vector
1918,2956,career_path
1918,2973,career_path
1918,3739,skill_vector
1918,4117,skill_vector
1918,5016,skill_vector
1918,7233,skill_vector
1918,8029,skill_vector
1918,9231,skill_vector
1918,9873,career_path
1918,10148,skill_vector
1918,10822,skill_vector
1919,1282,related_occupation
1919,1542,skill_vector
1919,2060,related_occupation
1919,2969,related_occupation
1919,3035,skill_vector
1919,3172,related_occupation
1919,3550,skill_vector
1919,3872,related_occupation
1919,4054,related_occupation
1919,4058,skill_vector
1919,4712,skill_vector
1919,4731,skill_vector
1919,6077,skill_vector
1919,6138,skill_vector
1919,6752,related_occupation
1919,6810,related_occupation
1919,6961,skill_vector
1919,8248,skill_vector
1919,9772,skill_vector
1919,11501,skill_vector
1920,1779,related_occupation
1920,1848,skill_vector
1920,1851,skill_vector
1920,1992,related_occupation
1920,2296,skill_vector
1920,3233,skill_vector
1920,3370,related_occupation
1920,3567,skill_vector
1920,4900,skill_vector
1920,5936,related_occupation
1920,6631,skill_vector
1920,8469,related_occupation
1920,9152,related_occupation
1920,10280,related_occupation
1920,10664,skill_vector
1920,10852,skill_vector
1920,11568,skill_vector
1920,11607,related_occupation
1920,11847,skill_vector
1921,1017,related_occupation
1921,2122,skill_vector
1921,2350,related_occupation
1921,2410,skill_vector
1921,2655,skill_vector
1921,3734,related_occupation
1921,4215,related_occupation
1921,5267,related_occupation
1921,5312,skill_vector
1921,6673,related_occupation
1921,7526,skill_vector
1921,7710,skill_vector
1921,8456,skill_vector
1921,9205,skill_vector
1921,10030,skill_vector
1921,10782,skill_vector
1921,10955,related_occupation
1921,11093,skill_vector
1921,11496,related_occupation
1922,219,skill_vector
1922,434,related_occupation
1922,1828,related_occupation
1922,1963,related_occupation
1922,2658,skill_vector
1922,2782,skill_vector
1922,3358,skill_vector
1922,4165,skill_vector
1922,4481,skill_vector
1922,4580,related_occupation
1922,5761,related_occupation
1922,6129,skill_vector
1922,6229,skill_vector
1922,6424,skill_vector
1922,7747,related_occupation
1922,9187,skill_vector
1922,9665,skill_vector
1922,9880,skill_vector
1922,10186,related_occupation
1922,11749,related_occupation
1923,118,skill_vector
1923,631,skill_vector
1923,1360,skill_vector
1923,1685,related_occupation
1923,1795,related_occupation
1923,2429,skill_vector
1923,2699,skill_vector
1923,2790,related_occupation
1923,3607,skill_vector
1923,4829,skill_vector
1923,5139,skill_vector
1923,6795,related_occupation
1923,7261,skill_vector
1923,7415,skill_vector
1923,7551,related_occupation
1923,9320,skill_vector
1923,9684,related_occupation
1923,10027,related_occupation
1923,10040,skill_vector
1923,10853,related_occupation
1924,108,related_occupation
1924,959,related_occupation
1924,1498,related_occupation
1924,1957,related_occupation
1924,2210,skill_vector
1924,2503,related_occupation
1924,3495,related_occupation
1924,7474,related_occupation
1924,9281,related_occupation
1925,259,skill_vector
1925,624,skill_vector
1925,703,related_occupation
1925,2125,related_occupation
1925,2416,skill_vector
1925,2455,skill_vector
1925,2740,related_occupation
1925,2971,related_occupation
1925,4332,related_occupation
1925,4456,skill_vector
1925,6984,skill_vector
1925,7860,related_occupation
1925,8019,skill_vector
1925,9526,skill_vector
1925,10383,skill_vector
1925,10652,related_occupation
1925,10731,related_occupation
1925,10769,skill_vector
1925,11446,skill_vector
1925,11552,skill_vector
1926,78,skill_vector
1926,456,skill_vector
1926,807,related_occupation
1926,885,related_occupation
1926,888,related_occupation
1926,1750,related_occupation
1926,3488,skill_vector
1926,4914,skill_vector
1926,5316,skill_vector
1926,5566,skill_vector
1926,7524,skill_vector
1926,7779,related_occupation
1926,8284,skill_vector
1926,8593,related_occupation
1926,8774,skill_vector
1926,9547,related_occupation
1926,10749,skill_vector
1926,11524,skill_vector
1926,11731,related_occupation
1926,11893,skill_vector
1927,233,skill_vector
1927,730,related_occupation
1927,1198,skill_vector
1927,1708,skill_vector
1927,1819,related_occupation
1927,1897,related_occupation
1927,2101,related_occupation
1927,2163,skill_vector
1927,2340,related_occupation
1927,3877,skill_vector
1927,5174,skill_vector
1927,5535,skill_vector
1927,5617,related_occupation
1927,6780,related_occupation
1927,8548,skill_vector
1927,8684,skill_vector
1927,9207,related_occupation
1927,10066,skill_vector
1927,10082,skill_vector
1927,10802,skill_vector
1928,38,skill_vector
1928,366,related_occupation
1928,720,related_occupation
1928,1683,skill_vector
1928,1762,skill_vector
1928,1938,skill_vector
1928,1964,skill_vector
1928,2093,skill_vector
1928,2892,skill_vector
1928,3553,related_occupation
1928,3742,skill_vector
1928,6623,skill_vector
1928,6875,related_occupation
1928,7092,skill_vector
1928,8732,related_occupation
1928,9245,related_occupation
1928,9918,skill_vector
1928,10991,related_occupation
1928,11944,related_occupation
1928,11952,skill_vector
1929,30,skill_vector
1929,501,skill_vector
1929,804,related_occupation
1929,972,related_occupation
1929,1607,career_path
1929,1730,related_occupation
1929,1778,skill_vector
1929,2716,skill_vector
1929,4270,skill_vector
1929,4295,skill_vector
1929,5505,related_occupation
1929,5904,career_path
1929,6932,skill_vector
1929,7098,related_occupation
1929,7209,skill_vector
1929,7441,related_occupation
1929,7647,skill_vector
1929,8149,career_path
1929,8647,related_occupation
1929,9026,skill_vector
1929,9463,career_path
1929,9714,skill_vector
1929,10710,related_occupation
1929,11207,skill_vector
1930,45,skill_vector
1930,354,skill_vector
1930,512,related_occupation
1930,1501,skill_vector
1930,2908,related_occupation
1930,4336,skill_vector
1930,5212,skill_vector
1930,5301,skill_vector
1930,5328,related_occupation
1930,5420,skill_vector
1930,5580,related_occupation
1930,6063,related_occupation
1930,6562,skill_vector
1930,7116,related_occupation
1930,7653,skill_vector
1930,8053,skill_vector
1930,8623,skill_vector
1930,8904,related_occupation
1930,11463,related_occupation
1930,11714,skill_vector
1931,770,skill_vector
1931,1317,related_occupation
1931,3247,related_occupation
1931,4327,skill_vector
1931,4406,skill_vector
1931,4448,related_occupation
1931,5759,skill_vector
1931,6131,skill_vector
1931,6239,skill_vector
1931,8999,related_occupation
1931,9160,related_occupation
1931,9360,skill_vector
1931,9665,related_occupation
1931,9669,related_occupation
1931,9769,related_occupation
1931,11408,skill_vector
1931,11591,skill_vector
1931,11832,skill_vector
1931,11965,skill_vector
1931,11970,skill_vector
1932,532,related_occupation
1932,549,related_occupation
1932,1135,skill_vector
1932,2344,related_occupation
1932,2818,skill_vector
1932,2984,related_occupation
1932,4222,skill_vector
1932,5152,skill_vector
1932,5764,skill_vector
1932,6264,related_occupation
1932,6298,skill_vector
1932,7554,skill_vector
1932,7772,related_occupation
1932,7983,related_occupation
1932,8035,skill_vector
1932,8124,related_occupation
1932,9783,skill_vector
1932,10687,skill_vector
1932,10927,skill_vector
1932,11753,skill_vector
1933,322,related_occupation
1933,501,skill_vector
1933,2230,related_occupation
1933,2663,related_occupation
1933,2874,related_occupation
1933,3408,skill_vector
1933,3978,skill_vector
1933,4345,skill_vector
1933,4610,related_occupation
1933,5142,skill_vector
1933,6112,skill_vector
1933,7175,skill_vector
1933,8373,skill_vector
1933,8952,skill_vector
1933,9678,skill_vector
1933,10019,related_occupation
1933,10037,skill_vector
1933,10125,skill_vector
1933,11564,related_occupation
1933,11789,related_occupation
1934,81,skill_vector
1934,552,skill_vector
1934,709,skill_vector
1934,2627,related_occupation
1934,3733,related_occupation
1934,3936,skill_vector
1934,3962,skill_vector
1934,4366,related_occupation
1934,6495,skill_vector
1934,7568,skill_vector
1934,8203,related_occupation
1934,9388,skill_vector
1934,9632,related_occupation
1934,9662,related_occupation
1934,10129,skill_vector
1934,11067,related_occupation
1934,11299,skill_vector
1934,11538,related_occupation
1934,11598,skill_vector
1934,11997,skill_vector
1935,11,related_occupation
1935,357,skill_vector
1935,714,skill_vector
1935,1374,skill_vector
1935,2162,related_occupation
1935,2206,skill_vector
1935,2511,skill_vector
1935,3666,skill_vector
1935,4423,skill_vector
1935,5695,related_occupation
1935,6888,related_occupation
1935,8911,skill_vector
1935,8914,related_occupation
1935,8957,skill_vector
1935,9404,skill_vector
1935,10046,related_occupation
1935,10343,related_occupation
1935,10536,skill_vector
1935,10672,skill_vector
1935,11323,related_occupation
1936,449,skill_vector
1936,881,related_occupation
1936,881,skill_vector
1936,2246,skill_vector
1936,2247,skill_vector
1936,2771,related_occupation
1936,2892,related_occupation
1936,3087,skill_vector
1936,3877,skill_vector
1936,4117,skill_vector
1936,6921,related_occupation
1936,7223,skill_vector
1936,7432,related_occupation
1936,9125,skill_vector
1936,9409,skill_vector
1936,10771,related_occupation
1936,10995,related_occupation
1936,11459,skill_vector
1936,11716,related_occupation
1936,11756,skill_vector
1937,1526,skill_vector
1937,2359,skill_vector
1937,2501,skill_vector
1937,2592,related_occupation
1937,2934,related_occupation
1937,3118,skill_vector
1937,4439,related_occupation
1937,4832,related_occupation
1937,6138,skill_vector
1937,7018,skill_vector
1937,7121,related_occupation
1937,7513,career_path
1937,7527,skill_vector
1937,7932,skill_vector
1937,8474,career_path
1937,8835,skill_vector
1937,9328,skill_vector
1937,10921,related_occupation
1937,11067,related_occupation
1937,11154,career_path
1937,11235,skill_vector
1937,11874,related_occupation
1937,11897,career_path
1937,11999,skill_vector
1938,28,skill_vector
1938,1472,career_path
1938,2042,skill_vector
1938,2407,related_occupation
1938,2477,related_occupation
1938,2896,skill_vector
1938,3152,related_occupation
1938,3322,skill_vector
1938,3540,related_occupation
1938,3634,skill_vector
1938,4345,career_path
1938,4545,related_occupation
1938,4880,related_occupation
1938,5128,skill_vector
1938,5139,related_occupation
1938,5179,skill_vector
1938,5183,skill_vector
1938,5850,skill_vector
1938,6101,career_path
1938,6191,related_occupation
1938,6357,skill_vector
1938,9169,career_path
1938,9257,skill_vector
1938,10240,skill_vector
1939,1468,related_occupation
1939,1722,related_occupation
1939,2365,skill_vector
1939,2596,skill_vector
1939,2990,skill_vector
1939,4158,skill_vector
1939,4285,related_occupation
1939,4350,related_occupation
1939,4739,skill_vector
1939,4740,related_occupation
1939,5655,skill_vector
1939,6801,skill_vector
1939,7956,related_occupation
1939,8231,skill_vector
1939,9436,skill_vector
1939,9765,skill_vector
1939,11588,related_occupation
1939,11673,skill_vector
1939,11743,skill_vector
1939,11890,related_occupation
1940,651,skill_vector
1940,918,skill_vector
1940,1537,skill_vector
1940,2037,related_occupation
1940,2176,skill_vector
1940,2296,skill_vector
1940,3273,related_occupation
1940,3741,related_occupation
1940,6224,related_occupation
1940,6759,skill_vector
1940,6801,skill_vector
1940,7001,skill_vector
1940,7065,skill_vector
1940,7133,related_occupation
1940,7478,related_occupation
1940,7920,related_occupation
1940,9698,related_occupation
1940,10291,skill_vector
1940,10357,skill_vector
1940,11766,skill_vector
1941,1760,related_occupation
1941,2718,skill_vector
1941,2916,related_occupation
1941,3454,skill_vector
1941,4117,skill_vector
1941,5003,related_occupation
1941,5194,skill_vector
1941,5727,skill_vector
1941,7020,skill_vector
1941,7319,skill_vector
1941,7556,related_occupation
1941,8931,skill_vector
1941,9365,related_occupation
1941,9774,related_occupation
1941,10372,related_occupation
1941,10991,skill_vector
1941,11625,skill_vector
1941,11681,skill_vector
1941,11715,skill_vector
1941,11885,related_occupation
1942,72,skill_vector
1942,215,related_occupation
1942,1686,skill_vector
1942,2318,related_occupation
1942,2808,skill_vector
1942,3066,skill_vector
1942,4001,skill_vector
1942,4523,related_occupation
1942,4980,skill_vector
1942,5207,skill_vector
1942,5713,skill_vector
1942,6281,skill_vector
1942,7233,related_occupation
1942,7648,related_occupation
1942,8400,related_occupation
1942,8794,related_occupation
1942,8897,related_occupation
1942,9739,skill_vector
1942,9972,skill_vector
1942,10912,skill_vector
1943,196,career_path
1943,549,skill_vector
1943,2943,skill_vector
1943,2973,career_path
1943,3440,skill_vector
1943,3830,related_occupation
1943,4565,skill_vector
1943,5325,related_occupation
1943,5369,skill_vector
1943,5947,career_path
1943,5953,related_occupation
1943,6205,skill_vector
1943,6409,skill_vector
1943,6587,skill_vector
1943,6634,skill_vector
1943,7459,career_path
1943,7613,skill_vector
1943,8228,related_occupation
1943,9215,related_occupation
1943,9371,skill_vector
1943,9613,skill_vector
1943,10304,related_occupation
1943,10726,related_occupation
1943,11874,related_occupation
1944,93,skill_vector
1944,1162,skill_vector
1944,1838,skill_vector
1944,2370,skill_vector
1944,3075,related_occupation
1944,3577,related_occupation
1944,3995,skill_vector
1944,5105,skill_vector
1944,5126,related_occupation
1944,5536,related_occupation
1944,6207,skill_vector
1944,6682,related_occupation
1944,6859,skill_vector
1944,7506,skill_vector
1944,8701,related_occupation
1944,10062,related_occupation
1944,10537,related_occupation
1944,10727,skill_vector
1944,11235,skill_vector
1944,11766,skill_vector
1945,10,related_occupation
1945,541,skill_vector
1945,1250,skill_vector
1945,1361,related_occupation
1945,3382,related_occupation
1945,3678,skill_vector
1945,3995,related_occupation
1945,4243,skill_vector
1945,4277,related_occupation
1945,4346,skill_vector
1945,5179,skill_vector
1945,5347,skill_vector
1945,5404,related_occupation
1945,5466,skill_vector
1945,5797,related_occupation
1945,6828,skill_vector
1945,7904,related_occupation
1945,9115,skill_vector
1945,9181,skill_vector
1945,11273,skill_vector
1946,554,related_occupation
1946,1003,skill_vector
1946,1244,related_occupation
1946,1248,related_occupation
1946,1311,skill_vector
1946,1911,related_occupation
1946,2244,skill_vector
1946,2821,skill_vector
1946,3886,skill_vector
1946,4829,skill_vector
1946,5085,skill_vector
1946,5904,skill_vector
1946,6690,related_occupation
1946,7647,skill_vector
1946,9616,related_occupation
1946,9958,skill_vector
1946,9992,skill_vector
1946,11007,skill_vector
1946,11130,related_occupation
1946,11604,related_occupation
1947,1709,skill_vector
1947,2393,related_occupation
1947,2447,skill_vector
1947,3117,skill_vector
1947,4043,skill_vector
1947,5003,related_occupation
1947,5698,skill_vector
1947,5750,related_occupation
1947,5885,related_occupation
1947,5954,skill_vector
1947,6539,related_occupation
1947,6693,skill_vector
1947,6726,related_occupation
1947,6859,skill_vector
1947,7300,skill_vector
1947,8468,skill_vector
1947,8739,related_occupation
1947,9744,skill_vector
1947,9747,related_occupation
1947,10303,skill_vector
1948,18,related_occupation
1948,314,skill_vector
1948,540,related_occupation
1948,1548,skill_vector
1948,3195,skill_vector
1948,3668,skill_vector
1948,4930,related_occupation
1948,5260,skill_vector
1948,5942,related_occupation
1948,6200,skill_vector
1948,6975,skill_vector
1948,8099,related_occupation
1948,8356,skill_vector
1948,8465,related_occupation
1948,9423,skill_vector
1948,10505,related_occupation
1948,10698,skill_vector
1948,10774,skill_vector
1948,11184,related_occupation
1948,11584,skill_vector
1949,146,skill_vector
1949,724,related_occupation
1949,1289,skill_vector
1949,1504,related_occupation
1949,2204,related_occupation
1949,2932,related_occupation
1949,3462,related_occupation
1949,4471,related_occupation
1949,4474,related_occupation
1949,5189,skill_vector
1949,5909,skill_vector
1949,6594,skill_vector
1949,6857,skill_vector
1949,6922,skill_vector
1949,7070,skill_vector
1949,8247,skill_vector
1949,8899,related_occupation
1949,9352,skill_vector
1949,10630,skill_vector
1949,11158,skill_vector
1950,1320,skill_vector
1950,1648,related_occupation
1950,2162,skill_vector
1950,2396,skill_vector
1950,2771,skill_vector
1950,2883,related_occupation
1950,3869,skill_vector
1950,4504,skill_vector
1950,5045,related_occupation
1950,6751,related_occupation
1950,6815,skill_vector
1950,6822,related_occupation
1950,7824,skill_vector
1950,8114,skill_vector
1950,8941,skill_vector
1950,9360,skill_vector
1950,10005,skill_vector
1950,10038,related_occupation
1950,10074,related_occupation
1950,10689,related_occupation
1951,2622,related_occupation
1951,2894,related_occupation
1951,4198,related_occupation
1951,5139,related_occupation
1951,7882,related_occupation
1951,9288,related_occupation
1951,9289,related_occupation
1951,11996,related_occupation
1952,606,related_occupation
1952,780,related_occupation
1952,1148,skill_vector
1952,2277,skill_vector
1952,3341,skill_vector
1952,3657,skill_vector
1952,3919,skill_vector
1952,4041,skill_vector
1952,4353,related_occupation
1952,5790,skill_vector
1952,6125,related_occupation
1952,6200,related_occupation
1952,6379,related_occupation
1952,6727,related_occupation
1952,8403,skill_vector
1952,8541,related_occupation
1952,9225,skill_vector
1952,9568,skill_vector
1952,10962,skill_vector
1952,11252,skill_vector
1953,1782,skill_vector
1953,1938,skill_vector
1953,2806,related_occupation
1953,3341,skill_vector
1953,3670,skill_vector
1953,3993,skill_vector
1953,4346,skill_vector
1953,4466,skill_vector
1953,5698,related_occupation
1953,6148,skill_vector
1953,6724,related_occupation
