user_id,position,item_id,timestamp
2883,9,2556,421.9656982421875
2883,10,10318,427.07696533203125
2883,11,1476,436.35980224609375
2883,12,9684,481.42359377261073
2883,13,1449,520.427978515625
2883,14,3233,539.8950333163166
2883,15,11201,544.41259765625
2883,16,5424,547.8242491918679
2883,17,7820,556.7850341796875
2883,18,201,562.5629388403622
2884,0,7800,192.4142608642578
2884,1,6950,340.99945068359375
2884,2,8611,377.6937255859375
2885,0,6234,84.02304195644516
2885,1,709,117.3664779663086
2885,2,7240,127.80239868164062
2885,3,9860,140.35426330566406
2885,4,5392,152.34708349080302
2885,5,10802,153.94479370117188
2886,0,4276,81.3406376979197
2886,1,10131,91.26837921142578
2886,2,8474,138.5227813720703
2886,3,2704,155.36012620656084
2886,4,6985,173.57337951660156
2886,5,5868,175.45294189453125
2886,6,6161,205.9610056892075
2886,7,10747,215.40318298339844
2886,8,5117,215.48236083984375
2886,9,8747,222.64971923828125
2886,10,3401,228.12463290824155
2887,0,11367,251.97740208974776
2887,1,9574,253.48260498046875
2887,2,11084,268.1334228515625
2887,3,6017,276.8543701171875
2887,4,8703,295.7017883182043
2887,5,3090,341.68991170995804
2888,0,6413,403.835278028313
2888,1,2378,437.29730228749304
2888,2,2550,539.169921875
2888,3,6009,560.1632690429688
2888,4,9317,583.6646118164062
2888,5,7561,719.2196044921875
2889,0,7926,121.80535183100882
2889,1,10613,129.3588706479352
2889,2,5244,309.3702697753906
2889,3,3537,363.1786193847656
2889,4,3090,512.2448513693362
2889,5,4334,513.8348388671875
2889,6,11110,540.1970825195312
2889,7,10213,562.6116943359375
2889,8,709,573.8439856912717
2889,9,5147,617.5900778967736
2889,10,6839,662.8455200195312
2889,11,9879,679.8112940154575
2889,12,2517,700.1272583007812
2889,13,8822,728.9550170898438
2890,0,4251,164.88507080078125
2890,1,3913,173.09767150878906
2891,0,5609,249.98464777198254
2891,1,11260,311.3650924493229
2891,2,3478,371.7466735839844
2891,3,218,576.7942504882812
2891,4,9092,580.9469604492188
2891,5,3378,669.5311889648438
2892,0,9873,120.83123016357422
2892,1,3474,158.8815830909877
2892,2,5482,171.45557435828567
2892,3,1286,186.21708291413734
2892,4,4655,187.2108917236328
2892,5,1516,193.7209457393816
2892,6,10689,194.8417510986328
2892,7,9005,203.6114044189453
2893,0,10835,73.08256847500792
2893,1,2533,73.14691758566723
2893,2,9316,93.46111286800806
2893,3,2641,96.4588282827329
2893,4,8487,101.27708219432515
2893,5,3823,101.3071211813456
2893,6,7843,111.80401481674981
2893,7,11406,112.83446418911352
2894,0,7744,294.13934326171875
2894,1,3031,403.7452697753906
2894,2,3850,642.7069702148438
2894,3,6839,662.8455200195312
2894,4,11423,675.770751953125
2895,0,7160,75.09334987898745
2895,1,9868,81.14238385566321
2895,2,3093,82.08277893066406
2895,3,11731,95.191650390625
2895,4,3734,97.87699890136719
2895,5,2195,98.4879857003745
2895,6,1721,104.20024871826172
2895,7,3914,112.54393768310547
2895,8,3033,113.48062133789062
2895,9,709,118.2394524507761
2895,10,5673,120.4053698440805
2895,11,10573,121.35508117964872
2895,12,5101,127.66398466139616
2895,13,3098,130.36676885456117
2896,0,4523,68.27781763843274
2896,1,11437,68.49988773398069
2896,2,9629,70.27841186523438
2896,3,11251,83.05541126459525
2896,4,5324,86.62664688867945
2896,5,11139,90.1712257242329
2896,6,10196,94.2351987943911
2896,7,4560,99.51089042965515
2896,8,4307,99.64729036691273
2896,9,10268,100.98392967420685
2897,0,5292,330.40997454486586
2897,1,2314,372.44610595703125
2898,0,10555,153.69229229627837
2898,1,4266,154.14795852892513
2898,2,7281,180.2981760792166
2898,3,7470,216.97401428222656
2898,4,4835,219.43809509277344
2898,5,11396,221.43865167326493
2898,6,7209,234.66393727187614
2898,7,6685,240.723388671875
2898,8,6219,241.753768186645
2898,9,9026,262.6447170575551
2898,10,9911,262.83685302734375
2899,0,1762,178.25291442871094
2899,1,427,257.01536403572413
2899,2,8283,343.2142333984375
2899,3,4426,370.18954526750946
2899,4,8649,374.211669921875
2899,5,4607,450.6236267089844
2900,0,9894,368.72550439884105
2900,1,4731,433.30206298828125
2900,2,5382,437.47745249578776
2900,3,9901,440.72259521484375
2900,4,4339,473.9711990361106
2900,5,3913,530.5146208705003
2900,6,8958,549.5628662109375
2900,7,11253,614.8253784179688
2900,8,5213,638.5446316310412
2900,9,11272,690.690152402092
2900,10,1844,697.4671012887219
2900,11,4313,701.6581845007639
2900,12,1251,712.529541015625
2900,13,6621,715.7371826171875
2901,0,6377,307.304443359375
2901,1,6221,360.87181353163885
2901,2,2034,423.9433806663378
2901,3,9912,443.44187451733296
2901,4,6551,453.3518371582031
2901,5,9258,497.68935706910656
2901,6,2204,513.7981567382812
2901,7,11571,514.4966814728542
2901,8,8705,549.1811272711113
2901,9,6322,570.1436767578125
2901,10,11284,584.1013020093034
2901,11,11686,598.3829345703125
2901,12,5247,600.2821044921875
2901,13,4896,612.779052734375
2901,14,8412,620.3113403320312
2901,15,5806,633.032255707033
2901,16,11169,640.5137983329387
2901,17,2668,645.5968627929688
2901,18,3494,648.8280160638717
2901,19,5014,666.5341186523438
2901,20,5013,667.2507934570312
2902,0,6782,363.1651611328125
2902,1,6309,417.31508661152964
2902,2,4731,433.30206298828125
2902,3,1716,438.9767150878906
2902,4,6947,441.2899784465709
2902,5,6573,492.69993335611514
2902,6,813,502.2994096993024
2902,7,11839,508.5782775878906
2903,0,1495,176.23558044433594
2903,1,10302,198.091064453125
2903,2,4324,200.14263916015625
2903,3,7824,211.66582813702956
2903,4,4835,219.43809509277344
2904,0,1312,69.95302756856114
2904,1,1042,79.92654600914906
2904,2,10055,104.21256256103516
2904,3,2965,112.7912725839656
2904,4,8703,142.97315979003906
2904,5,8077,174.8052189535619
2904,6,11796,209.02265277979353
2904,7,11260,219.22520961254278
2904,8,9971,225.9160919189453
2904,9,6105,237.4418487548828
2904,10,9322,245.6158466516183
2904,11,2069,247.06793212890625
2904,12,5388,267.4432124647835
2904,13,11264,275.12298583984375
2905,0,4669,141.6040802001953
2905,1,9766,196.11004638671875
2905,2,3033,218.8864657689908
2905,3,1253,230.58376238266655
2905,4,5121,231.0880889892578
2905,5,5325,238.3806778242987
2905,6,9351,336.47849655533116
2905,7,4863,340.8826599121094
2905,8,2947,351.955078125
2905,9,6704,355.8069414957587
2905,10,5492,392.8887634277344
2905,11,11515,399.3780357466475
2905,12,2846,413.36260986328125
2905,13,11131,413.4968975480132
2905,14,6880,423.95996170181303
2905,15,1476,436.35980224609375
2905,16,3786,485.74377083031067
2905,17,11663,512.9488574628585
2905,18,4412,515.4442138671875
2905,19,6999,529.1652911479239
2905,20,2639,531.0349731445312
2905,21,7745,531.2373046875
2906,0,10613,123.91032409667969
2906,1,8474,177.5679430801751
2906,2,3287,183.12489318847656
2906,3,11825,205.323486328125
2906,4,7342,218.89137268066406
2906,5,11735,234.3580780029297
2906,6,10678,263.22878945261255
2906,7,4560,269.33301314459425
2906,8,747,285.85467529296875
2906,9,3114,287.6625810559004
2907,0,11901,184.98643493652344
2907,1,158,221.8209686279297
2907,2,3780,310.5668919057622
2907,3,8376,335.65990546375286
2907,4,6950,340.99945068359375
2907,5,3798,367.3269958496094
2907,6,4155,462.5114440917969
2907,7,11340,603.3060913085938
2908,0,11131,115.01505279541016
2908,1,1401,174.62330627441406
2908,2,8684,209.0585059123683
2908,3,7539,238.21628842899807
2908,4,1626,260.8058166503906
2908,5,968,292.37384259158523
2908,6,4069,304.9266810309191
2908,7,4418,307.58209228515625
2908,8,2892,320.7574734975597
2908,9,3786,324.9170227050781
2908,10,5056,327.28851318359375
2908,11,9620,330.7300109863281
2908,12,3869,341.31817626953125
2908,13,10919,363.2680969238281
2908,14,6631,399.60308837890625
2908,15,7958,400.4286804199219
2909,0,11474,213.49484252929688
2909,1,785,232.42259216308594
2909,2,614,295.06463623046875
2910,0,10866,457.7163936888362
2910,1,300,493.8011169433594
2910,2,7037,526.4052124023438
2910,3,420,527.4264130513275
2910,4,2821,527.6237182617188
2910,5,2650,617.868928279987
2910,6,5146,624.2888982754683
2910,7,9714,707.2911246440166
2911,0,4137,287.32413732757743
2911,1,1209,294.5249328613281
2911,2,10264,303.060629825566
2911,3,3606,310.62457275390625
2911,4,6092,326.31034088029907
2912,0,10196,88.68406663624887
2912,1,7324,108.59347534179688
2912,2,8474,138.5227813720703
2912,3,1329,149.14010620117188
2912,4,6412,150.09166765946878
2912,5,11483,153.93106079101562
2912,6,11848,161.9882049560547
2912,7,8796,165.1883450244801
2912,8,8201,167.3088533696731
2912,9,8106,171.4492358584194
2912,10,2466,182.9561150783813
2913,0,10994,427.97027587890625
2913,1,4560,449.9470352761422
2913,2,11668,458.28045654296875
2913,3,11985,474.7870178222656
2913,4,4567,612.205078125
2913,5,11321,665.4470825195312
2914,0,5453,229.46404787794987
2914,1,7082,268.1298522949219
2914,2,1832,305.4439392089844
2914,3,3520,325.8657531738281
2914,4,6338,343.0499572753906
2914,5,8350,379.7864685058594
2915,0,1615,106.39120483398438
2915,1,5909,165.22586139526305
2915,2,9621,173.20294189453125
2915,3,9724,186.58602905273438
2915,4,5121,231.0880889892578
2915,5,3033,253.45048393986227
2915,6,8372,258.76666259765625
2915,7,7869,261.11639404296875
2915,8,8474,326.70976628768835
2915,9,1550,329.36414316411157
2915,10,3078,331.06551597918957
2916,0,10530,88.22333413434379
2916,1,3734,97.87699890136719
2916,2,7280,130.58183236258202
2916,3,8328,135.9093780517578
2916,4,6272,137.85667886707864
2916,5,1228,164.8833811544222
2916,6,9490,197.0501676418687
2916,7,3813,209.65915496941798
2916,8,7330,214.25689697265625
2916,9,943,241.7720184326172
2916,10,9085,256.2405090332031
2916,11,2244,269.97283935546875
2916,12,1435,279.7835837764045
2916,13,11535,286.5948181152344
2916,14,9356,290.6371154785156
2916,15,7588,314.09278972749263
2916,16,11318,328.2666931152344
2916,17,7402,337.972262273948
2916,18,7673,338.9623707869642
2916,19,11607,347.939697265625
2916,20,11601,348.764892578125
2917,0,2594,120.11291255700834
2917,1,7897,127.57849469282303
2917,2,5261,159.4248799936094
2917,3,10802,166.02134641131016
2917,4,11731,180.6039421813291
2917,5,8786,187.6380615234375
2917,6,3507,196.10368677865895
2917,7,6820,204.91330136716593
2917,8,3283,214.17137145996094
2917,9,1663,224.07919311523438
2917,10,4134,225.53892517089844
2917,11,2036,252.20330712408028
2917,12,235,262.8649243629483
2918,0,11731,95.191650390625
2918,1,3258,505.0208460360506
2918,2,6311,584.1008230922953
2918,3,2165,587.464599609375
2918,4,10428,595.0078735351562
2918,5,9162,639.5772094726562
2918,6,4336,641.3122311889737
2918,7,1960,647.3917236328125
2918,8,4334,669.5786381650922
2918,9,915,675.2420654296875
2918,10,3281,689.2947998046875
2918,11,7282,690.3525390625
2918,12,9125,713.58837890625
2918,13,611,718.0250244140625
2919,0,5597,67.11218552203091
2919,1,274,77.01410417948028
2919,2,3093,82.08277893066406
2919,3,1158,93.3601303100586
2919,4,6682,124.21258551231745
2919,5,2946,131.72692062661673
2919,6,9868,132.31822128738514
2919,7,5611,134.4207305908203
2919,8,6670,137.86367797851562
2919,9,7824,138.06815833718258
2919,10,1429,153.8298928124333
2919,11,10141,156.1967247273776
2919,12,9703,160.23870849609375
2919,13,1407,160.37660217285156
2919,14,4867,163.09575852926832
2919,15,948,173.30830524561088
2920,0,2524,329.4298481892496
2920,1,8494,406.0372619628906
2920,2,7314,422.46826171875
2920,3,10965,457.65445968304806
2920,4,8611,457.66771664390205
2920,5,521,467.2875682607136
2921,0,1503,224.98025512695312
2921,1,10096,257.6480712890625
2921,2,3262,308.5116863936529
2921,3,10001,312.94781494140625
2921,4,5796,317.4687194824219
2921,5,8376,327.3681335449219
2921,6,7322,330.02392578125
2921,7,5117,372.48816064172166
2921,8,5691,393.15997314453125
2921,9,7305,406.2865295410156
2922,0,2043,149.81388691297064
2922,1,8703,270.8091696878564
2922,2,8352,378.4713134765625
2922,3,8001,379.3520869431454
2922,4,10760,462.65564083185814
2922,5,11007,535.1067504882812
2923,0,7363,260.0221862792969
2923,1,7372,263.0000915527344
2923,2,2539,268.7892150878906
2923,3,709,272.92477642413814
2923,4,4020,287.5817068850397
2923,5,5600,293.141357421875
2923,6,3780,294.4059753417969
2923,7,2291,305.8955078125
2924,0,11707,326.23143578457604
2924,1,9012,331.8734795224047
2924,2,10055,364.1659498315319
2924,3,4332,632.8887939453125
2924,4,1046,681.0027193738763
2924,5,2414,683.1556396484375
2925,0,5271,123.47502633297279
2925,1,178,216.0908966064453
2925,2,420,273.9090365229039
2925,3,3780,294.4059753417969
2925,4,536,304.1767272949219
2925,5,2227,312.5747985839844
2926,0,2956,146.809730843814
2926,1,7957,149.78085016686984
2926,2,8583,156.14894092720363
2926,3,4835,219.43809509277344
2926,4,1068,275.5076263770716
2926,5,4671,285.8866882324219
2927,0,6728,187.0306141995532
2927,1,11333,277.01715371132536
2927,2,11491,313.3648986816406
2927,3,3491,370.1932678222656
2927,4,8649,374.211669921875
2928,0,11437,348.42970501422053
2928,1,4437,373.3403106373159
2929,0,11515,322.3667908173313
2929,1,3131,496.9117736816406
2929,2,8550,510.87145855968606
2929,3,2896,582.1973266601562
2929,4,4981,589.7396240234375
2929,5,11371,608.471923828125
2929,6,6385,703.224853515625
2929,7,9528,711.211181640625
2930,0,8201,99.40027618408203
2930,1,716,102.95880361089986
2930,2,4603,106.20108622504952
2930,3,7926,108.39525597163814
2930,4,4560,108.78023172500062
2930,5,5213,110.67131514929997
2930,6,2669,119.15364429263313
2930,7,1319,123.12914741984588
2930,8,3644,129.0462188720703
2930,9,6330,130.05868530273438
2930,10,8474,138.5227813720703
2930,11,11622,144.9222689382526
2930,12,3620,153.10580444335938
2930,13,9803,162.93275903466335
2930,14,2677,163.14389702493597
2930,15,11497,168.28124053520875
2930,16,709,175.52833523645825
2930,17,911,180.08334538874914
2930,18,6917,180.10804748535156
2930,19,2501,181.33920318544887
2930,20,219,182.33816117551407
2930,21,8106,182.92256774066254
2930,22,11337,190.93113708496094
2930,23,11465,192.14646637512823
2931,0,5585,276.54441842545054
2931,1,4635,331.49826417893087
2931,2,5759,405.5736389160156
2931,3,3491,541.7856274348985
2931,4,10428,595.0078735351562
2931,5,6152,606.1707935242697
2931,6,1551,611.5470052578485
2931,7,3444,630.1426391601562
2931,8,1382,631.5615844726562
2931,9,1752,644.8533325195312
2931,10,5139,663.3994750976562
2932,0,5891,202.58200073242188
2932,1,1247,341.946044921875
2932,2,8500,346.10291126256004
2932,3,7576,430.3565368652344
2932,4,2621,603.4531860351562
2932,5,1499,654.8466637744855
2933,0,7209,276.87049918764933
2933,1,5550,468.61944580078125
2933,2,3007,552.8278687758188
2934,0,10555,214.60892281584185
2934,1,4340,221.1658172607422
2934,2,5388,263.557005967137
2935,0,9426,252.31372701394304
2935,1,8500,271.67765731980546
2936,0,10275,91.57038068058723
2936,1,778,256.2487267022601
2936,2,9231,270.47532839664257
2936,3,5147,316.72894287109375
2936,4,8615,357.1880509252537
2936,5,10475,402.70386676018427
2936,6,859,436.4078258500648
2936,7,8409,437.6513427979631
2936,8,3915,454.907958984375
2936,9,9585,504.87643993213857
2937,0,1247,341.946044921875
2937,1,1169,374.0117270614955
2937,2,9356,375.4348420680213
2937,3,11433,395.5785217285156
2937,4,10689,408.2928259384546
2938,0,1132,81.91156569371861
2938,1,11709,82.0678603779063
2938,2,6651,99.34349317863254
2938,3,2747,102.88615202999412
2938,4,10055,104.21256256103516
2938,5,1900,110.31409113953256
2938,6,709,117.3664779663086
2938,7,3823,133.78473524258854
2938,8,7926,148.38240274394178
2938,9,8769,152.98370686942
2938,10,7908,153.84364318847656
2938,11,9522,159.23141479492188
2938,12,10574,170.46218872070312
2938,13,2195,172.977193684998
2938,14,3913,173.09767150878906
2938,15,3038,174.94780423608506
2938,16,10555,176.34027366743786
2939,0,384,582.932373046875
2939,1,1382,631.5615844726562
2940,0,2851,166.68093872070312
2940,1,8932,216.43464175298254
2940,2,8106,223.63275218747611
2940,3,8322,239.13290238268277
2940,4,3719,242.74970163403023
2941,0,4276,86.26193327170981
2941,1,8398,95.76411131472412
2941,2,4307,115.9622967214733
2941,3,11622,128.39327586518473
2941,4,7757,145.8558570641212
2941,5,56,152.02032550121464
2941,6,111,177.8539276123047
2941,7,11291,196.87973022460938
2941,8,6562,200.0081329345703
2941,9,10419,201.77598571777344
2941,10,11825,205.323486328125
2941,11,9872,212.27610915059026
2941,12,2067,217.22129821777344
2941,13,10432,223.10729514125592
2941,14,6466,254.0397491455078
2941,15,126,260.59943554185116
2942,0,2167,306.5158386230469
2942,1,4590,554.0534944506747
2942,2,3266,676.2540936113763
2943,0,4322,84.97577667236328
2943,1,3780,294.4059753417969
2943,2,2195,307.34953186055225
2944,0,989,179.3746795654297
2944,1,5909,236.74034358865853
2944,2,2254,269.4710693359375
2944,3,9829,293.9505920410156
2944,4,7952,329.7623291015625
2945,0,2781,183.64395480758537
2945,1,10340,217.28673213414964
2945,2,2858,248.3327178955078
2946,0,10310,167.35946655273438
2946,1,4675,181.5295867919922
2946,2,7423,216.30532005186532
2946,3,1615,270.90679394602927
2946,4,3090,324.8757629394531
2947,0,10058,147.39441631428434
2947,1,8763,331.1547847580072
2948,0,6637,257.2086803161442
2948,1,5439,286.03689014400584
2948,2,7800,320.5816335486495
2948,3,5280,354.6165937722297
2948,4,810,496.23093951758403
2948,5,4145,600.75537109375
2948,6,1039,604.9876690759626
2948,7,2195,683.6706553056075
2948,8,3554,698.2429809570312
2948,9,10037,701.5205688476562
2948,10,8672,702.9175371716407
2948,11,472,708.6430996420379
2948,12,5580,710.5867550606182
2948,13,10825,712.4324340820312
2948,14,4955,716.0823364257812
2948,15,7561,719.2196044921875
2948,16,7819,723.4405517578125
2949,0,11823,79.54546356201172
2949,1,3508,91.20485005302554
2949,2,9142,114.10864726848574
2949,3,6530,115.64635467529297
2949,4,11392,116.10491180419922
2949,5,219,124.06352004645458
2949,6,709,124.17706600958775
2949,7,7836,124.91008835430992
2949,8,1088,125.33530612901802
2949,9,10613,128.87002623764198
2949,10,5547,135.94035655489023
2949,11,8106,144.93092346191406
2950,0,5585,233.16147315512873
2950,1,5156,302.7455498540114
2950,2,2821,527.6237182617188
2950,3,6858,643.6358032226562
2950,4,582,714.337646484375
2951,0,8417,617.2374267578125
2951,1,5410,726.0264708143252
2952,0,11731,95.191650390625
2952,1,2389,225.8245219537173
2952,2,11997,243.8934783935547
2953,0,493,175.0433349609375
2953,1,4619,227.01716941347217
2953,2,898,262.01092529296875
2953,3,7927,319.8088930349594
2953,4,1037,329.2008056640625
2953,5,5236,363.6840515136719
2953,6,4083,365.7586975097656
2953,7,10675,378.3081243296993
2953,8,3569,392.7381286621094
2953,9,3333,400.4687805175781
2953,10,3017,407.55926513671875
2953,11,5401,407.8250131495705
2953,12,5243,425.06494140625
2954,0,3033,142.79991077763867
2954,1,11893,212.57102966308594
2954,2,10032,238.89556884765625
2954,3,10471,297.1059265136719
2954,4,6295,299.08082960084994
2954,5,7952,329.7623291015625
2954,6,797,350.5324120680518
2954,7,3976,359.63287353515625
2954,8,11131,376.7912433984734
2954,9,7171,385.3174133300781
2954,10,9451,389.3080749511719
2954,11,3296,411.56732177734375
2954,12,1368,419.8326721191406
2955,0,2461,365.23179432927543
2955,1,3890,407.98564494428325
2955,2,11893,572.5224670092311
2955,3,6328,591.557373046875
2955,4,7210,687.1142578125
2956,0,3415,208.58129601351928
2956,1,10286,298.5186767578125
2956,2,3933,300.04925537109375
2956,3,788,303.2384338378906
2956,4,7670,305.021728515625
2956,5,2853,325.26834802620357
2956,6,1469,367.884521484375
2956,7,6080,371.5796588064566
2956,8,9070,387.87438036971207
2956,9,11199,407.8164043737417
2957,0,3063,379.3938972817689
2957,1,1716,438.9767150878906
2958,0,4125,220.27732464502515
2958,1,4835,329.92701342366723
2958,2,7807,467.1958422653645
2958,3,9301,552.7909545898438
2958,4,9958,577.35546875
2958,5,8430,595.0422973632812
2959,0,3816,111.50058036984662
2959,1,2108,123.43203735351562
2959,2,337,143.52236938476562
2960,0,8631,202.86412739689757
2960,1,9724,205.61441696643755
2960,2,184,207.07704162597656
2960,3,7674,255.91635131835938
2960,4,8201,267.7705546514219
2960,5,1848,272.1728820800781
2960,6,4603,275.49303865072125
2960,7,7938,285.4734238300048
2960,8,7405,295.83165961516625
2960,9,5120,348.12697792647
2961,0,8106,209.11063137900413
2961,1,7869,261.11639404296875
2961,2,2648,395.5511779785156
2961,3,155,417.56959960740073
2961,4,6022,435.7331848144531
2962,0,9177,188.42909240722656
2962,1,11997,243.8934783935547
2962,2,10482,257.4403991699219
2962,3,8643,297.14447021484375
2962,4,4117,307.0710904396059
2962,5,434,315.0639207688113
2963,0,354,100.72501828723756
2963,1,2600,104.6515884399414
2963,2,1042,117.1469295435154
2963,3,742,125.7127914428711
2963,4,2732,137.42086791992188
2963,5,10813,158.38589477539062
2964,0,5996,283.7796717023589
2964,1,2446,375.6915583877075
2965,0,7994,84.53692358017123
2965,1,5996,123.0708612151264
2965,2,11291,211.09910357542827
2965,3,3719,219.4809112548828
2965,4,6562,242.19572526338584
2965,5,10096,257.6480712890625
2965,6,31,268.0517578125
2965,7,11848,270.4023928009094
2966,0,948,96.91190393602088
2966,1,4765,122.35608630575507
2966,2,4117,152.7797088623047
2966,3,5561,158.45362854003906
2966,4,5521,178.40915028035528
2966,5,6520,187.92101622175716
2966,6,11181,206.89781351021895
2966,7,9834,217.21554565429688
2966,8,8615,236.82723999023438
2966,9,286,237.6780242919922
2966,10,9504,246.16773341420415
2966,11,10141,246.5641813904461
2966,12,11402,253.61744689941406
2966,13,11014,272.046142578125
2966,14,10904,277.56885816472254
2966,15,1174,280.59796142578125
2966,16,5525,287.53350830078125
2967,0,10735,198.0554962158203
2967,1,9911,262.83685302734375
2967,2,5476,307.42807641493107
2967,3,10195,311.830322265625
2967,4,3089,315.022246622275
2967,5,9688,324.9947509765625
2967,6,7209,333.1276643547982
2967,7,8352,378.4713134765625
2968,0,2641,90.94587707519531
2968,1,5756,107.27960242817304
2968,2,9316,107.30675453011125
2968,3,219,108.95450841597963
2968,4,8872,118.90544891357422
2968,5,5152,120.32576751708984
2968,6,2853,122.33742391833462
2968,7,2108,123.43203735351562
2968,8,10613,123.91032409667969
2968,9,6637,124.67218434735173
2968,10,10727,124.86750915173377
2968,11,8474,138.5227813720703
2968,12,11617,154.7420116201681
2968,13,4991,155.20249938964844
2968,14,9562,160.26102132608645
2968,15,298,161.55883692287864
2969,0,5261,167.9977074720676
2969,1,1966,215.9774932861328
2969,2,11997,243.8934783935547
2969,3,6223,290.4495849609375
2969,4,1148,308.4383239746094
2970,0,4603,101.1750717163086
2970,1,3550,107.81153580956074
2970,2,11708,116.2197036743164
2970,3,3066,157.68691120530252
2970,4,6729,169.78855883663013
2970,5,2968,196.38827514648438
2970,6,2792,198.85059113509624
2970,7,1503,224.98025512695312
2970,8,4346,228.85116577148438
2970,9,5821,244.24290635865955
2971,0,5274,71.45259643481562
2971,1,9420,75.68028259277344
2971,2,1856,109.09593963623047
2971,3,11391,132.7678998064809
2971,4,1193,161.3195037841797
2971,5,2544,165.09086851430413
2971,6,408,165.38189697265625
2971,7,7405,175.9712411924762
2971,8,6167,181.045166015625
2971,9,10738,193.78410329429505
2972,0,2067,217.22129821777344
2972,1,747,285.85467529296875
2972,2,7689,292.158203125
2972,3,3038,312.7040053736989
2972,4,10966,314.3708190917969
2972,5,3090,324.8757629394531
2972,6,3780,385.68932723552797
2972,7,2352,394.818603515625
2972,8,4534,417.726318359375
2972,9,2095,434.36651611328125
2972,10,6389,458.69975865735427
2973,0,3038,103.37974255008646
2973,1,2195,107.19330986104065
2973,2,1262,114.71074995669105
2973,3,10372,117.17806243896484
2973,4,6272,127.98890943516183
2973,5,6375,130.23379516601562
2973,6,3706,150.10888671875
2973,7,4125,153.72813415527344
2973,8,4834,156.5918731689453
2973,9,6637,168.62571524301183
2973,10,8193,169.3573760986328
2973,11,5868,175.45294189453125
2973,12,3287,183.12489318847656
2973,13,7657,192.29660200857734
2974,0,1907,287.6228942871094
2974,1,4818,409.10137939453125
2974,2,5998,510.60667975153245
2975,0,10374,363.7452697753906
2975,1,1247,473.35379823382084
2975,2,2971,483.2018074483849
2975,3,8686,556.0151452057937
2975,4,6858,643.6358032226562
2976,0,2159,131.89155298688223
2976,1,11700,149.77837988570977
2976,2,2160,198.6805877685547
2976,3,8219,214.16078186035156
2976,4,169,231.74099731445312
2976,5,11623,247.92603932682886
2976,6,9532,259.15634158985324
2976,7,8936,261.8471935342509
2976,8,9828,305.87481689453125
2976,9,2446,311.38031360245816
2976,10,9484,328.01996040321706
2977,0,176,202.59203020388884
2977,1,10008,366.37177644475014
2977,2,8020,417.42253214850695
2977,3,11100,432.19287109375
2977,4,11476,454.2064208984375
2977,5,7326,609.0189819335938
2977,6,9928,625.648715814807
2977,7,7063,635.033935546875
2977,8,2976,703.2144165039062
2977,9,8048,726.8986361437885
2978,0,2700,416.17645263671875
2978,1,11079,522.4088745117188
2978,2,2895,571.0452270507812
2978,3,9923,571.9389359920099
2978,4,7807,615.817179215082
2978,5,7684,664.146903011367
2978,6,2839,689.0555078403576
2978,7,7221,719.2136840820312
2979,0,5756,86.73787750865651
2979,1,8108,118.86948391696441
2979,2,3262,135.253173828125
2979,3,4602,190.85560607910156
2979,4,10677,199.31108652356562
2979,5,5821,216.91932678222656
2979,6,5737,221.79623413085938
2979,7,2099,232.5357666015625
2979,8,8485,238.4975128173828
2979,9,3719,243.8140654366787
2979,10,7040,267.573456440478
2979,11,2539,268.7892150878906
2979,12,11437,271.39368704012105
2979,13,10858,280.1559753417969
2979,14,626,282.19830322265625
2979,15,4798,284.05755615234375
2979,16,8376,327.3681335449219
2979,17,6894,328.4466552734375
2979,18,4001,328.8707275390625
2979,19,8002,331.0340881347656
2979,20,6293,340.46026611328125
2979,21,9678,342.5094303446437
2979,22,3169,343.7864685058594
2979,23,1472,359.0713195800781
2979,24,3207,359.69560297759955
2979,25,8215,360.8966064453125
2979,26,8611,377.6937255859375
2979,27,7425,378.7879638671875
2979,28,5691,393.15997314453125
2979,29,10965,395.96305097966444
2979,30,3848,395.9761962890625
2979,31,5151,413.5197495907987
2979,32,6465,413.5239562988281
2979,33,3042,413.6688715162869
2979,34,9758,418.47231224485677
2979,35,3823,427.6787465140884
2979,36,10977,430.66083107320287
2979,37,2095,434.36651611328125
2979,38,6060,434.4316101074219
2979,39,9943,437.95602792963786
2979,40,219,448.879240148362
2979,41,6551,453.3518371582031
2979,42,3227,465.3086124063369
2979,43,8106,468.8692605235739
2979,44,5640,470.4429931640625
2979,45,6371,482.7337646484375
2979,46,6606,491.7040100097656
2979,47,6830,493.1856384277344
2979,48,8731,517.8179321289062
2979,49,3791,523.1383666992188
2979,50,9086,525.7951003133924
2979,51,11661,530.8584594726562
2979,52,8869,530.9390120468415
2979,53,212,532.5032958984375
2980,0,5261,88.11064174702841
2980,1,8684,108.73301427662585
2980,2,8474,138.5227813720703
2980,3,339,199.5307159423828
2980,4,7330,214.25689697265625
2980,5,10866,239.0536845093907
2980,6,3780,294.4059753417969
2980,7,11398,313.6727530714062
2981,0,11735,234.3580780029297
2981,1,7757,416.86689528558503
2981,2,5922,463.77276611328125
2981,3,2169,532.0416870117188
2981,4,6985,569.3507882539158
2981,5,2436,575.8837310895228
2981,6,11825,620.933675280894
2981,7,5869,641.8361206054688
2981,8,6593,703.5388801880181
2981,9,2926,706.0050592844475
2982,0,3890,144.47778896565922
2982,1,126,144.8317937680972
2982,2,8106,144.93092346191406
2983,0,10378,338.8874816894531
2983,1,5791,372.9748229980469
2983,2,5851,380.6144120738844
2983,3,10173,420.71160888671875
