item_id,asin,code_1,code_2,code_3,code_4,dedup_last,sid,sid_prefix,collision_group_size,is_collided,item_text
344,B0001EKYL0,7,244,117,180,0,7-244-117-180-0,7-244-117-180,1,False,"Exuviance Evening Restorative Complex, 1.75 Fluid Ounce Exuviance Recharge and renew skin with Exuviance evening restorative complex, the night time transformer. Powerful polyhydroxy acid (PHA) gluconolactone decreases lines and wrinkles, evens skin tone and improves roughness and texture. Lactobionic acid, a potent antioxidant, inhibits wrinkles from forming, plumps and firms the skin, and enhances clarity. This bionic blend of PHAs, along with botanicals and vitamins A, C and E, delivers full-strength anti-aging benefits without drying or irritation, even on the most sensitive skin types. Creams & Moisturizers Beauty Skin Care Face"
345,B0001EL0CW,199,37,43,223,0,199-37-43-223-0,199-37-43-223,1,False,Basis Cleans and Smoothes Sensitive Skin Bar Basis Basis Soap Sens.Ultra Skin Bar Pack of 1 Moisturizers Beauty Body Oils Skin Care
346,B0001EL5R2,49,166,98,112,0,49-166-98-112-0,49-166-98-112,1,False,"PCA Skin Acne Cream, 0.5 Ounce PCA Skin For mild acne, blemish-prone sensitive skin. Creams & Moisturizers Beauty Skin Care Face"
347,B0001EL658,248,202,187,206,0,248-202-187-206-0,248-202-187-206,1,False,"Bare Escentuals Maximum Coverage Concealer Brush Bare Escentuals Broken capillaries. Scars. Blemishes. Conceal and conquer any imperfection with this soft brush, which gives you fuller, more concentrated coverage. That's because the firm, medium-sized brush head holds more SPF 20 Multi-Tasking Concealer. Use a patting technique to cover imperfections before or after applying your foundation, and you'll get maximum coverage that blends completely and doesn't leave a line. Makeup Brushes & Tools Beauty Tools & Accessories Brushes & Applicators"
348,B0001FF80G,1,16,49,97,0,1-16-49-97-0,1-16-49-97,1,False,"Dopp Jumbo Kit w/ Zip Bottom Dopp Beauty Tools & Accessories Toiletry Bags Clothing, Shoes & Jewelry Bags & Cases Luggage & Travel Gear"
349,B0001I8ZT4,174,83,98,88,0,174-83-98-88-0,174-83-98-88,1,False,Mar-V-Cide Shampoo Brush &amp; Invigorator Marvy MARVY SCALP INVIGORATOR/SHAMPOO BRUSH Beauty Styling Tools Hair Care Brushes
350,B0001LH6YG,240,110,188,186,0,240-110-188-186-0,240-110-188-186,1,False,"My Spots Are Consealed Light Color My Spots Are Consealed My Spots Are Consealed is the cover stick that will erase most common complexion flaws and blend to match you skin tone. Available in three shades, this waterproof product can be used either alone or with a water-based foundation to conseal unsightly marks and blemishes on the face and body. Makeup Eye Shadow Beauty Eyes"
351,B0001M3K4U,230,22,119,190,0,230-22-119-190-0,230-22-119-190,1,False,"Soft N Style Pro-Cap Professional Processing Caps, Extra Large, 30-count Soft &#39;N Style Extra large caps fit all sizes. Contains 30 clear caps per bag. Caps, Foils & Wraps Beauty Tools & Accessories Hair Coloring Tools"
352,B0001M7D7A,229,47,226,233,0,229-47-226-233-0,229-47-226-233,1,False,"Marianna Single Prong Curl Clip 80 pcs Marianna Marianna Single Prong Curl Clips have a rust resistant finish. Clips are lightweight, yet strong with sturdy spring-action prongs. Hair Care Beauty Styling Accessories Styling Tools Clips"
353,B0001MC06Y,4,131,95,11,0,4-131-95-11-0,4-131-95-11,2,True,"Peter Thomas Roth Beta Hydroxy Acid 2% Acne Wash 8.5 fl oz Peter Thomas Roth A gentle and effective oil-free acne wash that deep cleans without over drying.  Helps eliminate the breakout cycle while removing excess oil and bacteria. Penetrates pores to eliminate, clear up and help prevent the development of new whiteheads, blackheads and acne blemishes. Oil-free, alcohol-free and fragrance-free. For oily, problematic and acne skin types. Beauty Cleansers Skin Care Face"
354,B0001MROQA,237,210,224,187,0,237-210-224-187-0,237-210-224-187,1,False,"Hot Tools Big Bumper Spring Curling Iron, 1-1/2&quot; Hot Tools The Gets Hot, Stays Hot performance of the Hot Tools Professional Ceramic Spring Curling Iron heats up quickly and remains hot, up to 428?F, while you style your hair. Professional Features Include: Advanced Ceramic Titanium styling surface Soft-Grip textured handle Patented Pulse Technology Gets Hot and Stays Hot performance 85 Watts of power Temperatures up to 430? F 220? C 10 Variable heat setting with built-in rheostat control Extra high heat Fast heat-up Heavy-duty long-life heating element Foldaway safety stand Pilot light 8-ft. heavy duty tangle-proof swivel power cord On / Off switch Solid state circuitry Spring Iron Features: Bonus! Two extra easy-to-replace springs Powerful spring clamp Extra-long thumb grip Curling Irons Hair Care Beauty Irons Styling Tools"
355,B0001TJX2Q,162,229,83,92,0,162-229-83-92-0,162-229-83-92,1,False,"Home Health Castor Oil, Cold Pressed and Cold Processed, 32-Ounce Home Health Pure, natural emollient oil. Softens and nourishes skin. Ideal for use in Castor oil packs. Excellent for massage into joints and muscles. Hexane free. Castor oil is a natural emollient that penetrates the surface layers of the skin making it softer and m Moisturizers Beauty Body Oils Skin Care"
356,B0001TMDF0,162,48,148,108,0,162-48-148-108-0,162-48-148-108,1,False,"Heritage Store Rose Petals Rosewater 8 oz Heritage Rosewater is truly versatile with numerous benefits from culinary gourmet flavoring to uplifting cosmetic mist. Use as a perfume, body splash or add to your hair rinse or bath water. Beauty Skin Care Toners & Astringents Face"
357,B0001TO3NA,76,212,44,69,0,76-212-44-69-0,76-212-44-69,1,False,Grandpa's Pine Tar Soap Medium Size Grandpa&#39;s Pine Tar Soap by Grandpa Soap Company 3.25 oz. Bar This mild soap contains NO added coloring or perfume just pure soap and clean smelling vegetable pine tar oil. Rich white lather. Rinses clean. Excellent for bath and shampoo. Soaps Beauty Bath & Body Cleansers
358,B0001TODNK,201,13,60,136,0,201-13-60-136-0,201-13-60-136,1,False,"Earth Therapeutics Hydro Exfoliating Towel, 1 each Earth Therapeutics 3 ft long x 1 ft wide. Perfect length for washing your own back. This towel is excellent for gently buffing away dead skin cells, opening clogged pores and cleansing the skin of impurities. A mainstay in Asian bathing cultures, this towel also massages the skin and stimulates the circulation of blood throughout the body. Not too rough, not to soft, this wash cloth achieves just the right balance. Not tested on animal. Product of Taiwan. Bath Mitts & Cloths Beauty Bath & Body Bathing Accessories"
359,B0001TOH8G,201,107,231,135,0,201-107-231-135-0,201-107-231-135,1,False,Exfoliating Hydro Gloves-Natural Earth Therapeutics 1 Set Earth Therapeutics Exfoliating Hydro Gloves-Natural by Earth Therapeutics 1 Set Helping hands in the slippery shower. Gloves that exfoliate as they lather. One size fits all. Available in White Natural Forest Green and Jade. Bath Mitts & Cloths Beauty Bath & Body Bathing Accessories
360,B0001TQ5MW,62,168,203,75,0,62-168-203-75-0,62-168-203-75,1,False,"Margarite Zinc Cream -- 1 oz Margarite With daily use, ZINC CREAM FOR PROBLEM SKIN works quickly and gently to help you achieve a healthy looking complexion. Potent and effective levels of natural ingredients (Zinc Oxide 10%, Sulfur 4%), soothes and calms problem skin and helps to heal and prevent acne blemishes, redness, rashes and other forms of dermatitis. Tinted cream immediately conceals your skin irritation. Beauty Body Washes Bath & Body Cleansers"
361,B0001TQ9WI,71,211,45,100,0,71-211-45-100-0,71-211-45-100,1,False,"Mountain Ocean Skin Trip Moisturizer, Coconut, 8-Ounce Mount Hagen The extremely fast absorbing and unique moisturizing properties of Skin Trip come from active ingredietns, coconut oil, aloe vera and distilled lanolin. This product is made in small batches to ensure the highest quality and freshness. Skin Trip is a delicately balanced blend that is at is best when fresh. Keep from freezing and high heat. Everybody's favorite skin moisturizer has been blended by the same family owned company since 1971. Skin Trip's unique light smooth feel is perfect after sun, after shower, after shave, anytime. No animal testing. Moisturizers Beauty Body Lotions Skin Care"
362,B0001TSJPI,76,196,251,55,0,76-196-251-55-0,76-196-251-55,1,False,"Bar Soap - Sandalwood, 6 Units / 2.6 oz Bee &amp; Flower Soaps Bee and Flower Soap - Sandalwood is a gentle soap from Shanghai, China that  is hand-milled for long soap life. Soaps Beauty Bath & Body Cleansers"
363,B0001TSWWS,200,234,215,233,0,200-234-215-233-0,200-234-215-233,1,False,Home Health Roll-On Deodorant Herbal Scent -- 3 fl oz Home Health Herbal Magic Deodorant - Herbal by Home Health 3 oz Roll-On Herbal Magic Deodorant - Herbal 3 oz Roll-On Ingredients Algae Extract Aloe Vera Gel Deioinized Water Witch Hazel Sodium Bicarbonate (baking soda) Herbal Extracts (fennel hops chamomile balm mint mistletoe and yarrow) Grapefruit Seed Extract Herbal Fragrance Directions Invert bottle and roll on to cover underarm area. Keep cap tightly closed when not in use. Does Not Contain Aluminum Artificial Preservatives Colors. Warnings Keep out of reach of children. As with all dietary supplements consult your healthcare professional before use. See product label for more information. Do not use on broken skin. If skin sensitivity occurs discontinue use. Moisturizers Beauty Body Lotions Skin Care
364,B0001UWRCI,232,211,208,0,0,232-211-208-0-0,232-211-208-0,1,False,"Yu-Be Moisturizing Skin Cream 1.25 oz Tube YuBe What it is:A concentrated glycerin moisturizing cream.What it is formulated to do:Yu-Be Moisturizing Skin Cream soothes and moisturizes dry skin. This glycerin-based cream is enriched with vitamin E, vitamin B2, and camphor. It has a uniquely high glycerin content and absorbability achieved through a special manufacturing process which makes Yu-Be so effective. Use it to smooth rough, dry patches on hands, elbows, knees, and feet. It softens and reduces tough calluses, including hard, cracked heels, and helps heal and prevent split cuticles. It replenishes lost moisture from water damage or frequent hand washing, helps heal and minimize scarring from burns, and protects and moisturizes skin exposed to cold, wind, and water.What it is formulated WITHOUT:- Sulfates- Synthetic Fragrances- Synthetic Dyes- Petro-Chemicals- PhthalatesWhat else you need to know:Invented in 1957 by a Japanese pharmacist, Yu-Be is the #1 selling medicated, vitamin-enriched skincare cream in Japan today. Yu-Be is safe and effective for the whole family. The non-greasy formula absorbs quickly and stays locked in for hours. Beauty Skin Care Treatments & Masks Face"
365,B0001VKL7U,175,146,8,98,0,175-146-8-98-0,175-146-8-98,1,False,"Burt's Bees Lip Shimmer, Rhubarb Burt&#39;s Bees Lip Shimmer-Rhubarb by Burt's Bees 1 Stick WHY THEY WORK We added a kiss of color and pearlized shine to our world famous lip balm. Theyre made from natural ingredients like vitamin E coconut and sunflower oils to moisturize and highlight your lips. They come now in eleven yummy shades. Perfect for everyone except the indecisive. HOW THEY WORK Apply shimmer to lips as often as needed or desired. It's good for you. Eat it off. Kiss it off. Talk it off. Re-apply. NEW SHADE Cocoa - Delicate brown with a reddish tone. NEW SHADE Guava - Softly shimmering pale pink. NEW SHADE Papaya - Rich burnt orange. NEW SHADE Toffee - Softly neutral taupe. Champagne - A pearlized shimmering silver. Coffee - A rich roasted brown. Merlot - A luscious deep burgundy. Nutmeg - A sparkling golden bronze. Raisin - A luxurious earthy red. Rhubarb - a warm golden pink. Watermelon - A juicy silver pink. .0975 oz. Sunflower oil castor oil beeswax candelilla wax lanolin cocoa seed butter tocopheryl acetate tocopher Makeup Beauty Lips Lip Glosses"
366,B0001VOJWI,59,175,62,244,0,59-175-62-244-0,59-175-62-244,1,False,Pheromone By Marilyn Miglin For Women. Eau De Parfum Spray 1.7 Oz / 50 Ml. Marilyn Miglin Pheromone for Women by Marilyn Miglin 1.7 oz EDP Spray Fragrance Women's Beauty Eau de Parfum
367,B0001XKA38,25,92,68,43,0,25-92-68-43-0,25-92-68-43,1,False,"Roux Lash and Brow Tint, Brown, 40 Count Roux Permanently darkens brows and lashes. Fast and effective results in minutes that lat up to four weeks. 100% gray coverage, fading gradually. Lash and brow tint adds color by depositing finely divded silver onto hair. Various shades and tints can be obtained by diluting or repeating application. Makeup Beauty Eyes Eyebrow Color"
368,B0001XLSQ6,38,64,8,53,0,38-64-8-53-0,38-64-8-53,1,False,Steam Facial By Kaz Beauty Skin Care Face
369,B0001XLSR0,176,91,24,38,0,176-91-24-38-0,176-91-24-38,1,False,ROUX Tween Time Instant Haircolor Touch-Up Stick BLACK 1/3 oz/10g Roux Instant Haircolor Touch-Up Stick instantly touches up roots between regular haircolor applications and blends away gray. Tween Time applies like a lipstick and washes away with shampoo. Beauty Hair Color Color Refreshers Hair Care
370,B0001XQNMK,206,93,59,206,0,206-93-59-206-0,206-93-59-206,1,False,"Roux Fanci Full Mousse #52 White Mink 6 oz Roux ROUX Fanci Full Mousse #52 White Mink adds color instantly when the hair is being styled for a beautiful, temporary, no-commit color. Refreshes, highlights and deepens color or blends away gray while adding extra conditioning for better manageability and shine. Mousses & Foams Beauty Styling Products Hair Care"
371,B0001Y74VS,238,196,43,88,0,238-196-43-88-0,238-196-43-88,1,False,"Ouidad by Ouidad Ouidad Climate Control Heat and Humidity Gel for Unisex, 8.5 Ounce Ouidad OUIDAD CLIMATE CONTROL HEAT & HUMIDITY GEL 8.5 OZ Beauty Styling Products Hair Care Creams, Gels & Lotions"
372,B0001Y74XG,221,54,95,136,0,221-54-95-136-0,221-54-95-136,1,False,"Ouidad Water Works Clarifying Shampoo, 8.5 Ounce Water Works Clarifying Shampoo uses fruit extracts to effectively remove dulling residues which build up on hair due to heavy styling products, Shampoos Beauty Hair Care"
373,B0001YOMD6,8,60,197,81,0,8-60-197-81-0,8-60-197-81,1,False,"Touch with Love Eau De Parfum Spray for Women by Fred Hayman, 1.7 Ounce Fred Hayman Introduced in 1991, Touch with love contains notes including a light scent of aromatic woods.When&#xA0;applying&#xA0;any fragrance please consider that there are several factors which can affect the natural smell of your skin and, in turn, the way a scent smells on you.&#xA0; For instance, your mood, stress level, age, body chemistry,&#xA0;diet, and current medications may all alter the scents you wear.&#xA0;&#xA0;Similarly, factor such as dry or oily&#xA0;skin can even affect the amount of time a fragrance will last after being applied Moisturizers Beauty Body Lotions Skin Care"
374,B0001YXXUY,12,196,175,255,0,12-196-175-255-0,12-196-175-255,1,False,"Hot Tools HT1074 Anti-Static Ionic Hot Air Brush with Ion Technology, 1000 Watts, 1 1/2 Inches Hot Tools 1000 watt 1 1/2 inches anti-static ionic hot air brush with ion technology increased softness and shine, reduced frizz. Included concentrator attachment for fast spot drying. Beauty Styling Tools Hair Care Hot-Air Brushes"
375,B0001ZA3Y2,62,229,82,172,0,62-229-82-172-0,62-229-82-172,1,False,"U-Lactin Dry Skin Lotion - 16 oz. Allerderm Trusted by dermatologists for over 15 years, U-Lactin Lotion is the solution for the driest, roughest skin there is. Dry skin can be caused by a variety of environmental factors, including cold, dry weather. When the skin loses moisture, it often chaps and cracks, thus reducing the skin's barrier properties. An additional symptom that occurs is winter itch, which often induces scratching, and which weakens the skin's defense mechanism further. We have successfully created a high-potency formula with a unique combination of superior therapeutic moisturizing agents: 10% urea, a humectant, and 2% lactic acid, an alpha-hydroxy-acid. This unique formula allows the skin to absorb and retain badly depleted moisture and allows the skin to re-hydrate and soften without leaving a greasy residue. U-Lactin Lotion is Lanolin, Alcohol, and Fragrance free. Moisturizers Beauty Body Lotions Skin Care"
376,B0001ZA4CS,129,168,90,86,0,129-168-90-86-0,129-168-90-86,1,False,"NeoStrata Exuviance CoverBlend Multi Function Concealer SPF15 - Sand, .5 fl oz Exuviance Don't just cover up. CoverBlend by Exuviance Multi-Function Concealer SPF 15 in Sand does more than just hide those problem spots. By providing natural, flawless-looking all day makeup, under eye circles, fine lines and wrinkles, and age spots will be visibly lightened and diminished.... Makeup Beauty Concealers & Neutralizers Face"
377,B0001ZYL3Q,232,199,45,116,0,232-199-45-116-0,232-199-45-116,1,False,"TheraNeem Cream - Original Organix South 2 oz Cream 
Vanilla Organix Neem cream - original neem cream original vanilla neem is respected by ayurvedic practitioners for its ability to support healthy skin. Packed with antioxidants and nourishing essential fatty acids, neem calms and moisturizes even the most sensitive skin. Directions: apply as often as necessary. Great for all skin types. If irritation occurs discontinue use. If condition persists, consult your health care practitioner. Moisturizers Beauty Body Lotions Skin Care"
378,B0001ZYLAO,51,196,136,255,0,51-196-136-255-0,51-196-136-255,1,False,"Emerita Pro-gest Natural Balancing Cream, 2 Ounce Emerita It helps women find relief from issues that occur during perimenopause and menopause. Moisturizers Beauty Body Lotions Skin Care"
379,B0001ZZH0M,71,156,255,69,0,71-156-255-69-0,71-156-255-69,1,False,"Naturally Fresh, Deodorant Crystal Spray Mist, 4 Oz&nbsp; Naturally Fresh Crystal Deodorant-Spray Mist by Naturally Fresh 4 oz Spray The liquid version of our natural crystal body deodorant spray. Simply purified water and pharmaceutical grade mineral salts. Highly recommended by doctors--oncologists dermatologists and allergists. 100 pure and natural hypoallergenic 24 hour protection and fragrance free. Extremely gently yet amazingly effective natural crystal body deodorant spray . Available at Vitamin Shoppe GNC Raley's Whole Foods Market HEB Save Mart Amazon.com CVS.com Alice.com Target.com Drugstore.com or call for store locations in your area. Moisturizers Beauty Body Lotions Skin Care"
380,B00020DY2O,232,199,131,223,0,232-199-131-223-0,232-199-131-223,1,False,TheraNeem Gentle Therape Shampoo Organix South 12 oz Liquid Organix TheraNeem Gentle Therape Shampoo by Organix South 12 oz Liquid Gentle Therape Shampoo TheraNeem Gentle Therap Shampoo to enhance and support the healthy and vitality of the hair and scalp. The original TheraNeem Shampoo with organic Neem oil Neem leaf extract chamomile arnica pine basil and cherry bark this formula will clean gently and penetrate the scalp without harsh chemicals or soaps. Use TheraNeem Gentle Therap Conditioner to nourish the hair and scalp. The original TheraNeem Conditioner with organic Neem oil Neem leaf extract jojoba oil panthenol rice proteins this formula will add body reduce split ends and protect the hair scalp. Get ready to experience original Gentle Therap. Original formula fresh new lool Safe for color-treated hair pH balanced and conditioning Shampoo Ingredients Aqueous Extract of Azadirachta Indica (Neem) Leaf Chamomilla Recutita (Chamomile) Flowers Arnica Cordifolia Pinus Sylvestris (Pine) Bark Ocimum Basillicum (Basil) and Prunus serotina (Cherry) Bar Shampoos Beauty Hair Care
381,B00020E1P8,244,93,187,0,0,244-93-187-0-0,244-93-187-0,1,False,"Shiseido Shiseido Facial Cotton Shiseido This exclusive Facial Cotton is 100% natural and uniquiely manufactured for a consistent soft, smooth texture. Allows for maximum absorption and assists in the application of Shiseido softeners. Makeup Brushes & Tools Beauty Tools & Accessories Brushes & Applicators"
382,B00021AK4I,42,52,85,88,0,42-52-85-88-0,42-52-85-88,1,False,Calvin Klein Ck One EDT Spray 1.7 oz for Unisex EDT SPRAY 1.7 OZ Design House: Calvin Klein Year Introduced: 1994 Fragrance Notes: Papaya Pineapple And Jasmine. Accompanied By Green Tea And Amber. Recommended Use: Daytime Fragrance Women's Beauty Cologne
383,B00021AM9G,8,107,54,69,0,8-107-54-69-0,8-107-54-69,1,False,"Hanae Mori by Hanae Mori for Women - 3.4 Ounce EDT Spray Hanae Mori Introduced in 1995. Fragrance notes: patchouli and sandalwood. Recommended use: casual.When&#xA0;applying&#xA0;any fragrance please consider that there are several factors which can affect the natural smell of your skin and, in turn, the way a scent smells on you.&#xA0; For instance, your mood, stress level, age, body chemistry,&#xA0;diet, and current medications may all alter the scents you wear.&#xA0;&#xA0;Similarly, factor such as dry or oily&#xA0;skin can even affect the amount of time a fragrance will last after being applied Moisturizers Beauty Body Lotions Skin Care"
384,B00021AQCY,10,247,73,201,0,10-247-73-201-0,10-247-73-201,20,True,Fekkai Shea Butter Moisturizing Shampoo Hair Products 8 Fl Oz Fekkai Shampoos Beauty Hair Care
385,B00021AYF8,39,195,227,38,0,39-195-227-38-0,39-195-227-38,1,False,"Mustela Foam Shampoo for Newborns - 5.07 oz. Mustela Extremely mild, Mustela Foam Shampoo for Newborns is specially formulated to help prevent and treat cradle cap. This innovative formula gently cleanses scalp while respecting its fragile balance. The mild exfoliating action of AHA&#39;s helps soften and rinse away cradle cap flakes. Self-foaming. Does not run into the eyes.  (5.07 oz) Shampoos Beauty Hair Care"
386,B00021B8L2,32,211,91,6,0,32-211-91-6-0,32-211-91-6,1,False,"Philosophy Hope in a Jar Daily Moisturizer, Dry Skin, 2 Ounce Philosophy A creamy, soothing daily moisturizer that helps improve the natural moisture balance, while soothing and comforting the skin. Creams & Moisturizers Beauty Skin Care Face"
387,B00021B95W,72,12,153,207,0,72-12-153-207-0,72-12-153-207,1,False,"Philosophy Coconut Frosting Shampoo/Shower Gel/Bubble Bath, 16 Ounces Philosophy Pamper your skin, while you swoon to the sweet, creamy scent of coconut frosting in our shampoo, shower gel & bubble bath. The moisturizing formula gently cleanses and conditions. Beauty Body Washes Bath & Body Cleansers"
388,B00021BEXY,205,168,154,180,0,205-168-154-180-0,205-168-154-180,1,False,"Blinc Kiss Me Mascara, Dark Brown Blinc Say goodbye to raccoon eyes. Once applied, blinc Kiss Me Mascara forms tiny tubes around each lash that they can only be removed with the combination of warm water and slight pressure. No more harsh waterproof mascaras for you. Dark Brown.... Makeup Beauty Eyes Mascara"
389,B00021C1LI,32,62,99,116,0,32-62-99-116-0,32-62-99-116,1,False,"Philosophy Purity Made Simple One-Step Facial Cleanser, 16 Ounces Philosophy Our award-winning daily facial skin cleanser is formulated to gently cleanse, tone and melt away all face and eye makeup in one simple step, while lightly hydrating the skin. Beauty Washes Face Skin Care Cleansers"
390,B00021C49W,72,12,98,253,0,72-12-98-253-0,72-12-98-253,1,False,"Philosophy Amazing Grace Shower Gel, 16 Ounces Philosophy Amazing grace perfumed shampoo, bath & shower gel is an award-winning shower gel with the amazingly clean, beautifully feminine scent of philosophy's best-selling fragrance. Beauty Body Washes Bath & Body Cleansers"
391,B00021C5Y6,42,83,153,42,0,42-83-153-42-0,42-83-153-42,1,False,STILL JENNIFER LOPEZ by Jennifer Lopez EAU DE PARFUM SPRAY 3.4 OZ Jennifer Lopez EAU DE PARFUM SPRAY 3.4 OZ Design House: Jennifer Lopez Year Introduced: 2003 Fragrance Notes: A Fresh Bouquet Of Soft White Flowers. Recommended Use: Evening Fragrance Beauty
392,B00021C9BA,50,93,120,87,0,50-93-120-87-0,50-93-120-87,1,False,"NARS Cream Blush, Lokoum NARS Moisture-rich cream finish formula that provides smooth, silky color for naturally luminous skin. Delivers long-lasting color with a velvety texture and blends easily for healthy glowing skin. Makeup Blush Beauty Face"
393,B00021CNCK,42,53,197,42,0,42-53-197-42-0,42-53-197-42,1,False,CASHMERE MIST by Donna Karan EDT SPRAY 3.4 OZ Donna Karan EDT SPRAY 3.4 OZ Design House: Donna Karan Year Introduced: 1994 Fragrance Notes: Fresh Floral Jasmine Sandalwood & Vanilla. Recommended Use: Daytime Moisturizers Beauty Body Lotions Skin Care
394,B00021CSBG,240,78,189,2,0,240-78-189-2-0,240-78-189-2,1,False,"NARS Duo Eyeshadow, All About Eve NARS NARS Cosmetics All About Eve Eyeshadow Shades to inspire and desire. The same longwearing crease resistant formula as NARS single eyeshadow, in uniquely paired color combinations. Worn together or alone, all duo eyeshadows can be applied sheer or built up for a more dramatic effect. All powder eyeshadows can be used wet or dry. Makeup Eye Shadow Beauty Eyes"
395,B00021CT10,240,78,41,75,0,240-78-41-75-0,240-78-41-75,2,True,"NARS Matte Eyeshadow, Thunderball Longwearing, crease resistant color in sheer wearable formulas. All NARS eyeshadows can be applied sheer or layered for a more dramatic effect. These richly pigmented powders blend effortlessly and can also be used wet for precisely lining the eyes. Makeup Eye Shadow Beauty Eyes"
396,B00021CT56,240,78,41,75,1,240-78-41-75-1,240-78-41-75,2,True,"NARS Shimmer Eyeshadow, Nepal Longwearing, crease resistant color in sheer wearable formulas. All NARS eyeshadows can be applied sheer or layered for a more dramatic effect. These richly pigmented powders blend effortlessly and can also be used wet for precisely lining the eyes. Makeup Eye Shadow Beauty Eyes"
397,B00021D5FY,42,55,69,178,0,42-55-69-178-0,42-55-69-178,1,False,Desire by Alfred Dunhill for Men - 1.7 Ounce EDT Spray Alfred Dunhill Introduced by alfred dunhill in 1997 desire is a refreshing oriental woody fragrance. This perfume has a blend of warm and sensual fruits and wood with low notes of vanilla and musk. It is recommended for romantic wear. Fragrance Beauty Eau de Toilette Men's
398,B00021D6JE,59,64,57,134,0,59-64-57-134-0,59-64-57-134,1,False,FCUK by French Connection Eau De Toilette Spray 1.7 oz for Men French Connection FCUK by French Connection Eau De Toilette Spray 1.7 oz for Men Fragrance Beauty Eau de Toilette Men's
399,B00021DDR4,195,157,73,27,0,195-157-73-27-0,195-157-73-27,1,False,"NARS The Multiple, Maui NARS The original multi-purpose stick for eyes, cheeks, lips and body. Its unique, creamy formula blends effortlessly to provide sheer color for creating shimmering accents, contours or dynamic highlights on all skin tones. Creates perfect, glowing complexions and is conveniently designed for failproof application Makeup Blush Beauty Face"
400,B00021DDYW,123,93,0,56,0,123-93-0-56-0,123-93-0-56,1,False,"NARS Sheer Lipstick, Barbarella NARS A wide range of captivating shades designed to provide the look and style the color dictates. NARS lipstick is available in three formulas. Makeup Beauty Lipstick Lips"
401,B00021DE14,123,80,73,81,0,123-80-73-81-0,123-80-73-81,1,False,"NARS Semi-Matte Lipstick, Morocco A wide range of captivating shades designed to provide the look and style the color dictates. NARS lipstick is available in three formulas. Makeup Beauty Lipstick Lips"
402,B00021DG80,195,93,168,168,0,195-93-168-168-0,195-93-168-168,1,False,"NARS Lip Gloss, Turkish Delight NARS Serious shine and sexy color in sheer, creamy and semi-sheer formulas. Extremely wearable and versatile shades, lip gloss may be worn alone or over other lip products for heightened drama. Makeup Beauty Lips Lip Glosses"
403,B00021DJ32,240,78,141,255,0,240-78-141-255-0,240-78-141-255,1,False,"NARS Blush, Taj Mahal NARS Made with transparent pigments for a soft and sheer look. Imparts a natural, healthy glow for any skin tone and may be worn alone or layered together for more depth and intensity. Makeup Blush Beauty Face"
404,B00021DPHW,240,78,98,92,0,240-78-98-92-0,240-78-98-92,1,False,"NARS Bronzing Powder, Casino NARS Diffused powder with golden shimmer to create an all-over warmth and contour for the entire face. Bronzing Powder creates a natural looking glow which enhances or creates the look of tanned skin. Makeup Bronzers & Highlighters Beauty Face"
405,B00021DTEG,248,93,23,180,0,248-93-23-180-0,248-93-23-180,1,False,"Bare Escentuals bareMinerals Glimmer Celestine Bare Escentuals Borrow some beauty from our lady Mother Nature, capturing the pure pigments of stone, seed, and soil. Rich and velvety, these subdued shades, including Java, Cocoa, and Clay, let you emphasize your eyes with understated oomph. Makeup Beauty Concealers & Neutralizers Face"
406,B00021DUM2,248,80,141,206,0,248-80-141-206-0,248-80-141-206,1,False,"bareMinerals Blush - I'm Amused Rouge Get cheeky with a pop of color that brightens your face and defines your features. Our creamy, lightweight bareMinerals Blush gives your skin a healthy, fresh vibrancy that looks and feels natural - because it is natural. Size: Medium Makeup Blush Beauty Face"
407,B00021DVCQ,248,218,23,27,0,248-218-23-27-0,248-218-23-27,1,False,"BareMinerals Original Foundation Broad Spectrum SPF 15 8 g/0.28 Oz (Fair C10 8g/0.28 oz) Bare Escentuals bareMinerals Original Foundation Broad Spectrum SPF15 is an award-winning mineral foundation that gives you all the flawless coverage you want with a no-makeup look and feel that lasts up to eight hours. The creamy minerals diminish the appearance of imperfections without drying out skin. Naturally luminous finish.A groundbreaking formula, bareMinerals Original Foundation Broad Spectrum SPF15 is clinically proven to promote clearer, healthier-looking skin. It is formulated without parabens, binders, fillers, or synthetic chemicals. This foundation has been awarded the ""Best Department/Specialty Stores Foundation"" in the Glammy Award organized by Glamour Magazine from 2005-2013. Makeup Foundation Beauty Face"
408,B00021DZCC,72,12,100,108,0,72-12-100-108-0,72-12-100-108,1,False,"Philosophy Falling in Love Spray Fragrance, 2 Ounce Philosophy A delicious, sparkling berry scent, Falling in Love spray fragrance is a sensual fragrance created to embrace a woman's romantic side. Fragrance Women's Beauty Eau de Parfum"
409,B00021EA9Y,44,211,226,128,0,44-211-226-128-0,44-211-226-128,1,False,"Mustela Hydra-Bebe Body Lotion w/ Pump 10.14 US fl. oz Mustela Mustela&#xAE; Bebe Hydra Bebe&#xAE; Body LotionNo. 1 Baby bare brand in Europe.New research & innovation.Protect Today for Tomorrow&#xAE;.Moisturizes and strengthens skin from birth on.0% Paraben, phthalate phenoxyethanol.Expanscience&#xAE; laboratories. Beauty Body Washes Bath & Body Cleansers"
